Timestamp,ABB00235_Fuel_Rate,ABB00232_Fuel_Rate,Site,ABC00548_Fuel_Rate,ABC00547_Fuel_Rate,ABC00546_Fuel_Rate,ABC00575_Fuel_Rate,ABC00576_Fuel_Rate,ABC00574_Fuel_Rate,ABA00243_Fuel_Rate,ABA00133_Fuel_Rate,ABA00223_Fuel_Rate,ABA00247_Fuel_Rate,ABB00233_Fuel_Rate,ABB00230_Fuel_Rate,ABB00234_Fuel_Rate,ABB00231_Fuel_Rate,ABB00239_Fuel_Rate,ABB00240_Fuel_Rate
2022-01-15,,,Martin Miller,,,,,,,,,,,,,48.0,154.0,,
2022-01-16,,,Martin Miller,,,,,,,,,,,,,,,,
2022-01-17,,,Martin Miller,,,,,,,,,,,,,,,,
2022-01-18,,,Martin Miller,,,,,,,,,,,,,,,,
2022-01-19,,,Martin Miller,,,,,,,,,,,,,,,,
2022-01-20,,,Martin Miller,,,,,,,,,,,,,,,,
2022-01-21,,,Martin Miller,,,,,,,,,,,,,,,,
2022-01-22,,,Martin Miller,,,,,,,,,,,,,,,,
2022-01-23,,,Martin Miller,,,,,,,,,,,,,,,,
2022-01-24,,,Martin Miller,,,,,,,,,,,,,131.0,97.0,,
2022-01-25,,,Martin Miller,,,,,,,,,,,,,119.0,92.0,,
2022-01-26,,,Martin Miller,,,,,,,,,,,,,155.0,135.0,,
2022-01-27,,,Martin Miller,,,,,,,,,,,,,117.0,99.0,,
2022-01-28,,,Martin Miller,,,,,,,,,,,,,116.0,98.0,,
2022-01-29,,,Martin Miller,,,,,,,,,,,,,112.0,92.0,,
2022-01-30,,,Martin Miller,,,,,,,,,,,,,105.0,87.0,,
2022-01-31,,,Martin Miller,,,,,,,,,,,,,93.0,83.0,,
2022-02-01,,,Martin Miller,,,,,,,,,,,,,101.0,76.0,,
2022-02-02,,,Martin Miller,,,,,,,,,,,,,,,,
2022-02-03,,,Martin Miller,,,,,,,,,,,,,,,,
2022-02-04,,,Martin Miller,,,,,,,,,,,,,,,,
2022-02-05,,,Martin Miller,,,,,,,,,,,,,153.0,66.0,,
2022-02-06,,,Martin Miller,,,,,,,,,,,,,165.0,151.0,,
2022-02-07,,,Martin Miller,,,,,,,,,,,,,68.0,134.0,,
2022-02-08,,,Martin Miller,,,,,,,,,,,,,141.0,85.0,,
2022-02-09,,,Martin Miller,,,,,,,,,,,,,,,,
2022-02-10,,,Martin Miller,,,,,,,,,,,,,158.0,90.0,,
2022-02-11,,,Martin Miller,,,,,,,,,,,,,60.0,161.0,,
2022-02-12,,,Martin Miller,,,,,,,,,,,,,73.0,161.0,,
2022-02-13,,,Martin Miller,,,,,,,,,,,,,,,,
2022-02-14,,,Martin Miller,,,,,,,,,,,,,,,,
2022-02-15,,,Martin Miller,,,,,,,,,,,,,,,,
2022-02-16,,,Martin Miller,,,,,,,,,,,,,86.0,111.0,,
2022-02-17,,,Martin Miller,,,,,,,,,,,,,,,,
2022-02-18,,,Martin Miller,,,,,,,,,,,,,,,,
2022-02-19,,,Martin Miller,,,,,,,,,,,,,97.0,103.0,,
2022-02-20,,,Martin Miller,,,,,,,,,,,,,,,,
2022-02-21,,,Martin Miller,,,,,,,,,,,,,,,,
2022-02-22,,,Martin Miller,,,,,,,,,,,,,55.0,152.0,,
2022-02-23,,,Martin Miller,,,,,,,,,,,,,53.0,155.0,,
2022-02-24,,,Martin Miller,,,,,,,,,,,,,,,,
2022-02-25,,,Martin Miller,,,,,,,,,,,,,138.0,169.0,,
2022-02-26,,,Martin Miller,,,,,,,,,,,,,125.0,139.0,,
2022-02-27,,,Martin Miller,,,,,,,,,,,,,,,,
2022-02-28,,,Martin Miller,,,,,,,,,,,,,,,,
2022-03-01,,,Martin Miller,,,,,,,,,,,,,,,,
2022-03-02,,,Martin Miller,,,,,,,,,,,,,,,,
2022-03-03,,,Martin Miller,,,,,,,,,,,,,93.0,,,
2022-03-04,,,Martin Miller,,,,,,,,,,,,,,,,
2022-03-05,,,Martin Miller,,,,,,,,,,,,,,,,
2022-03-06,,,Martin Miller,,,,,,,,,,,,,138.0,52.0,,
2022-03-07,,,Martin Miller,,,,,,,,,,,,,160.0,55.0,,
2022-03-08,,,Martin Miller,,,,,,,,,,,,,131.0,77.0,,
2022-03-09,,,Martin Miller,,,,,,,,,,,,,,,,
2022-03-10,,,Martin Miller,,,,,,,,,,,,,,,,
2022-03-11,,,Martin Miller,,,,,,,,,,,,,173.0,58.0,,
2022-03-12,,,Martin Miller,,,,,,,,,,,,,176.0,43.0,,
2022-03-13,,,Martin Miller,,,,,,,,,,,,,141.0,46.0,,
2022-03-14,,,Martin Miller,,,,,,,,,,,,,41.0,,,
2022-03-15,,,Martin Miller,,,,,,,,,,,,,146.0,89.0,,
2022-03-16,,,Martin Miller,,,,,,,,,,,,,,,,
2022-03-17,,,Martin Miller,,,,,,,,,,,,,96.0,124.0,,
2022-03-18,,,Martin Miller,,,,,,,,,,,,,,,,
2022-03-19,,,Martin Miller,,,,,,,,,,,,,97.0,185.0,,
2022-03-20,,,Martin Miller,,,,,,,,,,,,,42.0,128.0,,
2022-03-21,,,Martin Miller,,,,,,,,,,,,,54.0,148.0,,
2022-03-22,,,Martin Miller,,,,,,,,,,,,,64.0,146.0,,
2022-03-23,,,Martin Miller,,,,,,,,,,,,,,,,
2022-03-24,,,Martin Miller,,,,,,,,,,,,,,,,
2022-03-25,,,Martin Miller,,,,,,,,,,,,,156.0,78.0,,
2022-03-26,,,Martin Miller,,,,,,,,,,,,,119.0,60.0,,
2022-03-27,,,Martin Miller,,,,,,,,,,,,,92.0,146.0,,
2022-03-28,,,Martin Miller,,,,,,,,,,,,,96.0,80.0,,
2022-03-29,,,Martin Miller,,,,,,,,,,,,,,,,
2022-03-30,,,Martin Miller,,,,,,,,,,,,,67.0,30.0,,
2022-03-31,,,Martin Miller,,,,,,,,,,,,,116.0,42.0,,
2022-04-01,,,Martin Miller,,,,,,,,,,,,,102.0,42.0,,
2022-04-02,,,Martin Miller,,,,,,,,,,,,,84.0,143.0,,
2022-04-03,,,Martin Miller,,,,,,,,,,,,,55.0,185.0,,
2022-04-04,,,Martin Miller,,,,,,,,,,,,,77.0,77.0,,
2022-04-05,,,Martin Miller,,,,,,,,,,,,,97.0,115.0,,
2022-04-06,,,Martin Miller,,,,,,,,,,,,,,,,
2022-04-07,,,Martin Miller,,,,,,,,,,,,,,,,
2022-04-08,,,Martin Miller,,,,,,,,,,,,,,,,
2022-04-09,,,Martin Miller,,,,,,,,,,,,,73.0,145.0,,
2022-04-10,,,Martin Miller,,,,,,,,,,,,,68.0,146.0,,
2022-04-11,,,Martin Miller,,,,,,,,,,,,,,,,
2022-04-12,,,Martin Miller,,,,,,,,,,,,,105.0,87.0,,
2022-04-13,,,Martin Miller,,,,,,,,,,,,,105.0,113.0,,
2022-04-14,,,Martin Miller,,,,,,,,,,,,,63.0,124.0,,
2022-04-15,,,Martin Miller,,,,,,,,,,,,,44.0,133.0,,
2022-04-16,,,Martin Miller,,,,,,,,,,,,,43.0,114.0,,
2022-04-17,,,Martin Miller,,,,,,,,,,,,,,,,
2022-04-18,,,Martin Miller,,,,,,,,,,,,,84.0,112.0,,
2022-04-19,,,Martin Miller,,,,,,,,,,,,,,,,
2022-04-20,,,Martin Miller,,,,,,,,,,,,,,,,
2022-04-21,,,Martin Miller,,,,,,,,,,,,,134.0,80.0,,
2022-04-22,,,Martin Miller,,,,,,,,,,,,,,,,
2022-04-23,,,Martin Miller,,,,,,,,,,,,,,,,
2022-04-24,,,Martin Miller,,,,,,,,,,,,,,,,
2022-04-25,,,Martin Miller,,,,,,,,,,,,,,,,
2022-04-26,,,Martin Miller,,,,,,,,,,,,,123.0,147.0,,
2022-04-27,,,Martin Miller,,,,,,,,,,,,,,,,
2022-04-28,,,Martin Miller,,,,,,,,,,,,,111.0,94.0,,
2022-04-29,,,Martin Miller,,,,,,,,,,,,,181.0,54.0,,
2021-07-01,,,SS Moretti,,,,,,,,,,,,,,,124.0,
2021-07-02,,,SS Moretti,,,,,,,,,,,,,,,,
2021-07-03,,,SS Moretti,,,,,,,,,,,,,,,,
2021-07-04,,,SS Moretti,,,,,,,,,,,,,,,,
2021-07-05,,,SS Moretti,,,,,,,,,,,,,,,43.0,
2021-07-06,,,SS Moretti,,,,,,,,,,,,,,,,
2021-07-07,,,SS Moretti,,,,,,,,,,,,,,,158.0,
2021-07-08,,,SS Moretti,,,,,,,,,,,,,,,,
2021-07-09,,,SS Moretti,,,,,,,,,,,,,,,,
2021-07-10,,,SS Moretti,,,,,,,,,,,,,,,106.0,
2021-07-11,,,SS Moretti,,,,,,,,,,,,,,,148.0,
2021-07-12,,,SS Moretti,,,,,,,,,,,,,,,,
2021-07-13,,,SS Moretti,,,,,,,,,,,,,,,,
2021-07-14,,,SS Moretti,,,,,,,,,,,,,,,,
2021-07-15,,,SS Moretti,,,,,,,,,,,,,,,,
2021-07-16,,,SS Moretti,,,,,,,,,,,,,,,139.0,
2021-07-17,,,SS Moretti,,,,,,,,,,,,,,,158.0,
2021-07-18,,,SS Moretti,,,,,,,,,,,,,,,125.0,
2021-07-19,,,SS Moretti,,,,,,,,,,,,,,,,
2021-07-20,,,SS Moretti,,,,,,,,,,,,,,,,
2021-07-21,,,SS Moretti,,,,,,,,,,,,,,,,
2021-07-22,,,SS Moretti,,,,,,,,,,,,,,,134.0,
2021-07-23,,,SS Moretti,,,,,,,,,,,,,,,148.0,
2021-07-24,,,SS Moretti,,,,,,,,,,,,,,,117.0,
2021-07-25,,,SS Moretti,,,,,,,,,,,,,,,178.0,
2021-07-26,,,SS Moretti,,,,,,,,,,,,,,,193.0,
2021-07-27,,,SS Moretti,,,,,,,,,,,,,,,136.0,
2021-07-28,,,SS Moretti,,,,,,,,,,,,,,,,
2021-07-29,,,SS Moretti,,,,,,,,,,,,,,,126.0,
2021-07-30,,,SS Moretti,,,,,,,,,,,,,,,112.0,
2021-07-31,,,SS Moretti,,,,,,,,,,,,,,,72.0,
2021-08-01,,,SS Moretti,,,,,,,,,,,,,,,100.0,
2021-08-02,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-03,,,SS Moretti,,,,,,,,,,,,,,,100.0,
2021-08-04,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-05,,,SS Moretti,,,,,,,,,,,,,,,106.0,
2021-08-06,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-07,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-08,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-09,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-10,,,SS Moretti,,,,,,,,,,,,,,,140.0,
2021-08-11,,,SS Moretti,,,,,,,,,,,,,,,185.0,
2021-08-12,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-13,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-14,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-15,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-16,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-17,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-18,,,SS Moretti,,,,,,,,,,,,,,,205.0,
2021-08-19,,,SS Moretti,,,,,,,,,,,,,,,180.0,
2021-08-20,,,SS Moretti,,,,,,,,,,,,,,,144.0,
2021-08-21,,,SS Moretti,,,,,,,,,,,,,,,138.0,
2021-08-22,,,SS Moretti,,,,,,,,,,,,,,,176.0,
2021-08-23,,,SS Moretti,,,,,,,,,,,,,,,121.0,
2021-08-24,,,SS Moretti,,,,,,,,,,,,,,,116.0,
2021-08-25,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-26,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-27,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-28,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-29,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-30,,,SS Moretti,,,,,,,,,,,,,,,,
2021-08-31,,,SS Moretti,,,,,,,,,,,,,,,,
2021-09-01,,,SS Moretti,,,,,,,,,,,,,,,44.0,
2021-09-02,,,SS Moretti,,,,,,,,,,,,,,,98.0,
2021-09-03,,,SS Moretti,,,,,,,,,,,,,,,105.0,
2021-09-04,,,SS Moretti,,,,,,,,,,,,,,,77.0,
2021-09-05,,,SS Moretti,,,,,,,,,,,,,,,,
2021-09-06,,,SS Moretti,,,,,,,,,,,,,,,,
2021-09-07,,,SS Moretti,,,,,,,,,,,,,,,145.0,
2021-09-08,,,SS Moretti,,,,,,,,,,,,,,,,
2021-09-09,,,SS Moretti,,,,,,,,,,,,,,,274.0,
2021-09-10,,,SS Moretti,,,,,,,,,,,,,,,144.0,
2021-09-11,,,SS Moretti,,,,,,,,,,,,,,,124.0,
2021-09-12,,,SS Moretti,,,,,,,,,,,,,,,104.0,
2021-09-13,,,SS Moretti,,,,,,,,,,,,,,,191.0,
2021-09-14,,,SS Moretti,,,,,,,,,,,,,,,246.0,
2021-09-15,,,SS Moretti,,,,,,,,,,,,,,,151.0,
2021-09-16,,,SS Moretti,,,,,,,,,,,,,,,134.0,
2021-09-17,,,SS Moretti,,,,,,,,,,,,,,,126.0,
2021-09-18,,,SS Moretti,,,,,,,,,,,,,,,,
2021-09-19,,,SS Moretti,,,,,,,,,,,,,,,223.0,
2021-09-20,,,SS Moretti,,,,,,,,,,,,,,,,
2021-09-21,,,SS Moretti,,,,,,,,,,,,,,,111.0,
2021-09-22,,,SS Moretti,,,,,,,,,,,,,,,,
2021-09-23,,,SS Moretti,,,,,,,,,,,,,,,95.0,
2021-09-24,,,SS Moretti,,,,,,,,,,,,,,,190.0,
2021-09-25,,,SS Moretti,,,,,,,,,,,,,,,133.0,
2021-09-26,,,SS Moretti,,,,,,,,,,,,,,,108.0,
2021-09-27,,,SS Moretti,,,,,,,,,,,,,,,154.0,
2021-09-28,,,SS Moretti,,,,,,,,,,,,,,,,
2021-09-29,,,SS Moretti,,,,,,,,,,,,,,,96.0,
2021-09-30,,,SS Moretti,,,,,,,,,,,,,,,,
2021-10-01,,,SS Moretti,,,,,,,,,,,,,,,,
2021-10-02,,,SS Moretti,,,,,,,,,,,,,,,163.0,
2021-10-03,,,SS Moretti,,,,,,,,,,,,,,,184.0,
2021-10-04,,,SS Moretti,,,,,,,,,,,,,,,175.0,
2021-10-05,,,SS Moretti,,,,,,,,,,,,,,,130.0,
2021-10-06,,,SS Moretti,,,,,,,,,,,,,,,,
2021-10-07,,,SS Moretti,,,,,,,,,,,,,,,174.0,
2021-10-08,,,SS Moretti,,,,,,,,,,,,,,,150.0,
2021-10-09,,,SS Moretti,,,,,,,,,,,,,,,97.0,
2021-10-10,,,SS Moretti,,,,,,,,,,,,,,,,
2021-10-11,,,SS Moretti,,,,,,,,,,,,,,,105.0,
2021-10-12,,,SS Moretti,,,,,,,,,,,,,,,103.0,
2021-10-13,,,SS Moretti,,,,,,,,,,,,,,,108.0,
2021-10-14,,,SS Moretti,,,,,,,,,,,,,,,175.0,
2021-10-15,,,SS Moretti,,,,,,,,,,,,,,,,
2021-10-16,,,SS Moretti,,,,,,,,,,,,,,,,
2021-10-17,,,SS Moretti,,,,,,,,,,,,,,,,
2021-10-18,,,SS Moretti,,,,,,,,,,,,,,,,
2021-10-19,,,SS Moretti,,,,,,,,,,,,,,,106.0,
2021-10-20,,,SS Moretti,,,,,,,,,,,,,,,95.0,
2021-10-21,,,SS Moretti,,,,,,,,,,,,,,,112.0,
2021-10-22,,,SS Moretti,,,,,,,,,,,,,,,,
2021-10-23,,,SS Moretti,,,,,,,,,,,,,,,,
2021-10-24,,,SS Moretti,,,,,,,,,,,,,,,,
2021-10-25,,,SS Moretti,,,,,,,,,,,,,,,,
2021-10-26,,,SS Moretti,,,,,,,,,,,,,,,,
2021-10-27,,,SS Moretti,,,,,,,,,,,,,,,99.0,
2021-10-28,,,SS Moretti,,,,,,,,,,,,,,,144.0,
2021-10-29,,,SS Moretti,,,,,,,,,,,,,,,97.0,
2021-10-30,,,SS Moretti,,,,,,,,,,,,,,,109.0,
2021-10-31,,,SS Moretti,,,,,,,,,,,,,,,112.0,
2021-11-01,,,SS Moretti,,,,,,,,,,,,,,,113.0,
2021-11-02,,,SS Moretti,,,,,,,,,,,,,,,131.0,
2021-11-03,,,SS Moretti,,,,,,,,,,,,,,,126.0,
2021-11-04,,,SS Moretti,,,,,,,,,,,,,,,114.0,
2021-11-05,,,SS Moretti,,,,,,,,,,,,,,,114.0,
2021-11-06,,,SS Moretti,,,,,,,,,,,,,,,,
2021-11-07,,,SS Moretti,,,,,,,,,,,,,,,,
2021-11-08,,,SS Moretti,,,,,,,,,,,,,,,,
2021-11-09,,,SS Moretti,,,,,,,,,,,,,,,,
2021-11-10,,,SS Moretti,,,,,,,,,,,,,,,,
2021-11-11,,,SS Moretti,,,,,,,,,,,,,,,,
2021-11-12,,,SS Moretti,,,,,,,,,,,,,,,,
2021-11-13,,,SS Moretti,,,,,,,,,,,,,,,,
2021-11-14,,,SS Moretti,,,,,,,,,,,,,,,,
2021-11-15,,,SS Moretti,,,,,,,,,,,,,,,,
2021-11-16,,,SS Moretti,,,,,,,,,,,,,,,161.0,
2021-11-17,,,SS Moretti,,,,,,,,,,,,,,,198.0,
2021-11-18,,,SS Moretti,,,,,,,,,,,,,,,166.0,183.0
2021-11-19,,,SS Moretti,,,,,,,,,,,,,,,196.0,172.0
2021-11-20,,,SS Moretti,,,,,,,,,,,,,,,216.0,192.0
2021-11-21,,,SS Moretti,,,,,,,,,,,,,,,147.0,186.0
2021-11-22,,,SS Moretti,,,,,,,,,,,,,,,169.0,170.0
2021-11-23,,,SS Moretti,,,,,,,,,,,,,,,143.0,175.0
2021-11-24,,,SS Moretti,,,,,,,,,,,,,,,97.0,144.0
2021-11-25,,,SS Moretti,,,,,,,,,,,,,,,132.0,187.0
2021-11-26,,,SS Moretti,,,,,,,,,,,,,,,126.0,178.0
2021-11-27,,,SS Moretti,,,,,,,,,,,,,,,,54.0
2021-11-28,,,SS Moretti,,,,,,,,,,,,,,,,
2021-11-29,,,SS Moretti,,,,,,,,,,,,,,,94.0,126.0
2021-11-30,,,SS Moretti,,,,,,,,,,,,,,,158.0,190.0
2021-12-01,,,SS Moretti,,,,,,,,,,,,,,,103.0,134.0
2021-12-02,,,SS Moretti,,,,,,,,,,,,,,,106.0,140.0
2021-12-03,,,SS Moretti,,,,,,,,,,,,,,,106.0,138.0
2021-12-04,,,SS Moretti,,,,,,,,,,,,,,,160.0,168.0
2021-12-05,,,SS Moretti,,,,,,,,,,,,,,,165.0,142.0
2021-12-06,,,SS Moretti,,,,,,,,,,,,,,,,
2021-12-07,,,SS Moretti,,,,,,,,,,,,,,,,
2021-12-08,,,SS Moretti,,,,,,,,,,,,,,,197.0,192.0
2021-12-09,,,SS Moretti,,,,,,,,,,,,,,,130.0,118.0
2021-12-10,,,SS Moretti,,,,,,,,,,,,,,,125.0,110.0
2021-12-11,,,SS Moretti,,,,,,,,,,,,,,,121.0,111.0
2021-12-12,,,SS Moretti,,,,,,,,,,,,,,,124.0,108.0
2021-12-13,,,SS Moretti,,,,,,,,,,,,,,,125.0,108.0
2021-12-14,,,SS Moretti,,,,,,,,,,,,,,,127.0,112.0
2021-12-15,,,SS Moretti,,,,,,,,,,,,,,,135.0,122.0
2021-12-16,,,SS Moretti,,,,,,,,,,,,,,,134.0,121.0
2021-12-17,,,SS Moretti,,,,,,,,,,,,,,,138.0,142.0
2021-12-18,,,SS Moretti,,,,,,,,,,,,,,,164.0,217.0
2021-12-19,,,SS Moretti,,,,,,,,,,,,,,,,
2021-12-20,,,SS Moretti,,,,,,,,,,,,,,,170.0,167.0
2021-12-21,,,SS Moretti,,,,,,,,,,,,,,,180.0,223.0
2021-12-22,,,SS Moretti,,,,,,,,,,,,,,,153.0,
2021-12-23,,,SS Moretti,,,,,,,,,,,,,,,160.0,164.0
2021-12-24,,,SS Moretti,,,,,,,,,,,,,,,153.0,168.0
2021-12-25,,,SS Moretti,,,,,,,,,,,,,,,233.0,226.0
2021-12-26,,,SS Moretti,,,,,,,,,,,,,,,136.0,106.0
2021-12-27,,,SS Moretti,,,,,,,,,,,,,,,132.0,
2021-12-28,,,SS Moretti,,,,,,,,,,,,,,,128.0,112.0
2021-12-29,,,SS Moretti,,,,,,,,,,,,,,,122.0,128.0
2021-12-30,,,SS Moretti,,,,,,,,,,,,,,,229.0,155.0
2021-12-31,,,SS Moretti,,,,,,,,,,,,,,,160.0,186.0
2022-01-01,,,SS Moretti,,,,,,,,,,,,,,,,
2022-01-02,,,SS Moretti,,,,,,,,,,,,,,,116.0,164.0
2022-01-03,,,SS Moretti,,,,,,,,,,,,,,,189.0,205.0
2022-01-04,,,SS Moretti,,,,,,,,,,,,,,,122.0,152.0
2022-01-05,,,SS Moretti,,,,,,,,,,,,,,,110.0,138.0
2022-01-06,,,SS Moretti,,,,,,,,,,,,,,,99.0,126.0
2022-01-07,,,SS Moretti,,,,,,,,,,,,,,,100.0,124.0
2022-01-08,,,SS Moretti,,,,,,,,,,,,,,,107.0,133.0
2022-01-09,,,SS Moretti,,,,,,,,,,,,,,,100.0,122.0
2022-01-10,,,SS Moretti,,,,,,,,,,,,,,,98.0,121.0
2022-01-11,,,SS Moretti,,,,,,,,,,,,,,,110.0,108.0
2022-01-12,,,SS Moretti,,,,,,,,,,,,,,,149.0,126.0
2022-01-13,,,SS Moretti,,,,,,,,,,,,,,,163.0,160.0
2022-01-14,,,SS Moretti,,,,,,,,,,,,,,,123.0,119.0
2022-01-15,,,SS Moretti,,,,,,,,,,,,,,,43.0,53.0
2022-01-16,,,SS Moretti,,,,,,,,,,,,,,,91.0,129.0
2022-01-17,,,SS Moretti,,,,,,,,,,,,,,,147.0,190.0
2022-01-18,,,SS Moretti,,,,,,,,,,,,,,,148.0,200.0
2022-01-19,,,SS Moretti,,,,,,,,,,,,,,,,
2022-01-20,,,SS Moretti,,,,,,,,,,,,,,,43.0,
2022-01-21,,,SS Moretti,,,,,,,,,,,,,,,,
2022-01-22,,,SS Moretti,,,,,,,,,,,,,,,,
2022-01-23,,,SS Moretti,,,,,,,,,,,,,,,,
2022-01-24,,,SS Moretti,,,,,,,,,,,,,,,138.0,186.0
2022-01-25,,,SS Moretti,,,,,,,,,,,,,,,123.0,154.0
2022-01-26,,,SS Moretti,,,,,,,,,,,,,,,131.0,167.0
2022-01-27,,,SS Moretti,,,,,,,,,,,,,,,132.0,189.0
2022-01-28,,,SS Moretti,,,,,,,,,,,,,,,,
2022-01-29,,,SS Moretti,,,,,,,,,,,,,,,30.0,
2022-01-30,,,SS Moretti,,,,,,,,,,,,,,,,
2022-01-31,,,SS Moretti,,,,,,,,,,,,,,,,
2022-02-01,,,SS Moretti,,,,,,,,,,,,,,,,
2022-02-02,,,SS Moretti,,,,,,,,,,,,,,,138.0,172.0
2022-02-03,,,SS Moretti,,,,,,,,,,,,,,,96.0,130.0
2022-02-04,,,SS Moretti,,,,,,,,,,,,,,,144.0,190.0
2022-02-05,,,SS Moretti,,,,,,,,,,,,,,,,
2022-02-06,,,SS Moretti,,,,,,,,,,,,,,,,
2022-02-07,,,SS Moretti,,,,,,,,,,,,,,,,
2022-02-08,,,SS Moretti,,,,,,,,,,,,,,,,
2022-02-09,,,SS Moretti,,,,,,,,,,,,,,,150.0,176.0
2022-02-10,,,SS Moretti,,,,,,,,,,,,,,,118.0,148.0
2022-02-11,,,SS Moretti,,,,,,,,,,,,,,,130.0,168.0
2022-02-12,,,SS Moretti,,,,,,,,,,,,,,,,
2022-02-13,,,SS Moretti,,,,,,,,,,,,,,,,
2022-02-14,,,SS Moretti,,,,,,,,,,,,,,,,
2022-02-15,,,SS Moretti,,,,,,,,,,,,,,,111.0,154.0
2022-02-16,,,SS Moretti,,,,,,,,,,,,,,,119.0,153.0
2022-02-17,,,SS Moretti,,,,,,,,,,,,,,,113.0,138.0
2022-02-18,,,SS Moretti,,,,,,,,,,,,,,,103.0,147.0
2022-02-19,,,SS Moretti,,,,,,,,,,,,,,,107.0,161.0
2022-02-20,,,SS Moretti,,,,,,,,,,,,,,,,60.0
2022-02-21,,,SS Moretti,,,,,,,,,,,,,,,44.0,44.0
2022-02-22,,,SS Moretti,,,,,,,,,,,,,,,103.0,145.0
2022-02-23,,,SS Moretti,,,,,,,,,,,,,,,113.0,163.0
2022-02-24,,,SS Moretti,,,,,,,,,,,,,,,50.0,30.0
2022-02-25,,,SS Moretti,,,,,,,,,,,,,,,99.0,210.0
2022-02-26,,,SS Moretti,,,,,,,,,,,,,,,124.0,148.0
2022-02-27,,,SS Moretti,,,,,,,,,,,,,,,150.0,172.0
2022-02-28,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-01,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-02,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-03,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-04,,,SS Moretti,,,,,,,,,,,,,,,55.0,
2022-03-05,,,SS Moretti,,,,,,,,,,,,,,,105.0,116.0
2022-03-06,,,SS Moretti,,,,,,,,,,,,,,,108.0,
2022-03-07,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-08,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-09,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-10,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-11,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-12,,,SS Moretti,,,,,,,,,,,,,,,68.0,164.0
2022-03-13,,,SS Moretti,,,,,,,,,,,,,,,124.0,164.0
2022-03-14,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-15,,,SS Moretti,,,,,,,,,,,,,,,49.0,
2022-03-16,,,SS Moretti,,,,,,,,,,,,,,,47.0,
2022-03-17,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-18,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-19,,,SS Moretti,,,,,,,,,,,,,,,43.0,53.0
2022-03-20,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-21,,,SS Moretti,,,,,,,,,,,,,,,102.0,123.0
2022-03-22,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-23,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-24,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-25,,,SS Moretti,,,,,,,,,,,,,,,41.0,
2022-03-26,,,SS Moretti,,,,,,,,,,,,,,,136.0,162.0
2022-03-27,,,SS Moretti,,,,,,,,,,,,,,,123.0,154.0
2022-03-28,,,SS Moretti,,,,,,,,,,,,,,,115.0,133.0
2022-03-29,,,SS Moretti,,,,,,,,,,,,,,,116.0,182.0
2022-03-30,,,SS Moretti,,,,,,,,,,,,,,,,
2022-03-31,,,SS Moretti,,,,,,,,,,,,,,,,
2022-04-01,,,SS Moretti,,,,,,,,,,,,,,,,41.0
2022-04-02,,,SS Moretti,,,,,,,,,,,,,,,,41.0
2022-04-03,,,SS Moretti,,,,,,,,,,,,,,,,43.0
2022-04-04,,,SS Moretti,,,,,,,,,,,,,,,147.0,67.0
2022-04-05,,,SS Moretti,,,,,,,,,,,,,,,141.0,157.0
2022-04-06,,,SS Moretti,,,,,,,,,,,,,,,144.0,161.0
2022-04-07,,,SS Moretti,,,,,,,,,,,,,,,150.0,221.0
2022-04-08,,,SS Moretti,,,,,,,,,,,,,,,118.0,90.0
2022-04-09,,,SS Moretti,,,,,,,,,,,,,,,,
2022-04-10,,,SS Moretti,,,,,,,,,,,,,,,,
2022-04-11,,,SS Moretti,,,,,,,,,,,,,,,,49.0
2022-04-12,,,SS Moretti,,,,,,,,,,,,,,,,53.0
2022-04-13,,,SS Moretti,,,,,,,,,,,,,,,,
