Timestamp,Left Turbo Inlet Pressure (absolute) [kPa],Total_Fuel,Throttle Position [%],RPM,Total Operating Hours [Hours],Fuel Position,Boost,Fuel_Press,Batt,Fuel Filter Differential Pressure [kPa],EXH_L,Load,Crank_Press,Coolant_Temp,Oil_Temp,EXH_R,Oil_Press,Altitude Derate,Atmospheric Pressure [kPa],Inlet Air Temperature [Deg. C],Peak Air Filter Restriction [kPa],Aftercooler Temperature [Deg. C],Right Air Filter Restriction [kPa],Left Air Filter Restriction [kPa],Oil Filter Differential Pressure [kPa],Fuel_Rate,SMH,Cumulative Fuel Used Daily [L],Cumulative Idle Time [Hrs],Cumulative Idle Fuel Usage [L],Longitude,Heading [Degrees],Current Geofence,Speed [km/h],Engine Code Description,Run Status,DIAG_STATS,Asset,Site,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF
2022-04-09 04:00:00,98.5,227557.625,88.80000132,1802.5,37709.67496,120.4000018,,518.0,25.5,0.5,447.0,34.0,0.200000003,87.0,93.0,441.0,484.0,Off,101.5,36.30000054,5.5,33.0,4.300000064,3.200000048,82.0,135.500002,37710.074615714286,,,,,,,,,,,ABB00233,Marica,0.3155557142890757,1678.0,570.52,201.8772377830751,18.125,6.0
2022-04-09 03:30:00,98.5,227539.5,88.80000132,1800.0,37709.17468,121.2000018,,516.5,25.5,1.0,444.0,34.0,0.0,87.0,93.0,438.0,484.5,Off,101.5,36.30000054,5.5,32.0,4.00000006,3.000000045,81.5,136.550002,37709.443504285715,,,,,,,,,,,ABB00233,Marica,0.31555571428179974,1678.0,570.52,203.44160011918953,18.125,6.0
2022-04-09 03:00:00,98.5,227521.5,88.80000132,1800.0,37708.6744,121.2500018,,516.0,25.5,1.5,443.0,35.0,0.200000003,87.0,93.0,436.0,484.0,Off,101.5,36.30000054,5.5,32.0,4.00000006,3.000000045,82.5,138.0000021,37708.812392857144,,,,,,,,,,,ABB00233,Marica,0.31555571428179974,1678.0,587.3,199.72756987059427,18.0,7.0
2022-04-09 02:30:00,98.5,227503.75,88.80000132,1804.5,37708.17468,127.4500019,,512.5,25.5,1.0,467.0,38.0,0.0,90.0,96.0,468.0,477.5,Off,101.5,37.80000056,5.5,34.0,4.400000066,3.400000051,85.0,151.6500023,37708.18128142857,,,,,,,,,,,ABB00233,Marica,0.31555571428179974,1678.0,637.64,202.15560810959164,17.75,1.0
2022-04-09 02:00:00,98.5,227483.25,88.80000132,1800.0,37707.67468,129.3000019,,512.5,25.5,0.0,468.0,39.0,0.200000003,89.0,96.0,467.0,478.0,Off,101.5,38.30000057,5.5,34.0,4.300000064,3.300000049,83.5,153.9000023,37707.55017,,,,,,,,,,,ABB00233,Marica,0.31555571428179974,1678.0,654.42,199.89456611197704,20.5,1.0
2022-04-09 01:30:00,98.0,227462.625,88.80000132,1796.5,37707.17468,129.2500019,,514.0,25.5,0.0,468.0,39.0,0.200000003,90.0,95.0,468.0,478.0,Off,101.5,37.80000056,5.5,33.0,4.500000067,3.500000052,84.0,156.0500023,37707.23461428571,,,,,,,,,,,ABB00233,Marica,0.3155557142890757,1678.0,654.42,202.68711523944867,20.625,0.0
2022-04-09 01:00:00,98.5,227442.125,88.80000132,1804.5,37706.67496,116.2500017,,521.5,25.5,2.0,435.0,32.0,0.100000001,86.0,92.0,422.0,487.0,Off,101.5,37.20000055,5.0,32.0,4.600000069,3.200000048,80.0,127.0500019,37706.91905857143,,,,,,,,,,,ABB00233,Marica,0.31555571428179974,1678.0,536.96,201.11833584438318,20.5,13.0
2022-04-09 00:30:00,99.0,227428.5,88.80000132,1799.0,37706.17468,103.0000015,,524.0,25.5,0.0,392.0,26.0,0.100000001,84.0,90.0,381.0,491.5,Off,102.0,36.30000054,4.5,31.0,4.300000064,2.800000042,79.0,97.60000145,37706.60350285714,,,,,,,,,,,ABB00233,Marica,0.3155557142890757,1678.0,436.28,190.15311550495096,13.625,11.0
2022-04-09 00:00:00,99.0,227415.5,88.80000132,1797.5,37705.67468,103.5000015,,524.0,25.5,1.0,393.0,26.0,0.100000001,85.0,91.0,382.0,489.5,Off,102.0,36.60000055,4.5,31.0,4.00000006,2.70000004,79.5,98.70000147,37705.97239142857,,,,,,,,,,,ABB00233,Marica,0.3155557142890757,1678.0,436.28,192.29623464174387,13.0,11.0
2022-04-08 23:30:00,99.0,227401.625,88.80000132,1800.0,37705.1744,105.4500016,,524.0,25.5,0.0,409.0,27.0,0.100000001,85.0,92.0,391.0,489.5,Off,102.0,37.40000056,4.5,33.0,4.100000061,2.800000042,80.0,102.6000015,37705.0346125,,,,,,,,,,,ABB00233,Marica,0.3066675000009127,1678.0,453.06,192.49106360084758,13.875,18.0
2022-04-08 23:00:00,99.0,227388.125,88.80000132,1801.5,37704.67468,105.6500016,,524.0,25.5,0.0,411.0,27.0,0.100000001,85.0,91.0,394.0,490.0,Off,102.0,37.30000056,4.5,33.0,4.100000061,2.800000042,80.0,103.3000015,37704.727945,,,,,,,,,,,ABB00233,Marica,0.3066675000009127,1678.0,453.06,193.80435543857325,13.5,17.0
2022-04-08 22:30:00,100.0,227374.75,45.60000068,1237.5,37704.17468,69.50000104,,428.0,25.5,1.5,236.0,11.0,0.100000001,73.0,74.0,230.0,510.0,Off,101.5,38.50000057,2.5,30.0,2.100000031,1.500000022,58.0,45.15000067,37704.4212775,,,,,,,,,,,ABB00233,Marica,0.3066675000009127,1173.375,129.07125,297.3357782581326,13.375,6.0
2022-04-08 22:00:00,,227372.2,,,,,,,,,,,-3276.800049,,,,,-2147483648,,-3276.800049,,,,,,,37704.11016,,,,,,,,,,,ABB00233,Marica,0.0,,,,2.5499999999883585,
2022-04-08 21:30:00,,227369.65,,,,,,,,,,,-3276.800049,,,,,-2147483648,,-3276.800049,,,,,,,37704.11016,,,,,,,,,,,ABB00233,Marica,0.0,,,,2.5500000000174623,
2022-04-08 21:00:00,,227367.1,,,,,,,,,,,-3276.800049,,,,,-2147483648,,-3276.800049,,,,,,,37704.11016,,,,,,,,,,,ABB00233,Marica,0.0,,,,2.5499999999883585,
2022-04-08 20:30:00,,227364.55,,,,,,,,,,,-3276.800049,,,,,-2147483648,,-3276.800049,,,,,,,37704.11016,,,,,,,,,,,ABB00233,Marica,0.0,,,,2.5500000000174623,
2022-04-08 19:30:00,99.0,227362.0,88.80000132,1797.5,37703.58107,109.4000016,,511.0,25.5,49.0,421.0,29.0,0.300000004,86.0,92.0,407.0,488.0,Off,101.5,38.80000058,5.0,33.0,4.00000006,2.800000042,79.0,110.3000016,37703.328826,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,486.62,192.66573786527476,2.5499999999883585,14.0
2022-04-08 19:00:00,99.0,227347.875,88.80000132,1799.0,37703.08079,105.8000016,,513.5,25.5,47.5,414.0,27.0,0.300000004,86.0,92.0,399.0,488.0,Off,101.5,38.80000058,5.0,33.0,3.800000057,2.800000042,77.5,102.3500015,37702.547492,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,453.06,192.02203080165984,14.125,15.0
2022-04-08 18:30:00,99.0,227333.75,88.80000132,1798.0,37702.58106,108.9500016,,511.5,25.5,47.5,410.0,28.0,0.400000006,86.0,92.0,396.0,488.0,Off,101.5,39.00000058,5.0,33.0,3.700000055,2.600000039,78.5,109.5000016,37702.156825,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,469.84,198.09935586582668,14.125,14.0
2022-04-08 18:00:00,99.0,227319.625,88.80000132,1792.0,37702.08106,109.2500016,,512.0,25.5,47.0,411.0,29.0,0.200000003,85.0,92.0,399.0,487.5,Off,101.5,39.00000058,5.0,33.0,3.700000055,2.600000039,78.0,112.6000017,37701.766158,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,486.62,196.68324656816407,14.125,12.0
2022-04-08 17:30:00,99.0,227305.375,88.80000132,1797.5,37701.58106,108.6500016,,511.5,25.5,47.5,411.0,29.0,0.300000004,85.0,92.0,398.0,487.5,Off,101.5,39.00000058,5.0,33.0,3.600000054,2.600000039,79.0,108.2000016,37700.984824,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,486.62,188.99757790473058,14.25,13.0
2022-04-08 17:00:00,99.0,227291.375,88.80000132,1803.5,37701.08106,111.3000017,,510.5,25.5,47.0,413.0,30.0,0.300000004,85.0,92.0,397.0,487.5,Off,101.5,39.20000058,5.0,34.0,3.500000052,2.600000039,78.0,113.9000017,37700.20349,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,503.4,192.32221184942395,14.0,16.0
2022-04-08 16:30:00,99.0,227277.5,88.80000132,1801.5,37700.58134,104.1000016,,511.5,25.5,48.0,409.0,27.0,0.300000004,85.0,92.0,395.0,488.5,Off,101.5,39.20000058,5.0,34.0,3.500000052,2.600000039,78.0,98.80000147,37699.812823,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,453.06,185.3617649969099,13.875,14.0
2022-04-08 16:00:00,99.0,227263.5,88.80000132,1801.5,37700.08106,107.7000016,,511.5,25.5,47.5,412.0,28.0,0.400000006,86.0,92.0,398.0,487.0,Off,101.5,39.30000059,5.0,34.0,3.400000051,2.600000039,78.0,106.3000016,37699.422156,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,469.84,192.31015103013792,14.0,14.0
2022-04-08 15:30:00,99.0,227249.625,88.80000132,1799.0,37699.58134,104.5500016,,512.5,25.5,48.5,409.0,26.0,0.400000006,85.0,92.0,396.0,487.5,Off,101.5,39.30000059,5.0,34.0,3.300000049,2.600000039,78.0,99.50000148,37699.031489,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,436.28,193.8548667323737,13.875,13.0
2022-04-08 15:00:00,99.0,227235.625,88.80000132,1795.0,37699.08106,104.9000016,,512.0,25.5,48.0,412.0,27.0,0.300000004,86.0,92.0,397.0,486.5,Off,101.5,39.50000059,5.0,34.0,3.200000048,2.400000036,78.0,99.15000148,37698.640822,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,453.06,186.01841093453405,14.0,15.0
2022-04-08 14:30:00,99.0,227221.75,88.80000132,1791.5,37698.58134,109.3000016,,512.5,25.5,46.0,410.0,29.0,0.400000006,85.0,92.0,395.0,488.0,Off,101.5,39.50000059,5.0,34.0,3.200000048,2.500000037,78.5,109.7500016,37698.250155,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,486.62,191.70502930417987,13.875,15.0
2022-04-08 14:00:00,99.0,227208.0,88.80000132,1794.0,37698.08106,107.5000016,,513.5,25.5,45.0,409.0,28.0,0.300000004,86.0,92.0,394.0,486.5,Off,101.5,39.40000059,5.0,34.0,3.100000046,2.400000036,79.0,103.9000015,37697.859487999995,,,,,,,,,,,ABB00233,Marica,0.39066700000694254,1678.0,469.84,187.96824722245873,13.75,15.0
2022-04-08 13:30:00,99.0,227194.125,88.80000132,1788.0,37697.58134,108.7000016,,512.0,25.5,46.5,410.0,29.0,0.300000004,85.0,92.0,397.0,487.5,Off,101.5,39.20000058,5.0,34.0,3.200000048,2.400000036,78.5,105.3500016,37697.468820999995,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,486.62,184.01936081542067,13.875,13.0
2022-04-08 13:00:00,99.0,227180.25,88.80000132,1795.5,37697.08106,109.7000016,,512.0,25.5,45.5,408.0,29.0,0.300000004,86.0,92.0,395.0,486.0,Off,101.5,39.30000059,5.0,34.0,3.200000048,2.500000037,79.0,110.1000016,37696.687486999996,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,486.62,192.31638929760388,13.875,13.0
2022-04-08 12:30:00,99.0,227166.5,88.80000132,1804.5,37696.58134,104.1500016,,512.5,25.5,47.0,408.0,27.0,0.300000004,85.0,92.0,393.0,488.5,Off,101.5,39.20000058,5.0,34.0,3.200000048,2.500000037,78.5,98.80000147,37696.296819999996,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,453.06,185.3617649969099,13.75,15.0
2022-04-08 12:00:00,99.5,227152.5,88.80000132,1805.0,37696.08106,107.2500016,,512.5,25.5,44.5,413.0,28.0,0.300000004,86.0,92.0,399.0,487.5,Off,102.0,39.10000058,5.0,33.0,3.300000049,2.500000037,78.5,105.8000016,37695.515486,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,469.84,191.40558777456158,14.0,14.0
2022-04-08 11:30:00,99.5,227138.375,88.80000132,1798.0,37695.58106,109.2000016,,513.0,25.5,43.0,410.0,29.0,0.400000006,85.0,92.0,399.0,488.0,Off,102.0,39.20000058,5.0,34.0,3.300000049,2.600000039,78.5,109.1500016,37695.124819,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,486.62,190.6569836011672,14.125,11.0
2022-04-08 11:00:00,99.5,227124.25,88.80000132,1795.5,37695.08106,108.2000016,,513.5,25.5,44.0,406.0,28.0,0.300000004,85.0,92.0,395.0,487.5,Off,102.0,38.80000058,5.0,34.0,3.200000048,2.500000037,77.5,105.8000016,37694.734152,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,469.84,191.40558777456158,14.125,11.0
2022-04-08 10:30:00,99.5,227110.25,88.80000132,1807.0,37694.58106,104.9500016,,514.0,25.5,45.0,409.0,27.0,0.300000004,85.0,91.0,397.0,489.0,Off,102.0,38.80000058,5.0,33.0,3.200000048,2.500000037,78.5,101.6500015,37694.343485,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,453.06,190.70873896393414,14.0,12.0
2022-04-08 10:00:00,99.5,227096.25,88.80000132,1794.0,37694.08078,104.9500016,,514.5,25.5,44.0,408.0,27.0,0.300000004,85.0,91.0,395.0,488.0,Off,102.0,38.80000058,5.0,33.0,3.300000049,2.500000037,78.5,102.8500015,37693.952818,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,453.06,192.96009640003533,14.0,13.0
2022-04-08 09:30:00,99.5,227082.25,88.80000132,1800.0,37693.58134,105.4500016,,515.5,25.5,42.5,410.0,27.0,0.300000004,84.0,91.0,397.0,490.0,Off,102.0,38.60000058,5.0,34.0,3.200000048,2.600000039,77.5,101.2000015,37693.562151,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,453.06,189.86447992539618,14.0,13.0
2022-04-08 09:00:00,99.5,227068.25,88.80000132,1799.0,37693.08134,106.3000016,,515.0,25.5,40.5,407.0,27.0,0.300000004,85.0,91.0,395.0,488.0,Off,102.0,38.60000058,5.0,33.0,3.200000048,2.500000037,77.0,102.9500015,37693.171484,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,453.06,193.1477095197104,14.0,12.0
2022-04-08 08:30:00,99.5,227054.375,88.80000132,1804.5,37692.58106,102.3500015,,514.0,25.5,42.5,404.0,25.0,0.300000004,84.0,90.0,394.0,490.0,Off,102.0,38.40000057,5.0,33.0,3.100000046,2.400000036,77.0,96.20000143,37692.780817,,,,,,,,,,,ABB00233,Marica,0.3906669999996666,1678.0,419.5,194.92252971513707,13.875,10.0
2022-04-08 08:00:00,99.5,227040.75,88.80000132,1791.5,37692.08106,112.8500017,,499.0,25.5,113.0,410.0,30.0,0.300000004,85.0,91.0,398.0,487.5,Off,102.0,38.60000058,5.0,33.0,3.300000049,2.600000039,77.5,117.1000017,37692.08157857143,,,,,,,,,,,ABB00233,Marica,0.30857142856984865,1678.0,503.4,197.72546969606677,13.625,12.0
2022-04-08 07:30:00,99.5,227026.125,88.80000132,1803.5,37691.58161,110.8000017,,499.0,25.5,111.0,412.0,30.0,0.200000003,84.0,91.0,401.0,489.0,Off,102.0,38.50000057,5.0,33.0,3.300000049,2.600000039,77.5,115.6500017,37691.15586428571,,,,,,,,,,,ABB00233,Marica,0.30857142856984865,1678.0,503.4,195.27711848430673,14.625,11.0
2022-04-08 07:00:00,99.5,227011.625,88.80000132,1799.0,37691.08106,108.5000016,,499.5,25.5,111.5,411.0,28.0,0.300000004,84.0,91.0,398.0,488.5,Off,102.0,38.40000057,5.0,33.0,3.300000049,2.600000039,77.0,109.0000016,37690.53872142857,,,,,,,,,,,ABB00233,Marica,0.30857142856984865,1678.0,469.84,197.19479261025032,14.5,13.0
2022-04-08 06:30:00,99.5,226997.125,88.80000132,1798.0,37690.58106,108.8500016,,499.0,25.5,112.0,411.0,29.0,0.200000003,84.0,91.0,399.0,489.5,Off,102.0,38.50000057,5.0,33.0,3.200000048,2.500000037,78.0,110.4500016,37690.23015,,,,,,,,,,,ABB00233,Marica,0.30857142856984865,1678.0,486.62,192.92774929102788,14.5,12.0
2022-04-08 06:00:00,99.0,226982.25,88.80000132,1802.5,37690.08106,119.4500018,,495.0,25.5,110.5,438.0,34.0,0.300000004,86.0,92.0,428.0,489.0,Off,102.0,39.00000058,5.0,34.0,3.600000054,2.70000004,78.5,133.500002,37689.304435714286,,,,,,,,,,,ABB00233,Marica,0.30857142856984865,1678.0,570.52,198.8975,14.875,10.0
2022-04-08 05:30:00,99.5,226966.75,88.80000132,1795.0,37689.58133,108.8500016,,499.0,25.5,113.5,411.0,29.0,0.300000004,84.0,91.0,398.0,489.5,Off,101.5,38.50000057,5.0,33.0,3.200000048,2.600000039,77.5,107.6000016,37688.68729285714,,,,,,,,,,,ABB00233,Marica,0.3085714285771246,1678.0,486.62,187.94953220171797,15.5,13.0
2022-04-08 05:00:00,99.0,226952.25,88.80000132,1800.0,37689.08133,108.7000016,,500.5,25.5,110.5,411.0,29.0,0.200000003,84.0,90.0,398.0,490.0,Off,102.0,38.40000057,5.0,32.0,3.300000049,2.70000004,77.5,110.3000016,37688.37872142857,,,,,,,,,,,ABB00233,Marica,0.30857142856984865,1678.0,486.62,192.66573786527476,14.5,13.0
2022-04-08 04:30:00,99.5,226938.125,88.80000132,1793.0,37688.58133,109.2000016,,501.0,25.5,111.0,407.0,29.0,0.400000006,84.0,90.0,394.0,489.5,Off,102.0,38.40000057,5.0,33.0,3.200000048,2.500000037,77.5,109.5000016,37688.07015,,,,,,,,,,,ABB00233,Marica,0.30857142856984865,1678.0,486.62,191.26834359459127,14.125,13.0
2022-04-08 04:00:00,99.5,226923.875,88.80000132,1801.5,37688.08105,108.8000016,,500.0,25.5,112.0,409.0,29.0,0.300000004,84.0,90.0,395.0,489.0,Off,101.5,38.50000057,5.0,33.0,3.100000046,2.400000036,77.0,110.9000017,37687.76157857143,,,,,,,,,,,ABB00233,Marica,0.30857142856984865,1678.0,486.62,193.71378374296165,14.25,14.0
2022-04-08 03:30:00,99.5,226909.625,88.80000132,1801.0,37687.58133,106.9500016,,500.0,25.5,110.5,408.0,28.0,0.300000004,85.0,92.0,399.0,486.0,Off,101.5,39.00000058,5.0,33.0,3.300000049,2.500000037,78.5,106.1500016,37687.45300714286,,,,,,,,,,,ABB00233,Marica,0.30857142856984865,1678.0,469.84,192.038782053465,14.25,9.0
2022-04-08 03:00:00,99.0,226893.75,88.80000132,1806.0,37687.08133,107.7500016,,499.5,25.5,112.0,413.0,28.0,0.100000001,84.0,91.0,401.0,488.5,Off,101.5,38.50000057,4.5,33.0,3.400000051,2.500000037,78.0,109.6000016,37686.83586428571,,,,,,,,,,,ABB00233,Marica,0.30857142856984865,1678.0,469.84,198.28026851694193,15.875,12.0
2022-04-08 02:30:00,99.0,226879.0,88.80000132,1806.0,37686.58105,106.5000016,,500.0,25.5,110.0,416.0,27.0,0.300000004,84.0,91.0,404.0,488.5,Off,102.0,38.50000057,4.5,33.0,3.400000051,2.500000037,77.5,104.5000016,37686.52729285714,,,,,,,,,,,ABB00233,Marica,0.30857142856984865,1678.0,453.06,196.05571306228757,14.75,12.0
2022-04-08 02:00:00,99.0,226864.25,88.80000132,1811.0,37686.08133,108.2500016,,498.5,25.5,109.0,412.0,28.0,0.300000004,84.0,91.0,399.0,489.0,Off,102.0,38.50000057,4.5,33.0,3.400000051,2.600000039,77.5,112.8000017,37686.21872142857,,,,,,,,,,,ABB00233,Marica,0.30857142856984865,1678.0,469.84,204.06947353354334,14.75,13.0
2022-04-08 01:30:00,99.0,226849.5,88.80000132,1813.0,37685.58077,107.6000016,,499.0,25.5,110.0,415.0,28.0,0.200000003,84.0,91.0,404.0,488.0,Off,102.0,38.40000057,4.5,33.0,3.500000052,2.500000037,77.5,105.2000016,37685.910149999996,,,,,,,,,,,ABB00233,Marica,0.3085714285771246,1678.0,469.84,190.3201118678699,14.75,11.0
2022-04-08 01:00:00,99.5,226834.875,88.80000132,1789.0,37685.08105,110.8500017,,501.0,25.5,109.0,412.0,29.0,0.300000004,84.0,91.0,400.0,489.0,Off,102.0,38.40000057,4.5,33.0,3.400000051,2.500000037,78.5,110.7000016,37685.601578571426,,,,,,,,,,,ABB00233,Marica,0.30857142856984865,1678.0,486.62,193.36443500061648,14.625,12.0
2022-04-08 00:30:00,99.5,226820.25,88.80000132,1791.5,37684.58133,109.4500016,,499.5,25.5,108.0,414.0,29.0,0.200000003,84.0,91.0,402.0,488.5,Off,102.0,38.50000057,4.5,33.0,3.400000051,2.600000039,77.0,107.2500016,37684.98443571429,,,,,,,,,,,ABB00233,Marica,0.30857142856984865,1678.0,486.62,187.33817220829394,14.625,12.0
2022-04-08 00:00:00,99.5,226805.5,88.80000132,1801.0,37684.08105,113.7500017,,499.5,25.5,108.0,412.0,31.0,0.300000004,84.0,91.0,401.0,488.5,Off,102.0,38.50000057,4.5,33.0,3.500000052,2.600000039,78.5,120.5500018,37684.36729285714,,,,,,,,,,,ABB00233,Marica,0.3085714285771246,1678.0,520.18,196.98470054596487,14.75,11.0
2022-04-07 23:30:00,99.5,226790.625,88.80000132,1795.5,37683.58105,111.5000017,,501.0,25.5,106.0,413.0,30.0,0.300000004,84.0,91.0,401.0,487.5,Off,102.0,38.50000057,4.5,33.0,3.500000052,2.600000039,77.5,116.8500017,37683.44495888889,,,,,,,,,,,ABB00233,Marica,0.3007411111102556,1678.0,503.4,197.3033401767978,14.875,12.0
2022-04-07 23:00:00,99.5,226775.875,88.80000132,1790.5,37683.08133,112.4000017,,500.5,25.5,106.5,414.0,31.0,0.300000004,84.0,90.0,402.0,489.5,Off,102.0,38.50000057,4.5,33.0,3.500000052,2.600000039,77.5,117.1000017,37683.14421777778,,,,,,,,,,,ABB00233,Marica,0.3007411111102556,1678.0,520.18,191.34722873812913,14.75,12.0
2022-04-07 22:30:00,99.5,226761.25,88.80000132,1792.0,37682.58105,106.7500016,,501.0,25.5,105.0,413.0,28.0,0.200000003,84.0,90.0,401.0,491.0,Off,102.0,38.50000057,4.5,33.0,3.400000051,2.500000037,77.5,102.7000015,37682.54273555556,,,,,,,,,,,ABB00233,Marica,0.3007411111102556,1678.0,469.84,185.79729540907545,14.625,12.0
2022-04-07 22:00:00,99.5,226746.625,88.80000132,1802.5,37682.08133,109.6000016,,500.5,25.5,104.5,414.0,29.0,0.200000003,84.0,90.0,401.0,488.5,Off,102.0,38.50000057,4.5,33.0,3.500000052,2.500000037,78.0,109.3500016,37681.94125333333,,,,,,,,,,,ABB00233,Marica,0.3007411111102556,1678.0,486.62,191.0063321688381,14.625,13.0
2022-04-07 21:30:00,99.5,226732.0,88.80000132,1800.0,37681.58105,108.4500016,,501.5,25.5,104.5,410.0,29.0,0.300000004,84.0,90.0,400.0,489.0,Off,102.0,38.40000057,4.5,33.0,3.500000052,2.600000039,77.5,107.8500016,37681.64051222222,,,,,,,,,,,ABB00233,Marica,0.3007411111102556,1678.0,486.62,188.38621791130655,14.625,10.0
2022-04-07 21:00:00,99.0,226717.125,88.80000132,1800.0,37681.08105,125.9000019,,493.5,25.5,108.0,464.0,37.0,0.200000003,87.0,92.0,453.0,485.0,Off,102.0,39.70000059,4.5,35.0,4.300000064,3.000000045,80.0,147.2500022,37681.33977111111,,,,,,,,,,,ABB00233,Marica,0.3007411111102556,1678.0,620.86,201.5953707277003,14.875,11.0
2022-04-07 20:30:00,99.0,226701.5,88.80000132,1801.0,37680.58105,110.2000016,,501.0,25.5,100.5,417.0,29.0,0.300000004,84.0,90.0,406.0,489.0,Off,102.0,38.60000058,4.5,33.0,3.600000054,2.500000037,78.0,113.5500017,37680.650001875,,,,,,,,,,,ABB00233,Marica,0.3890281249987311,1678.0,486.62,198.3426522646007,15.625,11.0
2022-04-07 20:00:00,99.5,226686.625,88.80000132,1799.0,37680.08133,108.4000016,,502.0,25.5,100.5,412.0,28.0,0.300000004,84.0,90.0,402.0,490.0,Off,102.0,38.60000058,4.5,33.0,3.700000055,2.500000037,78.0,108.4000016,37680.26097375,,,,,,,,,,,ABB00233,Marica,0.3890281249987311,1678.0,469.84,196.10931670355865,14.875,10.0
2022-04-07 19:30:00,99.5,226671.875,88.80000132,1796.5,37679.58132,111.1000017,,503.0,25.5,99.0,414.0,30.0,0.300000004,84.0,91.0,405.0,489.5,Off,102.0,38.80000058,4.5,33.0,3.700000055,2.500000037,77.5,115.8000017,37679.4829175,,,,,,,,,,,ABB00233,Marica,0.3890281249987311,1678.0,503.4,195.53039619586812,14.75,9.0
2022-04-07 19:00:00,99.0,226656.875,88.80000132,1805.0,37679.08105,109.3500016,,502.0,25.5,100.0,420.0,29.0,0.200000003,84.0,90.0,409.0,488.0,Off,102.0,38.80000058,4.5,33.0,3.800000057,2.600000039,77.5,112.2000017,37679.093889375,,,,,,,,,,,ABB00233,Marica,0.3890281249987311,1678.0,486.62,195.98454943282232,15.0,11.0
2022-04-07 18:30:00,99.0,226642.0,88.80000132,1800.0,37678.58132,111.1500017,,503.0,25.5,97.0,418.0,30.0,0.300000004,84.0,90.0,408.0,490.5,Off,102.0,38.80000058,4.5,33.0,3.800000057,2.600000039,78.0,114.3500017,37678.315833125,,,,,,,,,,,ABB00233,Marica,0.3890281249987311,1678.0,503.4,193.08204498410808,14.875,10.0
2022-04-07 18:00:00,99.0,226627.0,88.80000132,1798.0,37678.08105,111.3000017,,503.0,25.5,95.0,416.0,30.0,0.300000004,84.0,91.0,405.0,488.0,Off,101.5,38.80000058,4.5,33.0,3.800000057,2.600000039,78.5,113.4000017,37677.537776875,,,,,,,,,,,ABB00233,Marica,0.3890281249987311,1678.0,503.4,191.477952810886,15.0,11.0
2022-04-07 17:30:00,99.0,226611.875,88.80000132,1800.0,37677.58105,112.2000017,,503.0,25.5,93.0,424.0,31.0,0.200000003,84.0,91.0,414.0,490.5,Off,101.5,38.80000058,4.5,33.0,4.00000006,2.70000004,78.0,118.0500018,37677.14874875,,,,,,,,,,,ABB00233,Marica,0.3890281249987311,1678.0,520.18,192.8995761659426,15.125,10.0
2022-04-07 17:00:00,99.0,226596.75,88.80000132,1801.0,37677.08132,115.0500017,,501.5,25.5,92.5,438.0,32.0,0.300000004,87.0,93.0,425.0,484.0,Off,101.5,39.70000059,4.5,34.0,4.00000006,2.70000004,80.0,123.4000018,37676.759720625,,,,,,,,,,,ABB00233,Marica,0.3890281249987311,1678.0,536.96,195.34043789109057,15.125,13.0
2022-04-07 16:30:00,99.0,226578.125,88.80000132,1801.5,37676.58104,123.7500018,,497.0,25.5,94.5,457.0,36.0,0.200000003,87.0,93.0,448.0,484.0,Off,101.5,40.0000006,4.5,34.0,4.300000064,2.800000042,80.5,143.1000021,37676.3706925,,,,,,,,,,,ABB00233,Marica,0.3890281249987311,1678.0,604.08,201.3557836462058,18.625,9.0
2022-04-07 16:00:00,99.0,226559.5,88.80000132,1800.0,37676.08077,123.0000018,,498.0,25.5,94.5,454.0,36.0,0.200000003,87.0,93.0,445.0,483.5,Off,101.5,39.90000059,4.5,34.0,4.200000063,2.800000042,80.5,140.5000021,37675.981664375,,,,,,,,,,,ABB00233,Marica,0.3890281249987311,1678.0,604.08,197.69732781254135,18.625,9.0
