Timestamp,RPM,Batt,Fuel Filter Differential Pressure [kPa],Total Operating Hours [Hours],Throttle Position [%],EXH_L,Right Air Filter Restriction [kPa],Fuel_Rate,Oil_Temp,Boost,Load,EXH_R,Crank_Press,Total_Fuel,Fuel Position,Atmospheric Pressure [kPa],Fuel_Press,Altitude Derate,FRC Fuel Limit,Oil_Press,Coolant_Temp,Aftercooler Temperature [Deg. C],Inlet Air Temperature [Deg. C],Left Air Filter Restriction [kPa],Latitude,Longitude,Speed [km/h],Heading [Degrees],Current Geofence,Cumulative Idle Time [Hrs],Cumulative Idle Fuel Usage [L],Cumulative Fuel Used Daily [L],SMH,DIAG_STATS,Run Status,Asset,Site,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF
2022-04-12 20:00:00,,,,,,,,,,,,,-3276.80004882813,33591.1427238806,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 19:30:00,,,,,,,,,,,,,-3276.80004882813,33591.01679104478,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 19:00:00,,,,,,,,,,,,,-3276.80004882813,33590.89085820896,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 18:30:00,,,,,,,,,,,,,-3276.80004882813,33590.764925373136,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 18:00:00,,,,,,,,,,,,,-3276.80004882813,33590.638992537315,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 17:30:00,,,,,,,,,,,,,-3276.80004882813,33590.513059701494,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 17:00:00,,,,,,,,,,,,,-3276.80004882813,33590.38712686567,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 16:30:00,,,,,,,,,,,,,-3276.80004882813,33590.26119402985,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 16:00:00,,,,,,,,,,,,,-3276.80004882813,33590.13526119403,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 15:30:00,,,,,,,,,,,,,-3276.80004882813,33590.00932835821,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 15:00:00,,,,,,,,,,,,,-3276.80004882813,33589.88339552239,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 14:30:00,,,,,,,,,,,,,-3276.80004882813,33589.75746268657,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 14:00:00,,,,,,,,,,,,,-3276.80004882813,33589.63152985075,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 13:30:00,,,,,,,,,,,,,-3276.80004882813,33589.505597014926,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 12:59:59,,,,,,,,,,,,,-3276.80004882813,33589.379664179105,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 12:30:00,,,,,,,,,,,,,-3276.80004882813,33589.253731343284,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 12:00:00,,,,,,,,,,,,,-3276.80004882813,33589.12779850746,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 11:30:00,,,,,,,,,,,,,-3276.80004882813,33589.00186567164,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 11:00:00,,,,,,,,,,,,,-3276.80004882813,33588.87593283582,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30654.273412288,,,TTG00240,NS Loreto,0.0,,,,0.12593283582100412,
2022-04-12 10:30:00,1805.0,23.5,16.5,30653.978224384,89.2000013291836,321.0,0.100000001490116,56.4000008404255,89.0,17.5,16.0,283.0,0.100000001490116,33588.75,83.0500012375414,101.0,429.0,Off,182.650002721697,458.5,83.0,29.0,36.9000005498528,0.300000004470348,,,,,,,,,30653.91957687948,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,268.48,178.5607893115378,0.12593283582100412,38.0
2022-04-12 10:00:00,1805.0,23.5,16.5,30653.4782240051,89.2000013291836,321.0,0.0,58.4500008709729,89.0,12.5,17.0,283.0,0.200000002980232,33581.5,83.9000012502074,101.0,430.5,Off,185.700002767146,457.5,82.0,29.0,36.6000005453825,0.200000002980232,,,,,,,,,30653.38882376671,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,285.26,174.16567601600983,7.25,38.0
2022-04-12 09:30:00,1803.5,23.5,16.0,30652.9785014043,89.2000013291836,321.0,0.100000001490116,59.8500008918345,89.0,16.0,17.0,284.0,0.200000002980232,33574.0,85.1000012680888,101.0,430.5,Off,186.450002778322,457.5,83.0,29.0,36.3000005409122,0.200000002980232,,,,,,,,,30652.858070653936,,,TTG00240,NS Loreto,0.1769177042551746,1678.0,285.26,178.33730897447705,7.5,37.0
2022-04-12 09:00:00,1805.0,23.5,16.5,30652.4785010255,89.2000013291836,308.0,0.100000001490116,62.7000009343028,89.0,14.5,18.0,294.0,0.200000002980232,33566.625,86.0000012814999,101.0,430.0,Off,182.650002721697,459.5,82.0,28.0,36.3000005409122,0.200000002980232,,,,,,,,,30652.32731754116,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,302.04,176.4501416837418,7.375,14.0
2022-04-12 08:30:00,1808.5,23.5,17.0,30651.9782228687,89.2000013291836,321.0,0.100000001490116,51.9000007733703,89.0,14.0,15.0,281.0,0.200000002980232,33559.125,80.5500012002885,101.0,430.5,Off,184.900002755225,458.5,83.0,28.0,36.3000005409122,0.300000004470348,,,,,,,,,30651.796564428387,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,251.7,175.26817901217623,7.5,40.0
2022-04-12 08:00:00,1803.5,23.5,18.5,30651.4782224899,89.2000013291836,326.0,0.100000001490116,55.95000083372,89.0,11.5,16.0,278.0,0.500000007450581,33551.625,82.8500012345612,101.0,421.5,Off,181.850002709776,458.5,83.0,28.0,36.3000005409122,0.300000004470348,,,,,,,,,30651.265811315614,,,TTG00240,NS Loreto,0.1769177042551746,1678.0,268.48,177.1361021627756,7.5,48.0
2022-04-12 07:30:00,1803.5,23.5,19.0,30650.9784998891,89.2000013291836,325.0,0.100000001490116,50.2500007487834,89.0,11.5,15.0,275.0,0.300000004470348,33544.375,80.4000011980534,101.0,421.5,Off,187.250002790242,458.0,83.0,28.0,36.5000005438924,0.200000002980232,,,,,,,,,30650.735058202838,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,251.7,169.69606927479495,7.25,50.0
2022-04-12 07:00:00,1806.0,23.5,18.5,30650.4782217323,89.2000013291836,324.0,0.100000001490116,54.0500008054078,88.0,12.0,16.0,275.0,0.300000004470348,33537.25,82.4000012278557,101.0,423.0,Off,187.250002790242,459.5,82.0,28.0,36.3000005409122,0.200000002980232,,,,,,,,,30650.55814049858,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,268.48,171.12075642355714,7.125,49.0
2022-04-12 06:30:00,1805.0,23.5,18.5,30649.9782213534,89.2000013291836,326.0,0.100000001490116,54.250000808388,88.0,16.5,15.0,271.0,0.300000004470348,33530.125,81.7000012174249,101.0,421.0,Off,183.400002732873,459.0,82.0,28.0,36.3000005409122,0.200000002980232,,,,,,,,,30650.204305090065,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,251.7,183.20421409268894,7.125,55.0
2022-04-12 06:00:00,1804.5,23.5,18.5,30649.4782209746,89.2000013291836,327.0,0.100000001490116,52.1500007770956,88.0,15.0,15.0,271.0,0.200000002980232,33523.0,80.950001206249,101.0,422.0,Off,187.250002790242,459.0,82.0,28.0,36.5000005438924,0.200000002980232,,,,,,,,,30649.67355197729,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,251.7,176.11243806329463,7.125,56.0
2022-04-12 05:30:00,1810.5,23.5,19.5,30648.9782205958,89.2000013291836,325.0,0.100000001490116,53.1000007912517,88.0,18.0,15.0,278.0,0.300000004470348,33515.875,81.7500012181699,101.0,421.5,Off,187.250002790242,459.5,83.0,28.0,36.3000005409122,0.300000004470348,,,,,,,,,30649.142798864515,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,251.7,179.3206224575445,7.125,47.0
2022-04-12 05:00:00,1803.5,23.5,19.0,30648.478497995,89.2000013291836,326.0,0.100000001490116,54.0500008054078,88.0,12.5,16.0,271.0,0.300000004470348,33508.875,82.3000012263656,101.0,420.0,Off,185.700002767146,458.0,83.0,28.0,36.5000005438924,0.200000002980232,,,,,,,,,30648.612045751743,,,TTG00240,NS Loreto,0.1769177042551746,1678.0,268.48,171.12075642355714,7.0,55.0
2022-04-12 04:30:00,1805.0,23.5,18.5,30647.9782198382,89.2000013291836,328.0,0.200000002980232,52.3500007800758,88.0,15.0,15.0,271.0,0.200000002980232,33502.375,80.4500011987984,101.0,421.5,Off,187.250002790242,459.5,82.0,28.0,36.7000005468726,0.300000004470348,,,,,,,,,30648.081292638966,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,251.7,176.78784530418923,6.5,57.0
2022-04-12 04:00:00,1805.0,23.5,20.5,30647.4779416814,89.2000013291836,327.0,0.100000001490116,46.3000006899238,88.0,12.5,14.0,267.0,0.100000001490116,33496.0,77.9500011615455,101.0,421.0,Off,188.750002812594,460.0,82.0,29.0,36.5000005438924,0.200000002980232,,,,,,,,,30647.727457230452,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,234.92,167.52511742906194,6.375,60.0
2022-04-12 03:30:00,1807.0,23.5,18.5,30646.9782190805,89.2000013291836,328.0,0.100000001490116,52.8500007875264,88.0,17.5,15.0,269.0,0.400000005960464,33489.375,80.5000011995435,101.0,421.5,Off,186.450002778322,459.5,82.0,28.0,36.7000005468726,0.200000002980232,,,,,,,,,30647.196704117676,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,251.7,178.47636340642606,6.625,59.0
2022-04-12 03:00:00,1803.5,23.5,19.0,30646.4779409237,89.2000013291836,328.0,0.100000001490116,47.5000007078052,88.0,16.0,14.0,265.0,0.200000002980232,33482.875,78.8000011742115,101.0,422.0,Off,185.700002767146,459.0,82.0,28.0,36.6000005453825,0.200000002980232,,,,,,,,,30646.665951004903,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,234.92,171.86702112052794,6.5,63.0
2022-04-12 02:30:00,1808.5,23.5,18.5,30645.9779405449,89.2000013291836,328.0,0.100000001490116,47.0500007010996,88.0,15.0,14.0,265.0,0.100000001490116,33476.375,78.5000011697412,101.0,422.0,Off,187.250002790242,459.0,82.0,28.0,36.6000005453825,0.200000002980232,,,,,,,,,30646.13519789213,,,TTG00240,NS Loreto,0.1769177042551746,1678.0,234.92,170.2388072362279,6.5,63.0
2022-04-12 02:00:00,1804.5,23.5,19.0,30645.4779401661,89.2000013291836,328.0,0.100000001490116,51.650000769645,88.0,11.5,15.0,266.0,0.300000004470348,33469.875,81.0000012069941,101.0,422.5,Off,181.1000026986,459.0,83.0,28.0,36.7000005468726,0.200000002980232,,,,,,,,,30645.604444779354,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,251.7,174.4239199610578,6.5,62.0
2022-04-12 01:30:00,1805.0,23.5,19.0,30644.9779397873,89.2000013291836,326.0,0.100000001490116,47.5000007078052,88.0,15.0,14.0,265.0,0.100000001490116,33463.375,78.8000011742115,101.0,423.0,Off,182.650002721697,459.5,82.0,28.0,36.6000005453825,0.200000002980232,,,,,,,,,30645.07369166658,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,234.92,171.86702112052794,6.5,61.0
2022-04-12 01:00:00,1804.5,23.5,19.5,30644.4784949645,89.2000013291836,327.0,0.100000001490116,49.1500007323921,88.0,13.0,15.0,267.0,0.200000002980232,33456.75,79.8000011891127,101.0,421.5,Off,181.850002709776,459.5,82.0,29.0,36.7000005468726,0.200000002980232,,,,,,,,,30644.54293855381,,,TTG00240,NS Loreto,0.1769177042551746,1678.0,251.7,165.981329449874,6.625,60.0
2022-04-12 00:30:00,1805.0,23.5,19.0,30643.9782168076,89.2000013291836,327.0,0.100000001490116,52.3500007800758,88.0,13.5,15.0,267.0,0.0,33450.25,80.9000012055039,101.0,421.5,Off,188.000002801418,459.5,82.0,28.0,36.6000005453825,0.300000004470348,,,,,,,,,30644.01218544103,,,TTG00240,NS Loreto,0.1769177042588126,1678.0,251.7,176.78784530418923,6.5,60.0
2022-04-12 00:00:00,1806.0,23.5,20.0,30643.4779386508,89.2000013291836,327.0,0.100000001490116,48.9500007294118,89.0,15.5,14.0,267.0,0.200000002980232,33443.625,79.4500011838973,101.0,421.5,Off,181.850002709776,459.0,83.0,29.0,36.6000005453825,0.300000004470348,,,,,,,,,30643.658350032518,,,TTG00240,NS Loreto,0.1769177042551746,1678.0,234.92,177.113488081049,6.625,60.0
2022-04-11 23:30:00,1805.0,23.5,19.0,30642.97821605,89.2000013291836,328.0,0.100000001490116,51.4000007659197,89.0,14.0,15.0,268.0,0.200000002980232,33437.125,80.5500012002885,101.0,422.0,Off,181.1000026986,459.5,82.0,28.0,36.6000005453825,0.200000002980232,,,,,,,,,30642.973761671226,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,251.7,173.57966090993938,6.5,60.0
2022-04-11 23:00:00,1806.0,23.5,19.0,30642.4782156712,89.2000013291836,327.0,0.100000001490116,49.5000007376075,89.0,17.0,15.0,267.0,0.100000001490116,33430.375,79.7500011883676,101.5,422.0,Off,185.700002767146,458.5,83.0,29.0,36.7000005468726,0.200000002980232,,,,,,,,,30642.477632242066,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,251.7,167.16329212143972,6.75,60.0
2022-04-11 22:30:00,1802.5,23.5,18.5,30641.9776597364,89.2000013291836,328.0,0.100000001490116,56.1500008367002,88.0,17.0,16.0,274.0,0.400000005960464,33423.5,82.6000012308359,101.5,421.5,Off,185.700002767146,460.0,83.0,28.0,36.7000005468726,0.300000004470348,,,,,,,,,30641.9815028129,,,TTG00240,NS Loreto,0.1653764763905201,1678.0,268.48,177.76929645111431,6.875,54.0
2022-04-11 22:00:00,1804.5,23.5,19.0,30641.4779371356,89.2000013291836,324.0,0.100000001490116,54.250000808388,88.0,14.5,16.0,276.0,0.200000002980232,33416.5,82.3500012271106,101.5,422.0,Off,187.250002790242,459.0,83.0,28.0,36.7000005468726,0.300000004470348,,,,,,,,,30641.48537338374,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,268.48,171.75395071189587,7.0,48.0
2022-04-11 21:30:00,1805.0,23.5,19.0,30640.9782145348,89.2000013291836,324.0,0.100000001490116,53.3000007942319,88.0,17.0,15.0,274.0,0.300000004470348,33409.625,81.7000012174249,101.5,421.5,Off,183.400002732873,460.0,83.0,29.0,36.6000005453825,0.200000002980232,,,,,,,,,30640.98924395458,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,251.7,179.9960296984391,6.875,50.0
2022-04-11 21:00:00,1805.0,23.5,19.0,30640.4782141559,89.2000013291836,324.0,0.100000001490116,54.5000008121133,88.0,12.5,16.0,278.0,0.300000004470348,33402.125,82.7500012330711,101.5,421.5,Off,184.150002744049,459.0,82.0,28.0,36.5000005438924,0.200000002980232,,,,,,,,,30640.49311452542,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,268.48,172.54544357231936,7.5,46.0
2022-04-11 20:30:00,1805.0,23.5,18.5,30639.9779359991,89.2000013291836,325.0,0.100000001490116,58.2000008672476,89.0,12.0,17.0,280.0,0.300000004470348,33394.75,84.400001257658,101.5,422.0,Off,183.400002732873,459.0,83.0,29.0,36.6000005453825,0.200000002980232,,,,,,,,,30639.99698509626,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,285.26,173.42074155914068,7.375,45.0
2022-04-11 20:00:00,1807.0,23.5,19.0,30639.4779356203,89.2000013291836,324.0,0.100000001490116,53.8000008016825,89.0,18.0,16.0,275.0,0.300000004470348,33387.375,81.800001218915,101.5,422.0,Off,188.000002801418,458.0,83.0,28.0,36.5000005438924,0.200000002980232,,,,,,,,,30639.666232143485,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,268.48,170.32926356313365,7.375,49.0
2022-04-11 19:30:00,1807.0,23.5,18.5,30638.9779352415,89.2000013291836,323.0,0.200000002980232,54.5000008121133,89.0,14.5,16.0,274.0,0.0,33380.0,82.0000012218952,101.5,422.5,Off,186.450002778322,459.5,83.0,29.0,36.1000005379319,0.300000004470348,,,,,,,,,30639.17010271432,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,268.48,172.54544357231936,7.375,49.0
2022-04-11 19:00:00,1804.5,23.5,19.5,30638.4779348627,89.2000013291836,325.0,0.100000001490116,52.6000007838011,88.0,10.5,15.0,274.0,0.300000004470348,33372.625,81.2500012107193,101.0,422.5,Off,183.400002732873,459.5,83.0,29.0,36.6000005453825,0.200000002980232,,,,,,,,,30638.67397328516,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,251.7,177.63210435530766,7.375,51.0
2022-04-11 18:30:00,1807.0,23.5,18.5,30637.9776567059,89.2000013291836,324.0,0.0,52.6000007838011,89.0,11.0,15.0,273.0,0.300000004470348,33365.375,81.4500012136996,101.0,423.0,Off,182.650002721697,460.0,82.0,29.0,36.6000005453825,0.100000001490116,,,,,,,,,30638.177843856,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,251.7,177.63210435530766,7.25,51.0
2022-04-11 18:00:00,1803.5,23.5,19.0,30637.4779341051,89.2000013291836,324.0,0.100000001490116,55.2000008225441,89.0,12.0,16.0,274.0,0.200000002980232,33358.125,82.9500012360513,101.0,423.0,Off,181.850002709776,459.5,83.0,29.0,36.6000005453825,0.200000002980232,,,,,,,,,30637.68171442684,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,268.48,174.76162358150506,7.25,50.0
2022-04-11 17:30:00,1804.5,23.5,17.5,30636.9779337262,89.2000013291836,324.0,0.200000002980232,55.4500008262694,89.0,13.5,16.0,278.0,0.200000002980232,33350.75,82.4500012286007,101.0,422.5,Off,188.000002801418,458.5,83.0,29.0,36.6000005453825,0.300000004470348,,,,,,,,,30637.18558499768,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,268.48,175.55311644192858,7.375,46.0
2022-04-11 17:00:00,1804.5,23.5,18.5,30636.4782111254,89.2000013291836,317.0,0.0,56.6500008441508,88.0,12.0,16.0,282.0,0.0,33343.375,83.500001244247,101.0,423.5,Off,182.650002721697,459.5,83.0,29.0,36.7000005468726,0.200000002980232,,,,,,,,,30636.689455568514,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,268.48,179.35228217196132,7.375,35.0
2022-04-11 16:30:00,1804.5,23.5,19.0,30635.9779329686,89.2000013291836,324.0,0.200000002980232,60.1000008955598,89.0,14.0,17.0,279.0,0.300000004470348,33336.0,84.7000012621284,101.0,422.5,Off,188.000002801418,459.5,83.0,29.0,37.000000551343,0.300000004470348,,,,,,,,,30636.193326139353,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,285.26,179.08224343134626,7.375,45.0
2022-04-11 16:00:00,1807.0,23.5,18.5,30635.4779325898,89.2000013291836,331.0,0.300000004470348,51.2000007629395,89.0,10.5,15.0,267.0,0.0,33329.75,80.4500011987984,101.0,424.5,Off,183.400002732873,459.5,83.0,29.0,36.3000005409122,0.400000005960464,,,,,,,,,30635.697196710193,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,251.7,172.9042536690448,6.25,64.0
2022-04-11 15:30:00,1809.5,23.5,18.0,30634.977932211,89.2000013291836,327.0,0.300000004470348,44.4000006616116,88.0,13.5,13.0,260.0,0.100000001490116,33324.0,76.9000011458993,101.0,425.0,Off,185.700002767146,459.0,83.0,29.0,36.0000005364418,0.400000005960464,,,,,,,,,30635.201067281032,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,218.14,173.00816247533632,5.75,67.0
2022-04-11 15:00:00,1805.0,23.5,19.0,30634.4779318322,89.2000013291836,331.0,0.200000002980232,45.600000679493,88.0,10.0,13.0,261.0,0.0,33318.375,77.4500011540949,101.0,425.5,Off,183.400002732873,458.5,82.0,29.0,35.9000005349517,0.400000005960464,,,,,,,,,30634.70493785187,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,218.14,177.68405875845352,5.625,70.0
2022-04-11 14:30:00,1804.5,23.5,17.5,30633.9776536754,89.2000013291836,330.0,0.300000004470348,45.1500006727874,88.0,9.0,13.0,261.0,0.0,33312.625,77.0500011481345,101.0,425.5,Off,181.850002709776,458.5,83.0,29.0,35.8000005334616,0.400000005960464,,,,,,,,,30634.374184899098,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,218.14,175.9305976522843,5.75,69.0
2022-04-11 14:00:00,1806.0,23.5,17.5,30633.4779310745,89.2000013291836,327.0,0.200000002980232,40.9500006102026,88.0,14.0,13.0,262.0,0.0,33306.875,76.1000011339784,101.0,427.0,Off,181.850002709776,459.0,83.0,29.0,36.1000005379319,0.400000005960464,,,,,,,,,30633.712678993546,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,218.14,159.5649606613744,5.75,65.0
2022-04-11 13:30:00,1807.5,23.5,17.5,30632.9779306957,89.2000013291836,327.0,0.200000002980232,43.4500006474555,88.0,13.5,13.0,263.0,0.0,33300.5,75.7000011280179,101.0,430.0,Off,185.700002767146,459.5,82.0,29.0,36.3000005409122,0.400000005960464,,,,,,,,,30633.216549564386,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,218.14,169.30641125120187,6.375,64.0
2022-04-11 13:00:00,1803.5,23.5,18.0,30632.4776525389,89.2000013291836,322.0,0.300000004470348,41.2000006139278,88.0,14.5,13.0,259.0,0.0,33294.5,75.7000011280179,101.5,429.0,Off,178.800002664328,460.0,82.0,29.0,35.9000005349517,0.400000005960464,,,,,,,,,30632.720420135225,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,218.14,160.53910572035682,6.0,63.0
2022-04-11 12:30:00,1807.5,23.5,18.5,30631.9776521601,89.2000013291836,323.0,0.300000004470348,40.9500006102026,88.0,14.5,12.0,260.0,0.0,33288.75,75.0000011175871,101.5,428.5,Off,185.700002767146,459.5,82.0,29.0,36.1000005379319,0.300000004470348,,,,,,,,,30632.224290706064,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,201.36,172.8620407164889,5.75,63.0
2022-04-11 12:00:00,1808.5,23.5,18.0,30631.4779295593,89.2000013291836,324.0,0.200000002980232,42.7500006370246,88.0,14.5,12.0,260.0,0.0,33282.875,75.5500011257827,101.5,425.0,Off,185.700002767146,460.0,82.0,29.0,35.9000005349517,0.300000004470348,,,,,,,,,30631.7281612769,,,TTG00240,NS Loreto,0.1653764763905201,1678.0,201.36,180.46037217655396,5.875,64.0
2022-04-11 11:30:00,1804.5,23.5,17.5,30630.9782069584,89.2000013291836,328.0,0.300000004470348,49.7500007413328,88.0,11.0,15.0,267.0,0.0,33276.875,79.8000011891127,101.5,424.5,Off,180.350002687424,459.0,82.0,29.0,35.9000005349517,0.400000005960464,,,,,,,,,30631.23203184774,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,251.7,168.00755117255812,6.0,61.0
2022-04-11 11:00:00,1802.5,23.5,19.0,30630.4779288016,89.2000013291836,329.0,0.300000004470348,45.8500006832182,88.0,10.0,14.0,261.0,0.100000001490116,33271.0,77.7000011578202,101.5,426.5,Off,180.350002687424,460.0,83.0,29.0,35.8000005334616,0.300000004470348,,,,,,,,,30630.73590241858,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,234.92,165.89690354476193,5.875,68.0
2022-04-11 10:30:00,1805.0,23.5,18.5,30629.9776506448,89.2000013291836,329.0,0.300000004470348,45.8500006832182,88.0,13.5,13.0,263.0,0.100000001490116,33265.0,77.4000011533499,101.5,428.5,Off,183.400002732873,458.5,83.0,29.0,35.8000005334616,0.300000004470348,,,,,,,,,30630.23977298942,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,218.14,178.65820381743592,6.0,66.0
2022-04-11 10:00:00,1803.5,23.5,19.0,30629.477650266,89.2000013291836,322.0,0.200000002980232,54.5000008121133,89.0,17.5,16.0,274.0,0.0,33258.75,82.3500012271106,101.5,424.0,Off,181.850002709776,460.0,83.0,28.0,35.8000005334616,0.300000004470348,,,,,,,,,30629.743643560258,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,268.48,172.54544357231936,6.25,48.0
2022-04-11 09:30:00,1802.5,23.5,20.0,30628.9776498872,89.2000013291836,290.0,0.200000002980232,38.6000005751848,88.0,11.5,12.0,260.0,0.0,33252.125,74.5500011108816,101.5,430.5,Off,180.350002687424,462.0,82.0,28.0,34.9000005200505,0.300000004470348,,,,,,,,,30629.247514131097,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,201.36,162.9419968658476,6.625,30.0
2022-04-11 09:00:00,1805.0,23.5,19.0,30628.4779272864,89.2000013291836,290.0,0.100000001490116,35.7500005327165,87.0,12.0,11.0,258.0,0.0,33247.25,72.7500010840595,101.5,427.0,Off,179.550002675503,464.5,82.0,28.0,34.2000005096197,0.200000002980232,,,,,,,,,30628.751384701933,,,TTG00240,NS Loreto,0.16537647638688213,1678.0,184.58,164.6305149680844,4.875,32.0
2022-04-11 08:00:00,,,,,,,,,,,,,-3276.80004882813,33247.193359375,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30627.922194625848,,,TTG00240,NS Loreto,4.273507511243224e-05,,,,0.056640625,
2022-04-11 07:30:00,,,,,,,,,,,,,-3276.80004882813,33247.13671875,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30627.922066420615,,,TTG00240,NS Loreto,4.273507875041105e-05,,,,0.056640625,
2022-04-11 07:00:00,,,,,,,,,,,,,-3276.80004882813,33247.080078125,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30627.921938215386,,,TTG00240,NS Loreto,4.273507875041105e-05,,,,0.056640625,
2022-04-11 06:30:00,,,,,,,,,,,,,-3276.80004882813,33247.0234375,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30627.921810010157,,,TTG00240,NS Loreto,4.273507511243224e-05,,,,0.056640625,
2022-04-11 06:00:00,,,,,,,,,,,,,-3276.80004882813,33246.966796875,,,,-2147483648,,,,,-3276.80004882813,,,,,,,,,,30627.921681804924,,,TTG00240,NS Loreto,4.273507511243224e-05,,,,0.056640625,
