Timestamp,Longitude,Speed [km/h],Heading [Degrees],Latitude,Load,Batt,Oil Filter Differential Pressure [kPa],EXH_L,Fuel Filter Differential Pressure [kPa],Oil_Press,Throttle Position [%],Coolant_Temp,Boost,Total_Fuel,EXH_R,RPM,Fuel_Rate,Run Status,SMH,EVENT_STATS,DIAG_STATS,Asset,Site,SMH_DIFF,Total_Fuel_DIFF,EXH_DIFF
2021-12-29 12:40:00,,,,,28.0,24.5,97.0,329.0,56.0,472.5,74.8000011146069,88.0,28.5,233461302.875,344.0,1801.0,120.550001796335,,48156.75400654393,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,15.0
2021-12-29 12:35:00,,,,,24.0,24.5,96.0,324.0,55.0,476.0,74.8000011146069,87.0,24.0,233461300.625,337.0,1799.0,97.4000014513731,,48156.67869267615,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,13.0
2021-12-29 12:30:00,,,,,24.0,24.5,98.0,325.0,55.5,476.0,74.8000011146069,86.0,25.5,233461298.375,338.0,1800.0,100.600001499057,,48156.603378808366,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,13.0
2021-12-29 12:25:00,,,,,26.0,24.5,97.0,327.0,53.5,476.0,74.8000011146069,87.0,21.0,233461296.0,342.0,1801.0,111.850001666695,,48156.52806494058,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,15.0
2021-12-29 12:20:00,,,,,24.0,24.5,96.5,324.0,55.5,474.0,74.8000011146069,87.0,16.0,233461293.625,336.0,1802.5,100.100001491606,,48156.4527510728,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,12.0
2021-12-29 12:15:00,,,,,24.0,24.5,98.5,319.0,58.0,474.0,74.8000011146069,88.0,22.0,233461291.5,325.0,1801.5,99.5000014826655,,48156.37743720502,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,6.0
2021-12-29 12:10:00,,,,,25.0,24.5,96.0,323.0,56.5,478.0,74.8000011146069,86.0,25.0,233461289.125,333.0,1801.5,104.400001555681,,48156.302123337235,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,10.0
2021-12-29 12:05:00,,,,,24.0,24.5,97.0,316.0,55.0,476.0,74.8000011146069,86.0,18.0,233461286.875,318.0,1800.0,103.10000153631,,48156.22680946945,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,2.0
2021-12-29 12:00:00,,,,,22.0,24.5,96.5,316.0,54.0,477.5,74.8000011146069,87.0,14.5,233461284.75,320.0,1801.5,90.9500013552606,,48156.15149560167,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,4.0
2021-12-29 11:55:00,,,,,26.0,24.5,96.0,345.0,57.0,476.0,74.8000011146069,86.0,25.0,233461282.375,363.0,1802.5,114.850001711398,,48156.076181733886,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,18.0
2021-12-29 11:50:00,,,,,23.0,24.5,95.5,313.0,55.0,476.5,74.8000011146069,87.0,13.0,233461280.25,316.0,1798.0,91.2000013589859,,48156.00086786611,,,ABA00133,Lewis Hamilton,0.07531386777554872,2.125,3.0
2021-12-29 11:45:00,,,,,25.0,24.5,97.0,323.0,57.0,473.5,74.8000011146069,87.0,24.5,233461278.0,331.0,1799.0,104.600001558661,,48155.92555399833,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,8.0
2021-12-29 11:40:00,,,,,24.0,24.5,97.0,319.0,54.5,477.0,74.8000011146069,87.0,23.5,233461275.75,327.0,1799.0,101.050001505762,,48155.850240130545,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,8.0
2021-12-29 11:35:00,,,,,25.0,24.5,96.5,320.0,55.5,476.0,74.8000011146069,86.0,19.0,233461273.625,328.0,1800.0,102.700001530349,,48155.77492626276,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,8.0
2021-12-29 11:30:00,,,,,23.0,24.5,97.0,319.0,55.0,477.0,74.8000011146069,86.0,20.5,233461271.5,324.0,1801.0,101.200001507998,,48155.69961239498,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,5.0
2021-12-29 11:25:00,,,,,25.0,24.5,97.5,324.0,58.0,476.0,74.8000011146069,86.0,26.5,233461269.375,334.0,1805.0,108.400001615286,,48155.6242985272,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,10.0
2021-12-29 11:20:00,,,,,24.0,24.5,96.5,319.0,55.5,477.0,74.8000011146069,87.0,19.0,233461267.25,325.0,1801.0,97.6000014543533,,48155.548984659414,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,6.0
2021-12-29 11:15:00,,,,,24.0,24.5,97.0,315.0,54.5,477.5,74.8000011146069,87.0,14.5,233461265.125,318.0,1801.0,94.4000014066696,,48155.47367079163,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,3.0
2021-12-29 11:10:00,,,,,25.0,24.5,95.5,320.0,57.5,476.0,74.8000011146069,86.0,24.5,233461262.875,326.0,1805.0,107.35000159964,,48155.39835692385,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,6.0
2021-12-29 11:05:00,,,,,23.0,24.5,96.5,315.0,57.0,477.0,74.8000011146069,87.0,21.5,233461260.75,317.0,1801.5,95.2500014193356,,48155.323043056065,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,2.0
2021-12-29 11:00:00,,,,,24.0,24.5,96.0,317.0,55.5,477.0,74.8000011146069,86.0,20.0,233461258.5,324.0,1799.0,98.200001463294,,48155.24772918828,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,7.0
2021-12-29 10:55:00,,,,,24.0,24.5,97.0,322.0,59.5,477.0,74.8000011146069,86.0,23.0,233461256.375,333.0,1801.0,103.10000153631,,48155.1724153205,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,11.0
2021-12-29 10:50:00,,,,,23.0,24.5,97.0,317.0,57.5,478.0,74.8000011146069,86.0,21.5,233461254.125,321.0,1801.0,99.3000014796853,,48155.09710145272,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,4.0
2021-12-29 10:45:00,,,,,23.0,24.5,96.5,316.0,56.5,476.5,74.8000011146069,86.0,19.0,233461252.0,320.0,1801.5,96.0500014312565,,48155.021787584934,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,4.0
2021-12-29 10:40:00,,,,,23.0,24.5,96.5,316.0,56.5,478.5,74.8000011146069,86.0,16.0,233461249.875,319.0,1801.5,93.3500013910234,,48154.94647371715,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,3.0
2021-12-29 10:35:00,,,,,22.0,24.5,95.5,314.0,55.0,478.5,74.8000011146069,87.0,20.0,233461247.75,316.0,1802.5,93.1000013872981,,48154.87115984937,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,2.0
2021-12-29 10:30:00,,,,,24.0,24.5,98.0,312.0,56.0,475.5,74.8000011146069,87.0,23.0,233461245.5,314.0,1801.0,101.050001505762,,48154.795845981585,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,2.0
2021-12-29 10:25:00,,,,,23.0,24.5,97.5,316.0,55.5,478.0,74.8000011146069,86.0,16.0,233461243.375,318.0,1801.0,93.3500013910234,,48154.7205321138,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,2.0
2021-12-29 10:20:00,,,,,24.0,24.5,96.0,322.0,56.0,475.0,74.8000011146069,87.0,23.0,233461241.25,330.0,1801.0,100.600001499057,,48154.64521824603,,,ABA00133,Lewis Hamilton,0.07531386777554872,2.125,8.0
2021-12-29 10:15:00,,,,,23.0,24.5,97.5,317.0,56.0,475.5,74.8000011146069,86.0,20.5,233461239.0,319.0,1799.0,98.8000014722347,,48154.569904378244,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,2.0
2021-12-29 10:10:00,,,,,23.0,24.5,96.5,313.0,55.5,477.0,75.2000011205673,86.0,17.5,233461236.875,313.0,1801.0,97.9500014595687,,48154.49459051046,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,0.0
2021-12-29 10:05:00,,,,,25.0,24.5,97.0,316.0,56.5,476.0,74.8000011146069,86.0,14.5,233461234.625,318.0,1801.0,105.450001571327,,48154.41927664268,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,2.0
2021-12-29 10:00:00,,,,,25.0,24.5,96.5,319.0,58.0,476.5,74.8000011146069,86.0,25.0,233461232.5,327.0,1801.0,107.100001595914,,48154.343962774896,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,8.0
2021-12-29 09:55:00,,,,,22.0,24.5,97.5,313.0,56.5,477.0,74.8000011146069,87.0,18.0,233461230.5,316.0,1800.0,88.2500013150275,,48154.26864890711,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.0,3.0
2021-12-29 09:50:00,,,,,24.0,24.5,96.0,316.0,57.5,477.0,74.8000011146069,87.0,18.0,233461228.375,319.0,1801.0,102.700001530349,,48154.19333503933,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,3.0
2021-12-29 09:45:00,,,,,24.0,24.5,97.5,310.0,57.0,474.5,74.8000011146069,87.0,17.0,233461226.25,313.0,1803.5,96.3000014349818,,48154.11802117155,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,3.0
2021-12-29 09:40:00,,,,,23.0,24.5,97.0,316.0,56.0,476.0,74.8000011146069,86.0,19.0,233461224.0,318.0,1801.5,94.9000014141202,,48153.96739343598,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,2.0
2021-12-29 09:35:00,,,,,23.0,24.5,96.5,313.0,58.0,477.5,74.8000011146069,86.0,19.0,233461221.875,315.0,1799.0,96.5500014387071,,48153.8920795682,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,2.0
2021-12-29 09:30:00,,,,,24.0,24.5,96.5,317.0,57.5,477.0,74.8000011146069,87.0,19.0,233461219.75,320.0,1801.5,100.950001504272,,48153.816765700416,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,3.0
2021-12-29 09:25:00,,,,,25.0,24.5,97.5,324.0,59.0,475.5,74.8000011146069,86.0,24.5,233461217.625,335.0,1801.0,106.500001586974,,48153.74145183263,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,11.0
2021-12-29 09:20:00,,,,,24.0,24.5,96.5,316.0,59.5,476.5,74.8000011146069,86.0,21.5,233461215.375,318.0,1800.0,99.5000014826655,,48153.66613796485,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,2.0
2021-12-29 09:15:00,,,,,23.0,24.5,96.0,318.0,58.0,477.5,74.8000011146069,86.0,19.0,233461213.25,323.0,1800.0,92.6500013805926,,48153.59082409707,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,5.0
2021-12-29 09:10:00,,,,,22.0,24.5,96.0,313.0,57.0,476.5,74.8000011146069,87.0,17.0,233461211.125,316.0,1800.0,90.9500013552606,,48153.515510229285,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,3.0
2021-12-29 09:05:00,,,,,22.0,24.5,97.0,316.0,56.5,479.0,74.8000011146069,86.0,21.0,233461209.125,322.0,1801.0,90.9500013552606,,48153.4401963615,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.0,6.0
2021-12-29 09:00:00,,,,,22.0,24.5,96.5,310.0,55.5,479.0,74.8000011146069,86.0,19.5,233461206.875,311.0,1799.0,89.3000013306737,,48153.36488249372,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,1.0
2021-12-29 08:55:00,,,,,23.0,24.5,96.0,312.0,56.5,477.5,74.8000011146069,86.0,18.5,233461204.75,313.0,1802.5,95.0000014156103,,48153.289568625936,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,1.0
2021-12-29 08:50:00,,,,,23.0,24.5,96.5,319.0,56.0,477.5,74.8000011146069,86.0,18.5,233461202.75,323.0,1800.0,97.6000014543533,,48153.21425475816,,,ABA00133,Lewis Hamilton,0.07531386777554872,2.0,4.0
2021-12-29 08:45:00,,,,,22.0,24.5,97.0,313.0,55.5,478.0,74.8000011146069,86.0,19.0,233461200.625,315.0,1800.0,89.0500013269484,,48153.13894089038,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,2.0
2021-12-29 08:40:00,,,,,24.0,24.5,95.0,313.0,56.0,477.0,74.8000011146069,86.0,22.0,233461198.5,316.0,1801.0,100.600001499057,,48153.063627022595,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,3.0
2021-12-29 08:35:00,,,,,23.0,24.5,96.0,311.0,56.5,477.5,74.8000011146069,86.0,18.5,233461196.375,314.0,1800.0,95.3500014208257,,48152.91299928703,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,3.0
2021-12-29 08:30:00,,,,,22.0,24.5,96.0,309.0,55.0,476.5,74.8000011146069,86.0,16.5,233461194.25,314.0,1800.0,88.8500013239682,,48152.83768541925,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,5.0
2021-12-29 08:25:00,,,,,27.0,24.5,96.5,346.0,59.5,476.5,74.8000011146069,87.0,29.5,233461191.875,365.0,1801.0,120.750001799315,,48152.762371551464,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,19.0
2021-12-29 08:20:00,,,,,23.0,24.5,97.5,315.0,55.5,477.5,74.8000011146069,86.0,21.0,233461189.5,318.0,1801.0,98.200001463294,,48152.68705768368,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,3.0
2021-12-29 08:15:00,,,,,24.0,24.5,96.0,316.0,58.0,478.5,74.8000011146069,86.0,19.5,233461187.375,322.0,1801.5,99.8500014878809,,48152.6117438159,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,6.0
2021-12-29 08:10:00,,,,,17.0,24.5,97.5,288.0,56.5,478.5,74.8000011146069,86.0,13.0,233461185.5,298.0,1800.0,69.4500010348856,,48152.536429948115,,,ABA00133,Lewis Hamilton,0.07531386778282467,1.875,10.0
2021-12-29 08:05:00,,,,,30.0,24.5,97.5,338.0,57.5,474.5,74.8000011146069,86.0,37.5,233461183.125,347.0,1801.0,136.350002031773,,48152.46111608033,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,9.0
2021-12-29 08:00:00,,,,,24.0,24.5,95.0,320.0,57.0,477.5,74.8000011146069,86.0,24.0,233461181.125,331.0,1799.0,102.700001530349,,48152.38580221255,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.0,11.0
2021-12-29 07:55:00,,,,,24.0,24.5,97.0,320.0,57.5,478.0,74.8000011146069,86.0,24.5,233461178.875,329.0,1801.5,100.100001491606,,48152.31048834477,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,9.0
2021-12-29 07:50:00,,,,,24.0,24.5,97.5,321.0,58.0,476.5,74.8000011146069,86.0,20.5,233461176.625,332.0,1802.5,103.900001548231,,48152.235174476984,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,11.0
2021-12-29 07:45:00,,,,,24.0,24.5,97.0,321.0,57.5,474.5,74.8000011146069,87.0,22.0,233461174.25,333.0,1802.5,100.950001504272,,48152.1598606092,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,12.0
2021-12-29 07:40:00,,,,,25.0,24.5,95.5,330.0,60.0,476.0,74.8000011146069,87.0,28.0,233461171.75,346.0,1802.5,110.300001643598,,48152.08454674142,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,16.0
2021-12-29 07:35:00,,,,,25.0,24.5,96.5,327.0,60.0,477.0,74.8000011146069,87.0,25.0,233461169.375,343.0,1797.5,107.45000160113,,48152.009232873635,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,16.0
2021-12-29 07:30:00,,,,,25.0,24.5,97.5,326.0,59.5,476.0,74.8000011146069,87.0,23.5,233461166.875,341.0,1798.0,106.050001580268,,48151.93391900585,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,15.0
2021-12-29 07:25:00,,,,,27.0,24.5,96.5,330.0,58.5,475.0,74.8000011146069,87.0,29.0,233461164.5,346.0,1801.5,119.100001774728,,48151.85860513808,,,ABA00133,Lewis Hamilton,0.07531386777554872,2.375,16.0
2021-12-29 07:20:00,,,,,26.0,24.5,95.5,330.0,60.5,476.5,74.8000011146069,87.0,28.0,233461162.0,347.0,1802.5,110.300001643598,,48151.70797740251,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,17.0
2021-12-29 07:15:00,,,,,26.0,24.5,96.5,329.0,60.5,477.0,74.8000011146069,86.0,29.0,233461159.625,345.0,1802.5,112.450001675636,,48151.63266353473,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,16.0
2021-12-29 07:10:00,,,,,24.0,24.5,98.0,326.0,60.5,476.0,74.8000011146069,87.0,20.0,233461157.125,342.0,1802.5,101.200001507998,,48151.557349666946,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,16.0
2021-12-29 07:05:00,,,,,26.0,24.5,96.5,327.0,59.5,476.0,74.8000011146069,87.0,26.0,233461154.75,343.0,1797.5,112.00000166893,,48151.48203579916,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,16.0
2021-12-29 07:00:00,,,,,27.0,24.5,97.5,326.0,59.5,475.5,74.8000011146069,87.0,28.0,233461152.25,341.0,1796.5,109.500001631677,,48151.40672193138,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,15.0
2021-12-29 06:55:00,,,,,26.0,24.5,97.0,328.0,59.0,475.5,74.8000011146069,87.0,24.5,233461149.875,344.0,1801.0,115.050001714379,,48151.3314080636,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,16.0
2021-12-29 06:50:00,,,,,30.0,24.5,97.0,368.0,61.0,473.0,74.8000011146069,87.0,33.5,233461147.375,396.0,1801.5,137.40000204742,,48151.18078032803,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,28.0
2021-12-29 06:45:00,,,,,28.0,24.5,95.5,341.0,60.5,477.0,74.8000011146069,87.0,28.0,233461144.625,356.0,1795.5,121.600001811981,,48151.10546646025,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.75,15.0
2021-12-29 06:40:00,,,,,23.0,24.5,96.0,318.0,59.0,477.0,74.8000011146069,87.0,23.0,233461142.375,324.0,1801.0,95.0000014156103,,48151.030152592466,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,6.0
2021-12-29 06:35:00,,,,,24.0,24.5,96.0,318.0,58.5,478.0,74.8000011146069,87.0,19.0,233461140.125,325.0,1800.0,100.950001504272,,48150.95483872468,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,7.0
2021-12-29 06:30:00,,,,,23.0,24.5,97.0,317.0,59.0,475.5,74.8000011146069,86.0,15.5,233461137.875,324.0,1803.5,97.6000014543533,,48150.8795248569,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,7.0
2021-12-29 06:25:00,,,,,25.0,24.5,96.0,320.0,59.0,476.5,74.8000011146069,87.0,24.5,233461135.75,329.0,1799.0,103.10000153631,,48150.80421098912,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,9.0
2021-12-29 06:20:00,,,,,24.0,24.5,97.5,317.0,58.5,476.0,74.8000011146069,87.0,19.5,233461133.375,323.0,1801.0,101.200001507998,,48150.728897121335,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,6.0
2021-12-29 06:15:00,,,,,25.0,24.5,97.0,319.0,59.0,479.0,74.8000011146069,87.0,18.0,233461131.25,325.0,1795.5,108.05000161007,,48150.65358325355,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.125,6.0
2021-12-29 06:10:00,,,,,24.0,24.5,96.5,317.0,57.5,477.5,74.8000011146069,86.0,15.0,233461129.0,323.0,1800.0,98.8000014722347,,48150.57826938577,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,6.0
2021-12-29 06:05:00,,,,,24.0,24.5,95.5,317.0,58.5,479.5,74.8000011146069,87.0,24.5,233461126.75,325.0,1800.0,100.100001491606,,48150.502955517986,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,8.0
2021-12-29 06:00:00,,,,,26.0,24.5,96.0,320.0,58.5,478.5,74.8000011146069,86.0,19.0,233461124.625,329.0,1799.0,113.300001688302,,48150.42764165021,,,ABA00133,Lewis Hamilton,0.07531386777554872,2.125,9.0
2021-12-29 05:55:00,,,,,25.0,24.5,97.0,319.0,57.5,477.5,74.8000011146069,87.0,17.0,233461122.375,328.0,1801.5,107.35000159964,,48150.35232778243,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,9.0
2021-12-29 05:50:00,,,,,24.0,24.5,96.5,319.0,59.0,478.5,75.2000011205673,86.0,20.5,233461120.125,325.0,1801.5,100.100001491606,,48150.277013914645,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,6.0
2021-12-29 05:45:00,,,,,25.0,24.5,97.5,320.0,58.0,478.0,74.8000011146069,87.0,25.0,233461117.875,327.0,1801.0,102.250001523644,,48150.20170004686,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,7.0
2021-12-29 05:40:00,,,,,23.0,24.5,97.0,322.0,59.0,477.5,74.8000011146069,87.0,22.0,233461115.625,330.0,1801.5,95.2500014193356,,48150.0510723113,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,8.0
2021-12-29 05:35:00,,,,,33.0,24.5,97.0,391.0,63.0,472.0,74.8000011146069,88.0,51.0,233461113.0,421.0,1801.5,149.650002229959,,48149.975758443514,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.625,30.0
2021-12-29 05:30:00,,,,,29.0,24.5,96.0,358.0,61.0,474.5,74.8000011146069,88.0,39.5,233461110.125,383.0,1801.0,130.750001948327,,48149.82513070795,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.875,25.0
2021-12-29 05:25:00,,,,,29.0,24.5,97.0,355.0,59.5,473.5,74.8000011146069,87.0,38.5,233461107.125,380.0,1799.0,126.350001882762,,48149.749816840165,,,ABA00133,Lewis Hamilton,0.07531386778282467,3.0,25.0
2021-12-29 05:20:00,,,,,25.0,24.5,97.0,320.0,58.5,476.5,74.8000011146069,87.0,23.5,233461104.5,334.0,1800.0,103.30000153929,,48149.67450297238,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.625,14.0
2021-12-29 05:15:00,,,,,25.0,24.5,96.5,320.0,59.0,477.5,74.8000011146069,86.0,18.5,233461102.25,332.0,1801.0,104.400001555681,,48149.5991891046,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,12.0
2021-12-29 05:10:00,,,,,25.0,24.5,96.5,322.0,59.0,477.5,74.8000011146069,86.0,25.0,233461100.0,335.0,1801.5,108.650001619011,,48149.52387523682,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,13.0
2021-12-29 05:05:00,,,,,25.0,24.5,96.5,323.0,58.5,478.5,74.8000011146069,87.0,22.5,233461097.625,337.0,1800.0,108.650001619011,,48149.37324750125,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,14.0
2021-12-29 05:00:00,,,,,25.0,24.5,96.0,323.0,59.5,478.5,74.8000011146069,87.0,24.0,233461095.375,336.0,1802.5,108.400001615286,,48149.222619765686,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.25,13.0
2021-12-29 04:55:00,,,,,24.0,24.5,96.5,322.0,59.0,479.5,74.8000011146069,86.0,23.0,233461093.0,333.0,1801.0,101.650001514703,,48149.1473058979,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,11.0
2021-12-29 04:50:00,,,,,24.0,24.5,96.5,323.0,59.0,478.0,74.8000011146069,87.0,25.0,233461090.75,337.0,1798.0,104.400001555681,,48149.07199203013,,,ABA00133,Lewis Hamilton,0.07531386777554872,2.25,14.0
2021-12-29 04:45:00,,,,,28.0,24.5,96.5,328.0,58.0,476.5,74.8000011146069,87.0,24.0,233461088.25,345.0,1800.0,123.850001845509,,48148.996678162344,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,17.0
2021-12-29 04:40:00,,,,,26.0,24.5,97.5,327.0,60.5,476.5,74.8000011146069,87.0,19.0,233461085.875,345.0,1799.0,110.200001642108,,48148.92136429456,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,18.0
2021-12-29 04:35:00,,,,,26.0,24.5,96.5,332.0,59.0,476.5,74.8000011146069,87.0,28.0,233461083.375,350.0,1803.5,113.750001695007,,48148.84605042678,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,18.0
2021-12-29 04:30:00,,,,,27.0,24.5,96.0,329.0,59.5,477.0,74.8000011146069,86.0,28.5,233461080.875,347.0,1797.5,108.650001619011,,48148.770736558996,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,18.0
2021-12-29 04:25:00,,,,,25.0,24.5,97.0,327.0,60.5,477.5,74.8000011146069,87.0,25.0,233461078.375,344.0,1796.5,109.000001624227,,48148.69542269121,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,17.0
2021-12-29 04:20:00,,,,,26.0,24.5,96.0,327.0,59.0,477.0,74.8000011146069,87.0,25.0,233461076.0,344.0,1794.0,118.050001759082,,48148.62010882343,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,17.0
2021-12-29 04:15:00,,,,,26.0,24.5,97.0,329.0,60.0,478.0,74.8000011146069,86.0,25.5,233461073.625,346.0,1797.5,104.600001558661,,48148.54479495565,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,17.0
2021-12-29 04:10:00,,,,,28.0,24.5,96.0,330.0,60.5,476.0,74.8000011146069,87.0,27.5,233461071.125,347.0,1799.0,121.350001808256,,48148.469481087865,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,17.0
2021-12-29 04:05:00,,,,,27.0,24.5,97.5,331.0,60.5,477.0,74.8000011146069,87.0,28.0,233461068.625,349.0,1800.0,120.20000179112,,48148.39416722008,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,18.0
2021-12-29 04:00:00,,,,,26.0,24.5,96.0,331.0,57.5,477.0,74.8000011146069,87.0,22.0,233461066.125,348.0,1803.5,118.050001759082,,48148.3188533523,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,17.0
2021-12-29 03:55:00,,,,,26.0,24.5,97.0,331.0,59.0,477.5,74.8000011146069,86.0,26.0,233461063.625,349.0,1801.0,113.300001688302,,48148.243539484516,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,18.0
2021-12-29 03:50:00,,,,,27.0,24.5,96.5,329.0,57.0,476.0,74.8000011146069,87.0,26.5,233461061.125,346.0,1798.0,116.15000173077,,48148.16822561673,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,17.0
2021-12-29 03:45:00,,,,,26.0,24.5,96.5,329.0,59.5,477.0,74.8000011146069,87.0,25.0,233461058.75,345.0,1800.0,107.85000160709,,48148.09291174895,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.375,16.0
2021-12-29 03:40:00,,,,,27.0,24.5,96.5,332.0,58.5,478.5,74.8000011146069,87.0,27.5,233461056.25,351.0,1803.5,118.850001771003,,48148.01759788117,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,19.0
2021-12-29 03:35:00,,,,,26.0,24.5,96.5,331.0,58.0,479.0,74.8000011146069,87.0,29.0,233461053.75,349.0,1803.5,114.850001711398,,48147.8669701456,,,ABA00133,Lewis Hamilton,0.07531386778282467,2.5,18.0
2021-12-29 03:30:00,,,,,25.0,24.5,97.5,327.0,59.0,480.0,74.8000011146069,87.0,25.5,233461051.25,345.0,1805.0,103.30000153929,,48147.71634241004,,,ABA00133,Lewis Hamilton,0.07531386777554872,2.5,18.0
