Timestamp,Batt,Fuel Filter Differential Pressure [kPa],EXH_R,Load,Total_Fuel,Fuel_Rate,Boost,Fuel_Press,EXH_L,Throttle Position [%],Oil Filter Differential Pressure [kPa],Oil_Press,RPM,Coolant_Temp,Cumulative Idle Fuel Usage [L],Cumulative Fuel Used Daily [L],Cumulative Idle Time [Hrs],SMH,Run Status,DIAG_STATS,EVENT_STATS,Cumulative Max Fuel Usage [L],Engine Code Description,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-10-05,26.5,31.666666666666668,398.3333333333333,31.666666666666668,127847490.53571202,87.0500012971461,28.833333333333332,464.1666666666667,345.0,88.8000013232231,72.33333333333333,474.1666666666667,1797.6666666666667,79.66666666666667,,,,51503.77046224266,,,,,,0.7400005920014033,1678.0,531.3666666666667,138.5924013363507,608605.9105596939,53.333333333333336,TTG00231,Martin Vaz
2021-10-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTG00231,Martin Vaz
2021-10-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTG00231,Martin Vaz
2021-10-08,26.933333333333334,40.96666666666667,294.2,17.333333333333332,133324943.7307492,52.20666744460661,8.266666666666667,426.26666666666665,253.06666666666666,45.33333400885262,60.06666666666667,459.03333333333336,1235.6333333333334,75.73333333333333,,,,51514.42552523294,,,,,,0.9250704009682522,876.9143333333334,182.24735,401.73116640064086,608605.910559688,41.13333333333333,TTG00231,Martin Vaz
2021-10-09,26.821428571428573,49.642857142857146,326.85714285714283,20.0,142149729.43386468,59.88928660670558,14.285714285714286,453.9642857142857,283.14285714285717,61.514286630919976,64.67857142857143,460.32142857142856,1445.5357142857142,77.92857142857143,,,,51529.376909743056,,,,,,0.9158177261176336,1173.9285714285713,270.5885214285714,321.66112142633153,608605.9105596883,43.714285714285715,TTG00231,Martin Vaz
2021-10-10,27.0,37.3125,215.5,4.875,148844394.45002127,41.73750062193719,1.375,395.25,178.0,23.300000347197038,51.25,413.6875,950.5,76.0,,,,51541.112921746244,,,,,,0.9532174292407944,439.865,21.49086875,1717.9267112623888,608605.9105596878,37.5,TTG00231,Martin Vaz
2021-10-11,27.0,46.145833333333336,239.75,8.833333333333334,158582089.01897627,42.820833971413485,1.6666666666666667,406.7916666666667,203.16666666666666,27.600000411272045,54.291666666666664,429.1875,1006.3125,76.25,,,,51557.32808286651,,,,,,0.9601637310931134,517.8854166666666,51.10549791666667,1068.1161001692199,608605.9105596878,36.583333333333336,TTG00231,Martin Vaz
2021-10-12,26.9375,54.4375,236.04545454545453,8.25,173188630.87240878,42.25833396303154,1.7291666666666667,412.5416666666667,199.91666666666666,27.083333736906454,54.208333333333336,429.7083333333333,1000.9166666666666,75.79166666666667,,,,51581.32776132549,,,,,,0.9598378049064801,504.27229166666666,44.49314375,1178.1913309498682,608605.910559689,37.77272727272727,TTG00231,Martin Vaz
2021-10-13,26.958333333333332,62.625,261.0,11.458333333333334,187795172.7258413,42.66041730235641,2.5416666666666665,423.2291666666667,221.875,29.933333779374763,55.333333333333336,435.3541666666667,1037.4791666666667,76.20833333333333,,,,51605.328136081334,,,,,,0.9601785459199164,570.1633333333333,70.1726625,1292.4342731928089,608605.9105596878,38.82608695652174,TTG00231,Martin Vaz
2021-10-14,26.875,67.3125,297.2916666666667,16.875,202401714.57927382,44.464583995907226,4.270833333333333,433.6666666666667,260.6363636363636,34.866667186220475,57.916666666666664,444.5833333333333,1100.9791666666667,76.875,,,,51629.33259972933,,,,,,0.9601785459199164,692.4097916666666,120.99984583333334,397.86100897526285,608605.9105596878,36.90909090909091,TTG00231,Martin Vaz
2021-10-15,26.854166666666668,69.125,277.5,13.291666666666666,217008256.43270636,53.112500791437924,8.083333333333334,436.0625,231.08333333333334,39.200000584125526,56.1875,428.5625,1156.8333333333333,76.91666666666667,,,,51653.33706337734,,,,,,0.9601785459199164,752.5364583333334,155.63749166666668,1725.7220896336414,608605.910559689,46.416666666666664,TTG00231,Martin Vaz
2021-10-16,27.0,69.21428571428571,215.52380952380952,4.761904761904762,230701889.42029935,41.578572048140394,0.5714285714285714,414.35714285714283,175.47619047619048,23.123809868381148,49.88095238095238,408.57142857142856,948.3809523809524,75.71428571428571,,,,51676.684245018034,,,,,,0.9601616146894576,447.7059523809524,23.771345238095236,2829.338693670397,608605.9105596883,40.04761904761905,TTG00231,Martin Vaz
2021-10-17,26.695652173913043,79.28260869565217,367.7391304347826,26.47826086956522,244091219.45261246,93.85652313770161,27.08695652173913,469.60869565217394,317.8695652173913,66.05217489729758,66.1086956521739,443.82608695652175,1502.7826086956522,80.73913043478261,,,,51701.48322824958,,,,,,0.9538833181248502,1247.9315217391304,424.43579565217397,735.7842426999304,608605.9105596879,49.869565217391305,TTG00231,Martin Vaz
2021-10-18,26.555555555555557,79.5,408.22222222222223,33.0,253828914.0215675,92.4888902670807,31.166666666666668,496.72222222222223,356.3333333333333,88.8000013232231,72.94444444444444,466.0,1797.4444444444443,81.22222222222223,,,,51717.53681981254,,,,,,0.7780527486425449,1678.0,553.74,140.23166299603193,608605.9105596873,51.888888888888886,TTG00231,Martin Vaz
2021-10-19,26.5,67.3,437.2,36.8,258089155.3954853,118.70000176876788,46.2,496.7,395.4,88.8000013232231,72.3,478.3,1798.0,80.4,,,,51724.807602035195,,,,,,0.5525930346659151,1678.0,617.504,158.86981239488676,608605.91055969,41.8,TTG00231,Martin Vaz
2021-10-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTG00231,Martin Vaz
2021-10-21,,,,,261740790.85884342,,,,,,,,,,,,,51727.143603904,,,,,,,,,,608605.9105596883,,TTG00231,Martin Vaz
2021-10-22,26.928571428571427,56.714285714285715,354.7857142857143,24.642857142857142,267725415.6460137,57.578572286559016,12.428571428571429,442.14285714285717,316.0,52.11428649084907,67.0,440.60714285714283,1328.5357142857142,86.5,,,,51731.50407035533,,,,,,0.5208705496497714,1131.1896428571429,283.4912892857143,183.88433035940207,177510.05724657574,38.785714285714285,TTG00231,Martin Vaz
2021-10-23,26.90909090909091,60.31818181818182,305.8181818181818,15.636363636363637,268435455.875,51.47272803973065,8.454545454545455,433.6363636363636,258.3636363636364,44.72727339376102,64.63636363636364,421.90909090909093,1229.8636363636363,89.63636363636364,,,,51749.3732883544,,,,,,0.5045744777329674,865.0645454545454,150.82113636363636,360.6500596671328,,47.45454545454545,TTG00231,Martin Vaz
2021-10-24,26.85,18.1,305.1,17.4,268435455.875,61.420000915229274,10.9,381.8,227.8,47.380000706017015,59.075,443.9,1261.35,76.3,,,,51761.65468992303,,,,,,0.8321482283003128,890.11325,232.35327999999998,847.356322618221,,77.3,TTG00231,Martin Vaz
2021-10-25,26.857142857142858,20.571428571428573,255.57142857142858,12.285714285714286,268435455.875,48.71428644018511,2.642857142857143,364.42857142857144,192.28571428571428,34.05714336463383,51.642857142857146,440.35714285714283,1089.2142857142858,71.71428571428571,,,,51780.86174629368,,,,,,0.34497103621068065,643.2792857142857,128.68177857142857,1270.76173105281,,63.285714285714285,TTG00231,Martin Vaz
2021-10-26,26.571428571428573,31.464285714285715,452.07142857142856,35.357142857142854,268435455.875,107.87857303608745,32.25,466.5,348.7857142857143,88.8000013232231,73.10714285714286,473.32142857142856,1798.0357142857142,79.14285714285714,,,,51786.778096056,,,,,,0.5606918065777791,1678.0,593.2928571428572,156.15762677854522,,103.28571428571429,TTG00231,Martin Vaz
2021-10-27,26.6875,37.541666666666664,463.0416666666667,38.25,268435455.875,122.47500182501976,36.520833333333336,465.1041666666667,361.6666666666667,86.45000128820537,72.6875,467.0,1768.5,80.0,,,,51808.994780495996,,,,,,0.9601785459199164,1634.42375,634.8628,170.88155946621302,,101.375,TTG00231,Martin Vaz
2021-10-28,27.0,32.375,259.25,12.125,268435455.875,43.71875065146015,2.25,389.875,195.25,29.60000044107435,55.75,438.875,1033.375,75.625,,,,51827.87203231277,,,,,,0.2955751156867178,560.19625,75.0135375,687.525524315138,,64.0,TTG00231,Martin Vaz
2021-10-29,26.821428571428573,39.0,382.92857142857144,28.714285714285715,268435455.875,70.0071439003306,15.678571428571429,430.57142857142856,309.35714285714283,58.37142944123063,64.89285714285714,460.92857142857144,1409.5357142857142,77.92857142857143,,,,51835.060579126395,,,,,,0.6236126201016304,1231.4564285714284,357.80571071428574,173.48410209704727,,73.57142857142857,TTG00231,Martin Vaz
