Timestamp,EXH_L,Load,Fuel Filter Differential Pressure [kPa],Total_Fuel,Fuel_Rate,RPM,Oil Filter Differential Pressure [kPa],Coolant_Temp,Boost,EXH_R,Batt,Throttle Position [%],Oil_Press,SMH,Run Status,Cumulative Fuel Used Daily [L],Cumulative Idle Fuel Usage [L],Cumulative Idle Time [Hrs],Cumulative Max Fuel Usage [L],EVENT_STATS,DIAG_STATS,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-07-01,449.875,41.75,,2782580.9572109375,,1802.6875,,,53.5625,406.75,,79.25000118091701,462.1666666666667,21491.197192944,,,,,,,,0.09000007199999042,1632.0,681.36,,170.10686187500445,44.625,SLM00575,Fernando de Noronha
2021-07-02,304.27777777777777,26.38888888888889,,2785239.3796775,,1799.0555555555557,,,20.11111111111111,301.3888888888889,,77.222223372923,469.80555555555554,21504.057203232,,,,,,,,0.7600006080000539,1632.0,430.6666666666667,,96.58053013886739,8.222222222222221,SLM00575,Fernando de Noronha
2021-07-03,306.5833333333333,26.291666666666668,,2787255.3273749477,,1796.3333333333333,,,19.479166666666668,303.0,,76.63333447525896,468.6458333333333,21524.0172192,,,,,,,,0.9600007680000999,1632.0,429.08,,96.62653338542441,7.083333333333333,SLM00575,Fernando de Noronha
2021-07-04,307.9,26.45,,2789378.607218438,,1795.675,,,19.4,304.1,,76.52000114023686,468.225,21545.977236768,,,,,,,,0.9600007680000999,1632.0,431.66400000000004,,96.95381362501067,5.4,SLM00575,Fernando de Noronha
2021-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00575,Fernando de Noronha
2021-07-06,216.0,19.0,,2790411.19609,,1797.5,,,2.0,185.0,,75.6000011265278,671.5,21557.537246016,,,,,,,,0.0400000320005347,1632.0,310.08,,73.81549499975517,31.0,SLM00575,Fernando de Noronha
2021-07-07,385.9,33.3,,2791097.96409925,,1803.6,,,30.6,358.9,,78.2800011664629,480.6,21563.921251123196,,,,,,,,0.45600036480027484,1632.0,543.4559999999999,,127.04782312498428,27.0,SLM00575,Fernando de Noronha
2021-07-08,334.3333333333333,28.958333333333332,,2792975.121316302,,1802.5,,,22.8125,324.625,,78.05000116303563,479.9583333333333,21579.0172632,,,,,,,,0.9600007680000999,1632.0,472.59999999999997,,114.44950546875286,12.541666666666666,SLM00575,Fernando de Noronha
2021-07-09,360.8333333333333,30.625,,2795871.866887448,,1803.7708333333333,,,24.458333333333332,337.5833333333333,,78.43333450208108,475.4375,21603.0172824,,,,,,,,0.9600007680000999,1632.0,499.8,,118.60951333333894,25.25,SLM00575,Fernando de Noronha
2021-07-10,367.8333333333333,31.625,,2798757.9659929685,,1801.4583333333333,,,24.333333333333332,341.7916666666667,,78.26666783293088,476.25,21627.0173016,,,,,,,,0.9600007680000999,1632.0,516.12,,126.04232359374873,26.041666666666668,SLM00575,Fernando de Noronha
2021-07-11,404.8333333333333,34.958333333333336,,2802029.1517032813,,1799.125,,,33.4375,369.1666666666667,,77.95000116154552,474.5833333333333,21651.0173208,,,,,,,,0.9600007680000999,1632.0,570.52,,137.3985535937439,36.916666666666664,SLM00575,Fernando de Noronha
2021-07-12,347.4166666666667,29.666666666666668,,2804970.139253802,,1800.9583333333333,,,22.520833333333332,328.0416666666667,,77.6833344909052,475.7708333333333,21675.007339992,,,,,,,,0.9550007639998815,1632.0,484.16,,113.0496923958417,23.125,SLM00575,Fernando de Noronha
