Timestamp,Fuel_Press,Oil Filter Differential Pressure [kPa],Aftercooler Temperature [Deg. C],Coolant_Temp,Fuel_Rate,Oil_Temp,Throttle Position [%],Boost,EXH_L,Right Air Filter Restriction [kPa],Left Air Filter Restriction [kPa],RPM,EXH_R,Fuel Filter Differential Pressure [kPa],Engine Acceleration Rate [REUSE],Fuel Position,FRC Fuel Limit,Batt,Right Turbo Inlet Pressure (absolute) [kPa],Crank_Press,Load,Total_Fuel,Left Turbo Inlet Pressure (absolute) [kPa],Peak Air Filter Restriction [kPa],Oil_Press,Turbo Outlet Pressure (absolute) [kPa],SMH,Cumulative Max Fuel Usage [L],Cumulative Idle Time [Hrs],Cumulative Fuel Used Daily [L],Cumulative Idle Fuel Usage [L],Run Status,EVENT_STATS,DIAG_STATS,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-07-24,498.5,70.5,26.0,81.0,158.400002360344,90.0,80.0000011920929,36.5,428.0,0.700000010430813,1.70000002533197,1803.5,452.0,,250.0,121.500001810491,400.000005960464,26.5,101.5,,38.0,3533972.17625,100.5,2.0,441.5,146.0,29637.22370976,,,,,,,,0.8000006399997801,1632.0,620.16,217.10526639301534,57.72124999994412,24.0,SLM00547,Jim O'Brien
2021-07-25,517.0,50.5,23.0,40.0,36.9500005505979,40.0,75.2000011205673,3.5,206.0,0.400000005960464,1.40000002086163,1789.5,221.0,,250.0,65.1500009708107,400.000005960464,26.5,101.0,,16.0,3534029.8975,100.0,1.5,583.0,103.0,29638.936754608698,,,,,,,,0.9130442086934636,1632.0,261.12,120.27994970897754,173.16374999983236,15.0,SLM00547,Jim O'Brien
2021-07-26,480.75,72.0625,27.541666666666668,81.5,213.4000031799078,90.04166666666667,80.96666787316401,93.47916666666667,506.4166666666667,0.9875000147148966,2.387500035576524,1799.2916666666667,523.6666666666666,2.8125,250.0,148.97083555317175,400.000005960464,26.145833333333332,100.60416666666667,,48.75,3536792.474375,99.1875,3.5,436.625,196.0,29650.475676883303,,,,,,,,0.9189137786088395,1632.0,795.6,225.66126344843835,204.84341145834574,17.25,SLM00547,Jim O'Brien
2021-07-27,499.6875,69.83333333333333,25.958333333333332,80.54166666666667,123.83750184532255,90.0,79.03333451102178,25.083333333333332,358.125,0.5125000076368454,1.4541666883354403,1801.625,379.5416666666667,1.1458333333333333,250.0,103.67500154487784,400.000005960464,26.354166666666668,100.72916666666667,,31.083333333333332,3540531.522109375,99.72916666666667,3.5,444.6875,126.375,29674.023739199998,,,,,,,,0.9600007679999484,1632.0,507.28,206.6835274870774,122.93364583332247,21.416666666666668,SLM00547,Jim O'Brien
2021-07-28,500.1458333333333,69.97916666666667,25.958333333333332,80.45833333333333,121.88541848290093,90.0,78.91666784261665,23.708333333333332,355.7916666666667,0.5208333410943551,1.4541666883354403,1800.7291666666667,380.5416666666667,1.1041666666666667,250.0,102.32708485812572,400.000005960464,26.458333333333332,100.35416666666667,,30.75,3543483.270130208,99.5,3.5,444.5833333333333,125.02083333333333,29698.033758407997,,,,,,,,0.9650007720000152,1632.0,501.84,206.1533840284063,120.43002604167366,24.75,SLM00547,Jim O'Brien
2021-07-29,498.5,70.25,26.0,80.5,130.700001947582,90.0,78.8000011742115,26.5,369.0,0.600000008940697,1.5500000230967999,1800.25,398.0,1.0,250.0,106.30000158399301,400.000005960464,26.5,100.5,,32.0,3545020.3546875,99.5,3.5,444.75,126.25,29711.5237692,,,,,,,,1.0000008000006346,1632.0,522.24,212.5514246400558,105.27031249995343,29.0,SLM00547,Jim O'Brien
2021-07-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00547,Jim O'Brien
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00547,Jim O'Brien
2021-08-01,503.0,67.0,26.0,78.0,106.300001583993,85.0,78.0000011622906,18.0,329.0,0.500000007450581,1.70000002533197,1799.0,353.0,3.5,250.0,96.6500014401972,400.000005960464,26.5,102.0,,28.0,3545170.571875,100.5,2.0,473.5,120.0,29713.961271149998,,,,,,,,0.9375007500020729,1632.0,456.96,197.7306577083203,109.29187500011176,24.0,SLM00547,Jim O'Brien
2021-08-02,502.0357142857143,69.89285714285714,25.071428571428573,80.21428571428571,115.69285886681507,90.0,78.6571440292256,23.178571428571427,342.7142857142857,0.542857150946345,1.5071428796010362,1800.7142857142858,360.5,1.3214285714285714,250.0,100.01071577599009,400.000005960464,26.357142857142858,101.67857142857143,,29.571428571428573,3546073.4295535716,100.82142857142857,2.0,446.92857142857144,125.53571428571429,29720.992526775,,,,,,,,0.937500749999994,1632.0,482.60571428571427,203.13842025132743,116.92946428572759,17.785714285714285,SLM00547,Jim O'Brien
2021-08-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00547,Jim O'Brien
2021-08-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00547,Jim O'Brien
2021-08-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00547,Jim O'Brien
2021-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00547,Jim O'Brien
2021-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00547,Jim O'Brien
2021-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00547,Jim O'Brien
2021-08-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00547,Jim O'Brien
2021-08-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00547,Jim O'Brien
2021-08-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00547,Jim O'Brien
2021-08-12,1.0,0.5,27.636363636363637,37.0,,90.0,80.90909211473034,83.5909090909091,507.72727272727275,,,1803.7727272727273,529.1818181818181,19.5,250.0,,400.00000596046397,26.5,100.81818181818181,,47.09090909090909,3547939.7725000004,99.68181818181819,,436.1818181818182,184.5,29733.63535713719,,,,,,,,0.9067959504136525,1632.0,768.5236363636363,,204.2609659090892,21.454545454545453,SLM00547,Jim O'Brien
2021-08-13,1.0,0.5,25.61904761904762,37.0,,90.0,79.71428690212113,52.57142857142857,425.14285714285717,,,1801.0,441.7142857142857,19.5,250.0,,400.000005960464,26.5,101.14285714285714,,38.76190476190476,3551041.422291667,100.02380952380952,,437.8809523809524,155.95238095238096,29749.505040566237,,,,,,,,0.9451667012986685,1632.0,632.5942857142857,,160.77238095236854,17.142857142857142,SLM00547,Jim O'Brien
2021-08-14,85.25,12.416666666666666,24.0,44.166666666666664,15.125000225380068,90.0,77.86666782697044,14.666666666666666,295.8333333333333,0.08333333457509684,0.21666666989525166,1798.5833333333333,296.0,16.25,250.0,14.783333553622166,400.000005960464,26.5,101.41666666666667,,25.833333333333332,3552775.0311458334,100.41666666666667,0.25,445.5833333333333,117.5,29762.849207085714,,,,,,,,0.7883604190477248,1632.0,421.59999999999997,30.298478015585072,93.04791666668218,1.1666666666666667,SLM00547,Jim O'Brien
2021-08-15,505.07142857142856,71.9047619047619,24.285714285714285,80.0,95.88809666693916,89.76190476190476,77.75238211098171,14.428571428571429,299.1904761904762,0.571428579943521,1.3095238290372353,1797.8809523809523,306.7142857142857,1.5238095238095237,250.0,91.20000135898592,400.000005960464,26.428571428571427,100.85714285714286,,26.095238095238095,3554050.812708333,100.14285714285714,1.5,448.7857142857143,115.9047619047619,29778.760965846857,,,,,,,,0.7200005760000966,1632.0,425.87428571428575,191.3852174315209,95.54872023808726,7.523809523809524,SLM00547,Jim O'Brien
2021-08-16,494.625,72.9375,25.208333333333332,80.70833333333333,148.43125221179795,90.0,79.51666785155736,48.125,402.25,0.8000000119209294,1.7250000257045028,1799.8541666666667,416.5833333333333,2.8333333333333335,250.0,117.48750175070018,400.000005960464,26.333333333333332,100.47916666666667,,36.333333333333336,3556480.9601302086,99.64583333333333,1.9583333333333333,440.4375,149.75,29799.0238392,,,,,,,,0.9600007680000999,1632.0,592.9599999999999,206.93022764288844,149.62578125001164,14.333333333333334,SLM00547,Jim O'Brien
2021-08-17,500.5625,72.58333333333333,24.916666666666668,80.41666666666667,124.425001854077,90.0,79.10000117868185,25.520833333333332,360.5833333333333,0.6750000100582839,1.4291666879629126,1802.5416666666667,387.2916666666667,1.2708333333333333,250.0,103.51875154254958,400.000005960464,26.458333333333332,100.97916666666667,,31.125,3560081.618802083,100.02083333333333,2.7916666666666665,442.5208333333333,127.47916666666667,29823.0238584,,,,,,,,0.9600007680000999,1632.0,507.96,207.75081379781173,124.41216145832247,26.708333333333332,SLM00547,Jim O'Brien
2021-08-18,501.125,72.47916666666667,25.125,80.45833333333333,123.0083351663003,90.0,78.98333451027672,24.833333333333332,357.4166666666667,0.6750000100582839,1.4083333543191374,1801.4791666666667,382.625,1.2291666666666667,250.0,102.83125153230509,400.000005960464,26.416666666666668,101.0,,30.833333333333332,3563055.0517187496,100.16666666666667,3.0,442.3125,127.3125,29847.0238776,,,,,,,,0.9600007680000999,1632.0,503.2,207.3862083113883,122.46052083334264,25.208333333333332,SLM00547,Jim O'Brien
2021-08-19,500.1875,72.79166666666667,24.916666666666668,80.66666666666667,138.45416872979453,90.0,79.18333451325695,30.0,384.375,0.7125000106170775,1.4916666888942334,1800.75,411.5833333333333,1.6875,250.0,110.68958498273678,400.000005960464,26.333333333333332,100.66666666666667,,33.75,3566177.795,99.875,3.4791666666666665,441.0,133.83333333333334,29870.983896768,,,,,,,,0.9400007519999841,1632.0,550.8000000000001,212.88825822562032,133.71695312498682,27.208333333333332,SLM00547,Jim O'Brien
2021-08-20,501.61764705882354,72.91176470588235,24.941176470588236,80.70588235294117,131.623531373108,90.0,79.34117765286389,29.029411764705884,383.6470588235294,0.6882353043731522,1.447058845092271,1801.5882352941176,408.4117647058824,0.9705882352941176,250.0,107.66176631016769,400.000005960464,26.294117647058822,100.5,,32.588235294117645,3568885.906838235,99.70588235294117,3.5,441.1470588235294,128.94117647058823,29889.62391168,,,,,,,,0.8000006399999942,1632.0,531.84,209.70708430512988,130.58250000001863,24.764705882352942,SLM00547,Jim O'Brien
2021-08-21,505.1458333333333,72.70833333333333,24.875,80.33333333333333,113.1062516854145,90.0,78.71666783963639,20.5,338.0,0.6541666764145099,1.3541666868453242,1801.8125,357.0833333333333,1.2916666666666667,250.0,98.77708480522652,400.000005960464,26.4375,100.60416666666667,,29.083333333333332,3571381.381458333,99.97916666666667,2.0,445.2083333333333,122.95833333333333,29912.076429642,,,,,,,,0.9552280369092235,1632.0,474.63999999999993,202.50494663136396,113.9836979166721,19.083333333333332,SLM00547,Jim O'Brien
2021-08-22,504.2916666666667,72.72916666666667,24.833333333333332,80.5,119.3937517791055,90.0,78.81666784112652,23.895833333333332,346.5416666666667,0.6375000094994905,1.3833333539466095,1800.8541666666667,372.0,1.0208333333333333,250.0,101.60000151395798,400.000005960464,26.395833333333332,100.5,,30.166666666666668,3574140.48875,99.72916666666667,2.7083333333333335,442.7291666666667,125.22916666666667,29936.023948800004,,,,,,,,0.9600007680000999,1632.0,492.32,205.95752111486695,119.01065104165657,25.458333333333332,SLM00547,Jim O'Brien
2021-08-23,503.625,72.97916666666667,24.958333333333332,80.54166666666667,124.66458519098025,90.0,78.90000117570162,25.208333333333332,360.1666666666667,0.6541666764145099,1.3916666874041177,1800.6041666666667,387.125,1.4791666666666667,250.0,103.89791821486637,400.000005960464,26.354166666666668,100.08333333333333,,31.166666666666668,3577057.028385417,99.4375,3.4791666666666665,441.9166666666667,127.85416666666667,29959.823967840002,,,,,,,,0.8600006880001274,1632.0,508.64000000000004,207.9984760950657,123.24906250000156,26.958333333333332,SLM00547,Jim O'Brien
2021-08-24,502.0,73.0,24.0,81.0,128.600001916289,90.0,78.8000011742115,24.0,342.0,0.700000010430813,1.30000001937151,1798.0,367.0,1.0,250.0,104.800001561642,400.000005960464,26.0,100.0,,32.0,3578599.691875,99.5,3.5,441.0,129.5,29969.663975712003,,,,,,,,0.16000012799850083,1632.0,522.24,209.30989895229328,57.248124999925494,25.0,SLM00547,Jim O'Brien
2021-08-25,509.8,70.66666666666667,25.666666666666668,80.13333333333334,95.57000142410392,89.73333333333333,78.45333450237908,15.933333333333334,305.3333333333333,0.5666666751106584,1.3133333529035254,1803.1333333333334,310.8,2.7333333333333334,250.0,90.66666801770528,400.00000596046397,26.366666666666667,100.0,,26.0,3579314.804541667,99.33333333333333,2.033333333333333,455.23333333333335,116.46666666666667,29982.9119863104,,,,,,,,0.5760004608001812,1632.0,424.32,188.90922985518785,95.88666666668529,6.533333333333333,SLM00547,Jim O'Brien
2021-08-26,509.7708333333333,69.625,25.083333333333332,80.0,89.67500133626163,90.0,78.28333449984589,13.9375,297.9166666666667,0.550000008195639,1.295833352642755,1801.4166666666667,298.9166666666667,3.375,250.0,88.28333464885749,400.000005960464,26.354166666666668,100.0625,,25.166666666666668,3581181.4364322913,99.14583333333333,2.5,449.1041666666667,114.04166666666667,30000.024,,,,,,,,0.9600007680000999,1632.0,410.72,185.02152290984523,90.74143229164959,4.416666666666667,SLM00547,Jim O'Brien
2021-08-27,503.8541666666667,70.45833333333333,25.25,80.33333333333333,117.57500175200403,90.0,78.63333450506131,28.145833333333332,358.625,0.6458333429570001,1.4791666887079689,1800.2708333333333,368.2916666666667,3.4583333333333335,250.0,102.33750152494758,400.000005960464,26.270833333333332,100.625,,30.583333333333332,3583595.477890625,99.85416666666667,2.5,445.7291666666667,129.14583333333334,30024.024019200002,,,,,,,,0.9600007679999484,1632.0,499.12000000000006,194.4759840785795,118.28125,14.25,SLM00547,Jim O'Brien
2021-08-28,506.8541666666667,70.79166666666667,25.0,80.54166666666667,116.55625173682337,90.0,78.86666784187157,21.5,341.2916666666667,0.6750000100582839,1.4000000208616286,1800.9583333333333,361.875,2.6875,250.0,100.16666815926637,400.000005960464,26.354166666666668,101.0,,29.708333333333332,3586438.959140625,100.35416666666667,2.5,446.2291666666667,124.35416666666667,30048.024038399995,,,,,,,,0.9600007680000999,1632.0,484.84,204.1121684999318,118.12354166667986,20.583333333333332,SLM00547,Jim O'Brien
2021-08-29,506.1458333333333,71.1875,25.041666666666668,80.625,121.33125180797659,90.0,78.96666784336169,25.083333333333332,349.0,0.6875000102445484,1.4541666883354403,1801.75,373.0833333333333,1.7291666666666667,250.0,102.6791681967054,400.000005960464,26.416666666666668,101.04166666666667,,30.583333333333332,3589330.0288802083,100.4375,3.0,445.9791666666667,126.1875,30072.024057599996,,,,,,,,0.9600007680000999,1632.0,499.11999999999995,206.01675206352138,120.11460937499457,24.083333333333332,SLM00547,Jim O'Brien
2021-08-30,504.8333333333333,71.64583333333333,25.083333333333332,80.58333333333333,127.9604185734255,90.0,79.03333451102178,27.8125,366.875,0.7208333440745872,1.4666666885217057,1800.8958333333333,393.0,2.4791666666666665,250.0,105.45416823805618,400.000005960464,26.375,101.16666666666667,,31.75,3592207.2202864583,100.4375,3.5,444.8333333333333,129.33333333333334,30095.954076744,,,,,,,,0.9250007400000868,1632.0,518.16,208.86106183291386,124.56986979166201,26.125,SLM00547,Jim O'Brien
2021-08-31,506.10714285714283,71.42857142857143,25.0,80.64285714285714,120.17500179074707,90.0,78.82857260320868,25.428571428571427,356.35714285714283,0.6714285814336369,1.4571428788559793,1801.0357142857142,383.7142857142857,2.142857142857143,250.0,101.22143007974537,400.000005960464,26.321428571428573,101.32142857142857,,30.285714285714285,3594594.831517857,100.53571428571429,3.5,445.64285714285717,125.92857142857143,30112.164089711998,,,,,,,,0.680000543999995,1632.0,494.2628571428572,206.4811215195044,116.69290178571828,27.357142857142858,SLM00547,Jim O'Brien
2021-09-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00547,Jim O'Brien
2021-09-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00547,Jim O'Brien
2021-09-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SLM00547,Jim O'Brien
2021-09-04,506.45,70.85,25.0,78.7,124.4300018541513,87.5,78.96000117659568,25.3,374.8,0.650000009685755,1.380000020563603,1800.6,398.2,1.7,250.0,104.13500155173249,400.000005960464,26.15,100.35,,31.2,3596040.0256250002,99.5,2.4,453.65,128.75,30128.8401030528,,,,,,,,0.49600039680008196,1632.0,509.184,206.86227715006075,129.54162500002423,23.4,SLM00547,Jim O'Brien
2021-09-05,507.3958333333333,72.02083333333333,25.416666666666668,80.66666666666667,119.83750178571785,90.0,79.11666784559687,24.083333333333332,356.9583333333333,0.6416666762282454,1.33333335320155,1802.3541666666667,378.875,2.4166666666666665,250.0,101.79375151684518,400.000005960464,26.354166666666668,100.29166666666667,,30.375,3598146.5949739586,99.60416666666667,2.8541666666666665,444.4375,125.45833333333333,30144.67411572,,,,,,,,0.9933341279999391,1632.0,495.72,205.10755156586993,122.00710937499146,22.333333333333332,SLM00547,Jim O'Brien
2021-09-06,502.7916666666667,72.54166666666667,26.208333333333332,80.66666666666667,133.61666865771008,90.0,79.50000118464233,36.166666666666664,386.8333333333333,0.7291666775320972,1.5041666890804974,1802.7083333333333,408.1666666666667,2.7916666666666665,250.0,109.41875163046649,400.000005960464,26.3125,100.45833333333333,,33.375,3601247.732213542,99.6875,3.0,442.6458333333333,137.25,30169.024135199998,,,,,,,,0.9600007680000999,1632.0,544.68,206.40467557782532,138.605911458338,22.083333333333332,SLM00547,Jim O'Brien
2021-09-07,499.3958333333333,72.79166666666667,26.083333333333332,80.54166666666667,148.02291887238002,90.0,79.68333452070752,49.75,407.3333333333333,0.791666678463419,1.7083333587894842,1801.0208333333333,419.375,3.0833333333333335,250.0,116.7625017398969,400.000005960464,26.291666666666668,100.58333333333333,,36.208333333333336,3604887.3842708333,99.60416666666667,3.0,441.2083333333333,149.58333333333334,30193.0241544,,,,,,,,0.9600007680000999,1632.0,590.92,207.60154633375342,148.1275520833248,12.875,SLM00547,Jim O'Brien
2021-09-08,510.1875,71.70833333333333,25.5,80.04166666666667,92.95000138506293,90.0,78.43333450208105,14.541666666666666,304.5,0.5666666751106584,1.30000001937151,1802.0833333333333,308.9583333333333,5.583333333333333,250.0,89.98750134091824,400.000005960464,26.375,100.22916666666667,,25.666666666666668,3607644.8750520833,99.45833333333333,3.0,446.2708333333333,115.0,30216.921792565714,,,,,,,,0.9190483542858298,1632.0,418.87999999999994,188.14804078673168,94.86156250000931,6.125,SLM00547,Jim O'Brien
2021-09-09,514.1666666666666,72.2,25.2,79.93333333333334,89.6566680026551,89.66666666666667,78.34666783412294,12.933333333333334,300.1333333333333,0.5666666751106584,1.320000019669534,1801.8,301.73333333333335,4.5,250.0,88.39000131711364,400.00000596046397,26.233333333333334,100.16666666666667,,25.133333333333333,3609487.0266666664,99.36666666666666,2.7666666666666666,448.56666666666666,114.7,30234.324187439997,,,,,,,,0.6936513485714386,1632.0,410.17600000000004,185.000401814185,88.4743750000062,4.933333333333334,SLM00547,Jim O'Brien
2021-09-10,507.8636363636364,74.8409090909091,25.454545454545453,80.13636363636364,91.97045591592111,90.0,78.21818298372355,14.522727272727273,300.90909090909093,0.5590909174220132,1.3500000201165698,1800.909090909091,301.6363636363636,5.136363636363637,250.0,89.70227406394075,400.00000596046397,26.295454545454547,100.47727272727273,,25.545454545454547,3611127.2291761367,99.68181818181819,1.5,449.09090909090907,115.1590909090909,30254.082644805196,,,,,,,,0.9439515412167648,1632.0,416.9018181818182,187.52147654623022,92.25937499999154,2.1818181818181817,SLM00547,Jim O'Brien
2021-09-11,508.09090909090907,74.70454545454545,25.272727272727273,80.13636363636364,93.15227411534978,90.0,78.09091025455433,15.113636363636363,302.0,0.5727272812615745,1.3409091108901954,1800.4545454545455,303.27272727272725,5.909090909090909,250.0,90.01363770494407,400.00000596046397,26.34090909090909,100.81818181818181,,25.727272727272727,3613210.8501704545,100.0,1.5,448.02272727272725,116.4090909090909,30276.41274924935,,,,,,,,0.9586587755843952,1632.0,419.86909090909086,188.59284900726533,95.82931818182327,2.0,SLM00547,Jim O'Brien
2021-09-12,498.25,75.97222222222223,25.555555555555557,80.44444444444444,142.56666879107553,89.72222222222223,79.200001180172,50.166666666666664,388.6111111111111,0.9777777923478018,1.8444444719288104,1798.8333333333333,396.27777777777777,3.75,250.0,114.82222393320662,400.000005960464,26.22222222222222,100.47222222222223,,35.44444444444444,3615239.3592708334,99.61111111111111,2.2222222222222223,443.52777777777777,150.97222222222223,30297.039052426666,,,,,,,,0.9096303573332989,1632.0,578.4533333333334,199.62015178785907,146.51104166666562,8.0,SLM00547,Jim O'Brien
2021-09-13,494.2916666666667,76.72916666666667,25.875,81.08333333333333,169.65833586143955,90.0,79.96666785826287,62.333333333333336,430.4583333333333,1.0291666820024459,1.9458333623285125,1799.5208333333333,452.2916666666667,2.3125,250.0,126.31666854893172,400.000005960464,26.083333333333332,99.77083333333333,,40.125,3619132.7443229165,98.875,3.5,439.4166666666667,163.75,30318.04092108,,,,,,,,0.966667440000189,1632.0,654.84,215.5691951137973,161.49333333332712,21.833333333333332,SLM00547,Jim O'Brien
2021-09-14,502.6521739130435,76.47826086956522,24.82608695652174,80.91304347826087,136.09782811497223,90.0,79.28695770320684,37.130434782608695,377.69565217391306,0.8217391426796499,1.6347826330558137,1800.7173913043478,397.30434782608694,3.5,250.0,110.15217555443878,400.000005960464,26.08695652173913,99.58695652173913,,33.73913043478261,3622484.2366847824,98.8695652173913,3.5,442.10869565217394,138.58695652173913,30342.180795464352,,,,,,,,0.9930442726956402,1632.0,550.6226086956522,207.2086114086074,138.33763586956522,19.608695652173914,SLM00547,Jim O'Brien
2021-09-15,500.625,76.64583333333333,24.958333333333332,80.75,145.34375216579053,90.0,79.6666678537925,42.75,395.6666666666667,0.8083333453784386,1.7458333593482782,1802.0,412.125,3.2916666666666665,250.0,115.15000171586877,400.000005960464,26.104166666666668,100.47916666666667,,35.791666666666664,3625781.4319531247,99.66666666666667,3.5,441.0416666666667,144.3125,30366.024292799997,,,,,,,,0.9600007679999484,1632.0,584.12,208.13158845854363,147.4375781250031,16.458333333333332,SLM00547,Jim O'Brien
2021-09-16,504.7083333333333,76.1875,24.666666666666668,80.5,127.06250189337878,90.0,79.03333451102178,31.958333333333332,361.9583333333333,0.7500000111758712,1.6416666911294067,1800.4583333333333,377.5833333333333,3.75,250.0,106.0354182467175,400.000005960464,26.0625,101.3125,,31.833333333333332,3629155.9763020836,100.3125,3.5,442.6875,133.58333333333334,30390.024311999998,,,,,,,,0.9600007680000999,1632.0,519.52,205.26654973732082,128.82799479167443,15.625,SLM00547,Jim O'Brien
2021-09-17,501.7708333333333,76.79166666666667,25.125,80.91666666666667,143.4145854703771,90.0,79.33333451549211,41.020833333333336,394.5833333333333,0.8250000122934584,1.7458333593482767,1799.5,414.0833333333333,3.1875,250.0,113.997918365368,400.000005960464,26.125,101.04166666666667,,35.166666666666664,3632364.098932292,99.95833333333333,3.5,440.9166666666667,142.25,30414.0243312,,,,,,,,0.9600007680000999,1632.0,573.92,209.50934680666106,142.15434895832246,19.5,SLM00547,Jim O'Brien
2021-09-18,499.3333333333333,76.91666666666667,25.625,80.875,148.32291887685042,90.0,79.68333452070753,47.625,407.125,0.8125000121071936,1.8041666935508454,1801.375,421.0,3.2291666666666665,250.0,117.10833507838352,400.000005960464,26.0625,100.25,,36.375,3635915.000625,99.33333333333333,3.5,439.7708333333333,147.95833333333334,30438.0243504,,,,,,,,0.9600007680000999,1632.0,593.64,208.80428251031594,147.08273437500853,13.875,SLM00547,Jim O'Brien
2021-09-19,497.7916666666667,76.95833333333333,25.75,80.875,146.96875219000518,90.0,79.38333451623717,44.708333333333336,399.5,0.8000000119209293,1.7750000264495631,1799.625,415.25,3.3333333333333335,250.0,115.98125172825529,400.000005960464,26.104166666666668,100.29166666666667,,35.75,3639423.873046875,99.375,3.5,439.6666666666667,146.29166666666666,30462.0243696,,,,,,,,0.9600007680000999,1632.0,583.4399999999999,209.95445240511592,146.1364843749907,15.75,SLM00547,Jim O'Brien
2021-09-20,496.1458333333333,77.47916666666667,25.916666666666668,81.125,160.49791905827195,90.0,79.95000119134785,50.729166666666664,434.1666666666667,0.808333345378439,1.8625000277534134,1800.4791666666667,452.2916666666667,2.3541666666666665,250.0,122.07500181905931,400.000005960464,26.020833333333332,100.0625,,38.333333333333336,3643082.430390625,99.02083333333333,3.5,437.5833333333333,152.79166666666666,30486.024388799997,,,,,,,,0.9600007679999484,1632.0,625.6,216.33956644126792,162.83385416667443,18.125,SLM00547,Jim O'Brien
2021-09-21,495.2083333333333,77.33333333333333,26.5,80.91666666666667,154.52291896923762,90.0,79.71666785453758,52.0625,420.2083333333333,0.8500000126659869,1.9041666950409608,1801.8541666666667,438.1666666666667,2.7708333333333335,250.0,119.24791844359906,400.000005960464,26.0625,99.91666666666667,,37.5,3647002.4484375003,98.83333333333333,3.5,438.4375,153.04166666666666,30510.024407999997,,,,,,,,0.9600007680000999,1632.0,612.0,211.62285634231205,156.76208333333489,17.958333333333332,SLM00547,Jim O'Brien
2021-09-22,503.5625,76.85416666666667,24.958333333333332,80.54166666666667,125.91458520960673,90.0,79.0666678448518,27.208333333333332,360.0,0.6958333437020582,1.5958333571131023,1801.3333333333333,375.5416666666667,3.2083333333333335,250.0,105.1916682341447,400.000005960464,26.166666666666668,100.83333333333333,,31.708333333333332,3650318.7984114583,99.95833333333333,3.5,441.4791666666667,129.89583333333334,30534.024427199998,,,,,,,,0.9600007680000999,1632.0,517.48,204.96829087067317,124.55015624999457,15.791666666666666,SLM00547,Jim O'Brien
2021-09-23,500.25,77.29166666666667,25.208333333333332,80.875,149.16666888942308,90.0,79.6666678537925,38.895833333333336,403.5,0.7958333451921741,1.7625000262632973,1801.75,426.5833333333333,2.7916666666666665,250.0,116.1958350647861,400.000005960464,26.0625,100.97916666666667,,36.041666666666664,3653445.228125,99.97916666666667,3.5,438.8541666666667,141.04166666666666,30558.0244464,,,,,,,,0.9600007680000999,1632.0,588.1999999999999,214.07271891588076,148.75838541666357,23.083333333333332,SLM00547,Jim O'Brien
2021-09-24,497.3333333333333,77.6875,25.75,80.95833333333333,163.35416910083342,90.0,79.93333452443282,47.770833333333336,433.1666666666667,0.8291666790222129,1.8416666941096373,1801.625,454.25,2.7291666666666665,250.0,123.19375183572998,400.000005960464,26.020833333333332,100.64583333333333,,38.708333333333336,3657268.66953125,99.5625,3.5,437.3333333333333,148.9375,30582.0244656,,,,,,,,0.9600007680000999,1632.0,631.72,218.59216136942993,159.99510416665967,21.083333333333332,SLM00547,Jim O'Brien
2021-09-25,501.4375,77.25,24.666666666666668,80.79166666666667,139.10833540620908,90.0,79.3166678485771,34.770833333333336,385.3333333333333,0.720833344074587,1.6625000247731805,1800.6666666666667,404.9583333333333,3.25,250.0,110.71041831638051,400.000005960464,26.0625,100.5625,,33.916666666666664,3660758.025546875,99.5625,3.5,439.8333333333333,135.5625,30606.0244848,,,,,,,,0.9600007680000999,1632.0,553.52,212.0701216826034,135.41231770834807,19.625,SLM00547,Jim O'Brien
2021-09-26,503.7916666666667,77.1875,24.625,80.91666666666667,125.83541854176049,90.0,79.10000117868185,28.770833333333332,370.5,0.6958333437020582,1.5666666900118196,1801.1041666666667,394.875,3.6041666666666665,250.0,104.92708489686875,400.000005960464,26.020833333333332,100.5,,31.541666666666668,3663885.9929166664,99.60416666666667,3.5,440.1041666666667,129.4375,30630.024504,,,,,,,,0.9600007679999484,1632.0,514.76,207.28560014703956,127.32976562498759,24.375,SLM00547,Jim O'Brien
