Timestamp,Current Geofence,Heading [Degrees],Speed [km/h],Latitude,Longitude,SMH,EXH_L,Turbo Outlet Pressure (absolute) [kPa],EXH_R,Fuel Filter Differential Pressure [kPa],Fuel_Rate,Boost,Load,Oil Filter Differential Pressure [kPa],Total_Fuel,Batt,Oil_Press,Coolant_Temp,RPM,Throttle Position [%],Cumulative Idle Time [Hrs],Cumulative Fuel Used Daily [L],Cumulative Idle Fuel Usage [L],DIAG_STATS,EVENT_STATS,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-10-22,,,,,,52696.61278205521,272.5217391304348,124.56521739130434,302.8695652173913,27.543478260869566,88.74782740940225,23.130434782608695,19.52173913043478,73.91304347826087,117.82088625,26.891304347826086,409.69565217391306,77.52173913043478,1264.2608695652175,47.40869635861853,,,,,,0.30606465709032543,942.0423913043478,293.00197173913045,1505.583358746842,,30.347826086956523,TTG00232,Ilha da Trindade
2021-10-23,,,,,,52719.78466854762,319.5217391304348,137.5,360.8695652173913,33.73913043478261,108.99347988499899,35.19565217391305,28.91304347826087,67.1304347826087,117.82088625,26.73913043478261,447.7608695652174,78.34782608695652,1337.304347826087,53.11304426970689,,,,,,0.3181580645101823,1002.7152173913043,375.2056695652174,482.51382551490815,,41.34782608695652,TTG00232,Ilha da Trindade
2021-10-24,,,,,,52743.44042002722,425.875,169.77083333333334,491.2083333333333,42.604166666666664,173.08333591247583,67.14583333333333,43.791666666666664,83.6875,117.82088625,26.9375,455.4166666666667,84.25,1767.375,86.38333462054528,,,,,,0.3035959218887001,1632.2008333333333,725.6643333333333,207.15426051417936,,65.33333333333333,TTG00232,Ilha da Trindade
2021-10-25,,,,,,52767.63533806806,436.0,178.54347826086956,509.7826086956522,52.43478260869565,185.95000277087084,75.95652173913044,45.21739130434783,86.58695652173913,117.82088625,26.652173913043477,450.7173913043478,86.65217391304348,1799.1521739130435,88.81739262783007,,,,,,0.3203062143758238,1678.0,758.7478260869566,207.59025217374185,,73.78260869565217,TTG00232,Ilha da Trindade
2021-10-26,,,,,,52791.79337671814,429.9130434782609,170.58695652173913,497.17391304347825,72.93478260869566,177.7782635186677,68.08695652173913,42.869565217391305,85.91304347826087,117.82088625,26.58695652173913,454.19565217391306,85.69565217391305,1798.0652173913043,88.8000013232231,,,,,,0.3338811044627421,1678.0,719.3513043478262,210.30287379608168,,67.26086956521739,TTG00232,Ilha da Trindade
2021-10-27,,,,,,52815.403736857086,433.7916666666667,169.20833333333334,490.7916666666667,90.64583333333333,176.49791929669058,71.0625,45.083333333333336,86.20833333333333,117.82088625,26.9375,453.0625,86.25,1798.0833333333333,88.8000013232231,,,,,,0.30279653853328153,1678.0,756.4983333333333,196.91293656089965,,57.0,TTG00232,Ilha da Trindade
2021-10-28,,,,,,52832.90469053236,433.6363636363636,171.54545454545453,499.1818181818182,111.5909090909091,178.6363662982529,74.54545454545455,43.72727272727273,87.4090909090909,117.82088625,26.90909090909091,451.1363636363636,86.9090909090909,1798.3181818181818,88.76363768631761,,,,,,0.33272753890923923,1678.0,733.7436363636364,206.50509973693434,,65.54545454545455,TTG00232,Ilha da Trindade
2021-10-29,,,,,,52845.59570236867,341.0,126.66666666666667,343.4166666666667,120.625,80.09583452685423,23.125,27.583333333333332,75.54166666666667,117.82088625,26.916666666666668,471.375,80.83333333333333,1287.7083333333333,49.26666740079721,,,,,,0.26669774422104336,984.9404166666667,309.3091416666667,271.6375808421274,,11.25,TTG00232,Ilha da Trindade
2021-10-30,,,,,,52860.87240389043,415.6111111111111,167.94444444444446,430.1111111111111,145.47222222222223,153.99444673914047,68.33333333333333,36.666666666666664,96.94444444444444,117.82088625,26.666666666666668,494.72222222222223,77.88235294117646,1799.7777777777778,88.8000013232231,,,,,,0.26721009030976955,1678.0,615.2666666666667,212.6558840359294,,16.61111111111111,TTG00232,Ilha da Trindade
2021-10-31,,,,,,52881.83132350881,347.0,145.375,365.5,310.4583333333333,118.28541842925671,42.375,31.291666666666668,86.0,117.82088625,26.8125,463.0833333333333,77.70833333333333,1511.7916666666667,66.65000099316238,,,,,,0.2504371492032078,1262.98125,475.49803333333335,370.62863135547445,,19.0,TTG00232,Ilha da Trindade
2021-11-01,,,,,,52905.83717340131,404.9583333333333,157.625,429.4583333333333,379.125,146.66041885207704,55.104166666666664,40.291666666666664,98.29166666666667,117.82088625,26.75,485.2916666666667,79.16666666666667,1797.6666666666667,88.8000013232231,,,,,,0.27574096133260656,1678.0,676.0941666666666,185.0838565811564,,24.5,TTG00232,Ilha da Trindade
2021-11-02,,,,,,52926.3639382795,379.25,148.09375,399.0625,359.96875,126.59375188639393,44.59375,36.4375,83.53125,117.82088625,26.78125,494.625,81.1875,1798.3125,88.8000013232231,,,,,,0.22281962270017175,1678.0,611.42125,178.92173348900315,,20.0625,TTG00232,Ilha da Trindade
2021-11-03,,,,,,52946.19640523242,310.95652173913044,127.65217391304348,322.3478260869565,288.45652173913044,86.72174042268934,25.152173913043477,26.26086956521739,68.6304347826087,117.82088625,26.934782608695652,464.8478260869565,78.30434782608695,1462.5869565217392,62.86956615422083,,,,,,0.30590362636576174,1209.2904347826086,386.92868695652174,491.0333128160274,,13.91304347826087,TTG00232,Ilha da Trindade
2021-11-04,,,,,,52970.24190272967,260.8695652173913,119.0,269.6818181818182,281.10869565217394,70.70000105351208,17.52173913043478,17.217391304347824,58.21739130434783,117.82088625,26.934782608695652,434.5,76.17391304347827,1215.1521739130435,43.49565282204877,,,,,,0.2507151764170292,858.0582608695652,217.14100000000002,1159.5068451453935,,11.090909090909092,TTG00232,Ilha da Trindade
2021-11-05,,,,,,52995.495987191796,357.3809523809524,142.14285714285714,370.2857142857143,278.5238095238095,117.31190650998843,41.23809523809524,32.42857142857143,74.42857142857143,117.82088624999999,27.0,479.57142857142856,78.33333333333333,1627.6190476190477,75.60000112652777,,,,,,0.31050113023437526,1446.7414285714285,524.8916190476191,493.86473216310117,,13.857142857142858,TTG00232,Ilha da Trindade
2021-11-06,,,,,,53018.18307456544,436.75,187.58333333333334,457.0416666666667,268.2708333333333,182.3041693832105,84.54166666666667,42.916666666666664,84.08333333333333,117.82088625,26.375,490.7291666666667,80.79166666666667,1799.1041666666667,88.81666799013811,,,,,,0.31634152291402035,1678.0,720.1416666666668,212.8908315418836,,20.291666666666668,TTG00232,Ilha da Trindade
2021-11-07,,,,,,53036.410785997046,467.8181818181818,221.22727272727272,488.8181818181818,193.86363636363637,222.34091240404675,120.54545454545455,50.0,90.81818181818181,117.82088625,26.181818181818183,481.8181818181818,81.0,1799.590909090909,88.8000013232231,,,,,,0.27142782657028874,1678.0,839.0,220.88856430665066,,21.0,TTG00232,Ilha da Trindade
2021-11-08,,,,,,53051.745424901485,461.55555555555554,197.58333333333334,481.6666666666667,127.83333333333333,198.21111406468688,95.19444444444444,45.0,95.75,117.82088625,26.97222222222222,481.52777777777777,79.16666666666667,1798.6944444444443,88.8000013232231,,,,,,0.2629425971847215,1678.0,755.0999999999999,222.46837237479153,,20.22222222222222,TTG00232,Ilha da Trindade
2021-11-09,,,,-22.7738416666667,-40.7650983333333,53068.662798811616,325.2857142857143,137.57142857142858,326.2857142857143,15.285714285714286,102.07143009241136,35.67857142857143,26.785714285714285,78.89285714285714,117.82088624999999,27.0,479.89285714285717,76.92857142857143,1524.75,67.54285814932415,,,,,,0.2803441396172275,1303.6471428571429,424.15973571428566,523.391558543345,,9.428571428571429,TTG00232,Ilha da Trindade
2021-11-10,,,,,,53087.7893557194,267.8636363636364,117.86363636363636,268.22727272727275,15.204545454545455,69.79545558548782,16.25,18.545454545454547,64.77272727272727,117.82088625,27.0,434.25,75.95454545454545,1063.1136363636363,32.054545932195396,,,,,,0.29860293248368014,704.1863636363637,207.20390681818182,1343.6240460367405,,6.7272727272727275,TTG00232,Ilha da Trindade
2021-11-11,,,,,,53110.84460504381,250.38095238095238,121.5952380952381,251.42857142857142,16.928571428571427,70.02142961482917,19.571428571428573,15.714285714285714,65.80952380952381,117.82088624999999,26.976190476190474,431.1190476190476,76.0,1105.642857142857,35.18095290518942,,,,,,0.2754182097522148,741.0088095238095,204.96991666666665,1914.7214743682894,,6.571428571428571,TTG00232,Ilha da Trindade
2021-11-12,,,,,,53135.37625518058,343.0,140.27083333333334,347.25,21.3125,109.10625162580982,38.333333333333336,29.208333333333332,77.64583333333333,117.82088625,26.729166666666668,456.2708333333333,77.125,1354.5833333333333,54.38333414370815,,,,,,0.2666576207345012,1124.3343750000001,431.9638479166667,1411.2406392408811,,8.583333333333334,TTG00232,Ilha da Trindade
2021-11-13,,,,,,53159.28781564099,364.0869565217391,144.06521739130434,373.0869565217391,27.32608695652174,117.03913217880154,45.15217391304348,32.30434782608695,81.78260869565217,117.82088625,26.717391304347824,467.39130434782606,77.17391304347827,1439.0869565217392,61.04347917048826,,,,,,0.2883802629101252,1228.4589130434783,467.29793913043477,460.1390531262215,,14.391304347826088,TTG00232,Ilha da Trindade
2021-11-14,,,,,,53180.20263127404,511.8235294117647,209.5,529.1764705882352,33.44117647058823,220.01470916082755,108.0,52.588235294117645,91.3529411764706,117.82088625,26.941176470588236,479.79411764705884,81.58823529411765,1661.8235294117646,78.14117763498248,,,,,,0.2607627358439084,1629.8376470588237,853.0080411764706,219.75189061571083,,17.352941176470587,TTG00232,Ilha da Trindade
2021-11-15,,,,,,53201.01657929773,370.7083333333333,160.08333333333334,378.0416666666667,32.416666666666664,134.49583533747736,62.958333333333336,32.458333333333336,75.8125,117.82088625,26.958333333333332,468.2708333333333,78.29166666666667,1486.3333333333333,64.65000096336007,,,,,,0.30207431573307986,1228.849375,483.4094958333333,526.5212925064893,,12.333333333333334,TTG00232,Ilha da Trindade
2021-11-16,,,,,,53225.013765162126,401.0416666666667,150.4375,407.3333333333333,52.770833333333336,128.00208524071306,47.1875,35.916666666666664,77.79166666666667,117.82088625,26.791666666666668,476.0,78.375,1510.4166666666667,66.50000099092722,,,,,,0.3214724793991384,1312.9720833333333,517.8916979166667,281.36804184811103,,10.875,TTG00232,Ilha da Trindade
2021-11-17,,,,,,53249.00385842826,337.9583333333333,122.7,331.08,45.0,81.46800121396777,23.22,27.48,66.96,117.82088625,27.0,456.8,77.32,1207.94,43.08800064206123,,,,,,0.27934837162756593,897.0922,315.714558,400.4843270991345,,7.708333333333333,TTG00232,Ilha da Trindade
2021-11-18,,,,,,53272.97911526278,361.9166666666667,140.72916666666666,419.5,182.35416666666666,123.97708518073584,40.25,37.666666666666664,74.9375,117.82088625,26.875,458.0625,81.16666666666667,1345.6041666666667,53.733334134022385,,,,,,0.3167595126666735,1064.7025,459.60231458333334,316.69645710973754,,58.583333333333336,TTG00232,Ilha da Trindade
2021-11-19,,,,,,53296.851230039465,383.1304347826087,128.3913043478261,495.5652173913044,157.02173913043478,118.80000177025794,29.956521739130434,48.34782608695652,72.02173913043478,117.82088625,26.543478260869566,445.17391304347825,83.6086956521739,1184.8260869565217,41.51304409685342,,,,,,0.2927184306314777,908.8252173913044,480.987,290.2147819023961,,112.43478260869566,TTG00232,Ilha da Trindade
2021-11-20,,,,,,53315.59710258601,298.84615384615387,138.3846153846154,450.46153846153845,35.73076923076923,110.58846318635808,37.53846153846154,32.84615384615385,75.92307692307692,117.82088625,26.73076923076923,453.7692307692308,78.6923076923077,1276.6153846153845,48.46153918367166,,,,,,0.3050885631600977,970.2273076923077,379.5566807692308,380.21473730531784,,151.6153846153846,TTG00232,Ilha da Trindade
2021-11-21,,,,,,53333.58109716584,378.0952380952381,160.3095238095238,578.1428571428571,45.54761904761905,125.23095424703908,56.904761904761905,39.0,98.57142857142857,117.82088624999999,26.976190476190474,471.23809523809524,79.61904761904762,1523.0714285714287,67.52381052999269,,,,,,0.3326104953649476,1396.4045238095237,535.4153857142857,196.31190162477392,,200.04761904761904,TTG00232,Ilha da Trindade
2021-11-22,,,,,,53360.92419333483,331.9375,160.28125,510.125,45.0625,113.60625169286502,58.0,28.25,97.5,117.82088625,26.90625,470.125,78.125,1599.15625,73.3000010922551,,,,,,0.335463231333506,1402.954375,443.180509375,417.7197803165868,,178.1875,TTG00232,Ilha da Trindade
2021-11-23,,,,,,53384.107753548335,349.9375,158.5,547.0,75.21875,108.20000161230571,60.71875,29.5,100.5625,117.82088625,27.0,473.5625,78.6875,1628.53125,75.5250011254102,,,,,,0.30009283266690545,1447.1790625,440.344803125,241.16623201559585,,197.0625,TTG00232,Ilha da Trindade
2021-11-24,,,,,,53403.604805154195,328.1111111111111,121.47222222222223,290.1111111111111,66.5,85.39444571692073,19.916666666666668,23.055555555555557,76.63888888888889,117.82088625,26.97222222222222,448.3888888888889,77.61111111111111,1206.3333333333333,43.04444508585665,,,,,,0.31398379028137746,879.5144444444445,308.9817611111111,825.5040532787413,,79.55555555555556,TTG00232,Ilha da Trindade
2021-11-25,,,,,,53426.1844961469,514.1304347826087,145.91304347826087,361.6521739130435,81.47826086956522,143.595654313655,42.80434782608695,43.869565217391305,78.52173913043478,117.82088625,26.891304347826086,458.17391304347825,80.43478260869566,1439.5,61.18260960734408,,,,,,0.3203706266659023,1331.4310869565218,646.7437434782609,672.4206708284983,,152.47826086956522,TTG00232,Ilha da Trindade
2021-11-26,,,,,,53450.14604094682,319.0416666666667,107.6875,222.625,103.4375,56.57083417630444,6.166666666666667,21.125,59.0625,117.82088625,26.979166666666668,422.7916666666667,76.54166666666667,993.0,26.600000396370884,,,,,,0.31468235051124793,543.5454166666667,145.37927916666666,756.3423392372683,,96.41666666666667,TTG00232,Ilha da Trindade
2021-11-27,,,,,,53474.18189659525,405.7916666666667,110.85416666666667,278.0416666666667,135.9375,68.63125102268533,10.0625,31.958333333333332,67.625,117.82088625,27.0,452.875,78.625,1090.3958333333333,34.050000507384546,,,,,,0.28047553302258166,682.9277083333333,232.18411041666664,306.3474075313208,,127.75,TTG00232,Ilha da Trindade
2021-11-28,,,,,,53497.8633296574,478.4782608695652,133.69565217391303,337.0869565217391,329.7173913043478,117.28043653022333,32.80434782608695,40.869565217391305,74.15217391304348,117.82088625,26.934782608695652,454.2608695652174,81.34782608695652,1254.891304347826,46.64347895591154,,,,,,0.2780195460873074,1052.9571739130436,511.08663478260877,271.09976222910865,,141.3913043478261,TTG00232,Ilha da Trindade
2021-11-29,,,,,,53522.17852141227,473.2083333333333,123.5,332.3333333333333,330.5,100.65000149980189,22.5625,41.208333333333336,74.35416666666667,117.82088625,26.979166666666668,452.1458333333333,82.66666666666667,1210.1458333333333,43.30000064522029,,,,,,0.29800023840107315,1003.7666666666668,461.23640416666666,300.4424201833222,,140.875,TTG00232,Ilha da Trindade
2021-11-30,,,,,,53544.4901133356,613.95,141.95,301.6,87.45,155.5425023177639,40.425,56.05,67.025,117.82088625000002,26.875,434.2,84.35,1293.35,49.82000074237585,,,,,,0.30164838946620876,1047.13225,623.9225974999999,320.51795412098255,,312.35,TTG00232,Ilha da Trindade
2021-12-01,,,,,,53560.55771878227,534.6666666666666,110.70833333333333,165.91666666666666,217.79166666666666,101.98750151973216,9.583333333333334,59.083333333333336,58.5,126.18033333333334,26.875,418.0833333333333,79.83333333333333,1139.0,40.833333941797434,,,,,,0.2529446467985205,724.1545833333333,359.5759083333333,252.14924119070665,15.4965221875,368.75,TTG00232,Ilha da Trindade
2021-12-02,,,,,,53576.346760825254,554.2352941176471,190.76470588235293,407.1764705882353,43.05882352941177,228.64117987760724,90.08823529411765,51.05882352941177,93.79411764705883,2218.25026,26.352941176470587,473.1764705882353,85.3529411764706,1800.3235294117646,88.84706014745375,,,,,,0.3371680257238468,1678.0,856.7670588235295,225.01970288737377,224.48037977941178,147.05882352941177,TTG00232,Ilha da Trindade
2021-12-03,,,,,,53596.30516088376,569.0,179.3913043478261,385.8695652173913,53.76086956521739,224.41087290919998,79.45652173913044,51.0,94.08695652173913,6382.509853206522,26.434782608695652,471.60869565217394,84.73913043478261,1796.5,88.8000013232231,,,,,,0.27244972336547624,1678.0,855.78,220.89326313512743,230.93058288043477,183.1304347826087,TTG00232,Ilha da Trindade
2021-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTG00232,Ilha da Trindade
2021-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTG00232,Ilha da Trindade
2021-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TTG00232,Ilha da Trindade
2021-12-07,,,,,,53610.84762938454,471.6666666666667,169.0,406.3333333333333,77.33333333333333,165.65000246837732,68.83333333333333,43.333333333333336,84.83333333333333,9566.835147916667,26.666666666666668,499.0,78.66666666666667,1796.1666666666667,88.8000013232231,,,,,,0.27281503306585364,1678.0,727.1333333333333,190.64185566850935,173.6556837499999,65.33333333333333,TTG00232,Ilha da Trindade
2021-12-08,,,,,,53624.20392402018,367.9583333333333,166.16666666666666,321.9166666666667,75.85416666666667,147.50416886465,64.29166666666667,30.541666666666668,71.375,12297.791590468749,26.833333333333332,429.5208333333333,77.25,1307.8958333333333,50.816667423893996,,,,,,0.2629847782885311,990.7914583333333,463.71653541666666,1431.6339311177944,141.10510088541665,46.041666666666664,TTG00232,Ilha da Trindade
2021-12-09,,,,,,53648.234788923866,367.6666666666667,136.79166666666666,317.7916666666667,127.0625,109.5375016322359,34.979166666666664,27.291666666666668,79.125,14443.133276614584,26.270833333333332,450.2708333333333,77.54166666666667,1488.5416666666667,64.73333429793514,,,,,,0.2798705942665644,1246.5597916666668,442.60630208333333,2172.724393131498,114.68609359375,49.875,TTG00232,Ilha da Trindade
2021-12-10,,,,,,53670.068830757555,405.57894736842104,139.94736842105263,350.89473684210526,91.97368421052632,119.61579125609842,38.23684210526316,32.1578947368421,86.15789473684211,17336.405775592106,26.763157894736842,470.63157894736844,78.3157894736842,1620.9736842105262,75.01052743353341,,,,,,0.25004698366377087,1418.8518421052631,508.7690184210526,305.65409582980755,129.17711625000007,54.68421052631579,TTG00232,Ilha da Trindade
2021-12-11,,,,,,53698.53977361227,246.2941176470588,104.11764705882354,212.64705882352942,45.55882352941177,43.652941826950084,2.6470588235294117,12.588235294117647,58.911764705882355,19122.833631911762,27.0,410.4117647058824,75.52941176470588,945.8235294117648,22.870588576092445,,,,,,0.28820066628909174,453.7317647058823,63.43744117647059,1805.9637184820613,59.7037091911764,33.64705882352941,TTG00232,Ilha da Trindade
2021-12-12,,,,,,53720.91029992618,283.54545454545456,105.93181818181819,245.36363636363637,19.363636363636363,47.37954616055569,4.5227272727272725,17.454545454545453,63.34090909090909,20162.964856988638,27.0,425.59090909090907,75.9090909090909,995.5,26.709091307087373,,,,,,0.29387228896931367,511.8404545454545,98.34961818181819,1110.4233300786718,51.64073528409096,38.18181818181818,TTG00232,Ilha da Trindade
2021-12-13,,,,,,53744.273844150106,268.0416666666667,105.1875,231.70833333333334,32.104166666666664,43.21041731055205,3.625,14.583333333333334,62.4375,21195.910403072918,27.0,422.5833333333333,75.875,984.3541666666666,25.75000038370491,,,,,,0.31117308844356256,479.3410416666666,72.66678125,666.9223500750758,43.09847010416661,36.333333333333336,TTG00232,Ilha da Trindade
2021-12-14,,,,,,53768.24497135169,249.08333333333334,103.9375,215.125,41.833333333333336,41.881250624079236,2.3125,11.333333333333334,58.125,22207.403500156248,27.0,405.2708333333333,75.66666666666667,942.125,22.566667002936214,,,,,,0.3000218449545476,439.87437500000004,52.29565625,1201.8193856568794,41.79723541666666,33.958333333333336,TTG00232,Ilha da Trindade
2021-12-15,,,,,,53792.214950404195,297.4583333333333,110.47916666666667,254.625,50.833333333333336,54.59375081351023,8.9375,18.041666666666668,65.85416666666667,23385.3166275,26.979166666666668,431.0416666666667,76.04166666666667,1056.1041666666667,31.35000046715142,,,,,,0.2993150542667233,588.864375,132.74402291666667,563.6054314168397,55.06588609375012,42.833333333333336,TTG00232,Ilha da Trindade
2021-12-16,,,,,,53816.28159002787,256.7916666666667,104.60416666666667,219.83333333333334,54.1875,42.55625063413751,3.1041666666666665,13.25,60.5625,24552.090397291668,27.0,414.5416666666667,75.5,961.375,24.116667026033,,,,,,0.2916638135766334,457.7608333333333,63.023112499999996,720.9165400667858,42.80273494791663,36.958333333333336,TTG00232,Ilha da Trindade
2021-12-17,,,,,,53839.879690226786,399.1304347826087,153.47826086956522,346.2608695652174,74.97826086956522,132.6456541504873,51.891304347826086,29.91304347826087,79.28260869565217,26302.941957880434,26.52173913043478,445.0869565217391,77.6086956521739,1426.0652173913043,59.982609589462704,,,,,,0.30798736394100834,1145.077608695652,445.0204086956522,576.147796840935,131.11096701086953,52.869565217391305,TTG00232,Ilha da Trindade
2021-12-18,,,,,,53862.355878739116,545.65,222.5,477.75,100.8,244.255003639683,119.575,52.8,95.05,30142.060548187503,25.875,470.525,80.15,1798.675,88.84000132381915,,,,,,0.2730483665862266,1678.0,885.984,232.45546689411466,236.18592518749992,67.9,TTG00232,Ilha da Trindade
2021-12-19,,,,,,53884.38215068111,404.2083333333333,143.75,347.0,74.9375,116.76875173999001,42.583333333333336,33.041666666666664,77.4375,34346.405027395835,26.5,460.6875,77.375,1365.7291666666667,55.41666749243935,,,,,,0.25769156417754857,1051.8733333333332,416.1791083333333,333.8117060824013,103.62559875000018,61.21739130434783,TTG00232,Ilha da Trindade
2021-12-20,,,,,,53908.70075333512,343.8695652173913,129.30434782608697,293.2608695652174,33.45652173913044,86.28478389443913,27.391304347826086,24.695652173913043,70.04347826086956,36619.994621358695,26.869565217391305,441.6521739130435,76.91304347826087,1187.4782608695652,41.58260931528133,,,,,,0.3094978321387316,784.6204347826088,261.7452652173913,493.06549752003406,97.16571429347823,50.608695652173914,TTG00232,Ilha da Trindade
2021-12-21,,,,,,53932.381556364555,417.5416666666667,152.10416666666666,362.75,55.541666666666664,130.08541860509044,51.583333333333336,33.291666666666664,79.29166666666667,39135.48100067708,26.583333333333332,458.7291666666667,78.04166666666667,1421.1666666666667,59.55000088736415,,,,,,0.2903551705561161,1119.9620833333333,446.49705,303.9926347865205,130.59664499999994,54.791666666666664,TTG00232,Ilha da Trindade
2021-12-22,,,,,,53956.44386573785,303.1666666666667,115.625,262.7916666666667,151.10416666666666,64.92916763418667,14.979166666666666,19.833333333333332,65.27083333333333,41609.3450140625,26.9375,432.2916666666667,76.04166666666667,1097.2916666666667,34.650000516325235,,,,,,0.3492502793991055,653.0675,167.62155625,575.1560539238703,69.93150661458337,40.375,TTG00232,Ilha da Trindade
2021-12-23,,,,,,53979.83659768337,326.30434782608694,119.15217391304348,279.0869565217391,379.1521739130435,71.16956627790044,18.869565217391305,23.869565217391305,67.5,43199.48980472826,26.934782608695652,444.89130434782606,76.3913043478261,1150.7173913043478,38.713044055130176,,,,,,0.28413871362389054,721.3769565217391,222.59845434782608,409.43406277109534,71.94336288043459,47.21739130434783,TTG00232,Ilha da Trindade
2021-12-24,,,,,,54003.333464977884,367.5833333333333,148.27083333333334,352.30434782608694,594.875,133.9854186632049,48.604166666666664,32.041666666666664,73.45833333333333,45405.401479687505,26.479166666666668,449.625,77.45833333333333,1350.2916666666667,54.1666674738129,,,,,,0.297608262776824,1023.7433333333333,441.379925,447.46368173542913,122.27662927083354,32.130434782608695,TTG00232,Ilha da Trindade
2021-12-25,,,,,,54027.245981021464,273.4583333333333,113.5625,244.375,572.5833333333334,62.952084271392444,12.354166666666666,17.166666666666668,61.583333333333336,47577.59591802084,26.8125,422.2916666666667,75.91666666666667,1063.625,31.883333808432027,,,,,,0.28059281706676603,600.9266666666666,149.15689166666667,606.8276528016951,63.10988234374994,32.5,TTG00232,Ilha da Trindade
2021-12-26,,,,,,54051.22621934145,423.875,157.33333333333334,364.75,211.95833333333334,143.6979188079325,54.708333333333336,33.875,80.125,49865.69882192708,26.645833333333332,454.7083333333333,78.125,1512.125,66.68333432699242,,,,,,0.30979963055566867,1263.7897916666668,522.9864270833333,398.4885037310792,141.1445322395833,59.125,TTG00232,Ilha da Trindade
2021-12-27,,,,,,54075.5491702276,428.39130434782606,159.52173913043478,360.17391304347825,37.02173913043478,141.73043689455676,59.69565217391305,34.21739130434783,80.32608695652173,52916.67842048913,26.195652173913043,457.45652173913044,78.6086956521739,1453.0,62.10434875151385,,,,,,0.3935429879411063,1168.3028260869564,495.51746956521737,366.6680663127486,147.03437646739147,68.21739130434783,TTG00232,Ilha da Trindade
2021-12-28,,,,,,54094.837942502396,449.3333333333333,166.23333333333332,399.4,62.13333333333333,156.3433356630306,68.2,38.4,96.9,56473.23844158334,26.3,480.9,79.0,1799.7,88.85333465735116,,,,,,0.33148174666566776,1678.0,644.352,201.35711226397154,150.5331376666664,49.93333333333333,TTG00232,Ilha da Trindade
2021-12-29,,,,,,54113.086867154445,463.8095238095238,182.02380952380952,443.4761904761905,63.76190476190476,173.10000257939106,77.95238095238095,40.19047619047619,103.97619047619048,59490.17416005952,26.166666666666668,462.8809523809524,78.85714285714286,1756.2857142857142,85.40952508222487,,,,,,0.2989314560767352,1616.5538095238094,673.1672666666667,414.7509453828636,188.12135767857157,20.333333333333332,TTG00232,Ilha da Trindade
2021-12-30,,,,,,54140.531090168,388.88235294117646,145.52941176470588,365.5882352941176,50.94117647058823,118.80588412328679,42.529411764705884,29.352941176470587,74.29411764705883,62599.65917676471,26.11764705882353,458.97058823529414,77.6470588235294,1507.6470588235295,66.28235392886049,,,,,,0.32442291749055796,1262.5270588235294,450.0937411764706,686.0393296267702,123.38766566176449,23.294117647058822,TTG00232,Ilha da Trindade
2021-12-31,,,,,,54161.98714598017,315.3478260869565,123.93478260869566,291.90909090909093,22.652173913043477,76.72391418675366,21.91304347826087,18.956521739130434,63.369565217391305,64267.06572244565,26.717391304347824,435.89130434782606,76.52173913043478,1194.4347826086957,42.08695714888364,,,,,,0.30004854921698215,802.024347826087,223.90927391304348,1230.6169377021183,78.62954902173932,24.90909090909091,TTG00232,Ilha da Trindade
2022-01-01,,,,,,54186.425568241575,339.5217391304348,130.29166666666666,313.0416666666667,19.6875,86.70208462529503,28.479166666666668,22.875,66.83333333333333,66376.61231104167,26.895833333333332,444.75,77.08333333333333,1268.375,47.8000007122755,,,,,,0.35349410995483294,903.31625,283.01773541666665,561.0470924964437,89.76547776041662,23.17391304347826,TTG00232,Ilha da Trindade
2022-01-02,,,,,,54209.967232673385,423.39130434782606,161.8695652173913,400.2173913043478,34.19565217391305,140.6456542696965,60.06521739130435,33.91304347826087,78.69565217391305,68795.09498750001,26.08695652173913,467.4347826086956,78.3913043478261,1595.7391304347825,72.99130543548127,,,,,,0.3963288194790948,1381.0015217391303,528.9408,336.2542323238695,144.4833392934784,23.17391304347826,TTG00232,Ilha da Trindade
2022-01-03,,,,,,54229.845359150226,440.6,175.53333333333333,419.06666666666666,45.2,160.98000239878908,75.0,34.2,80.43333333333334,72115.24655341667,26.433333333333334,467.1,78.73333333333333,1627.8,75.49333445827165,,,,,,0.4244941667546906,1428.2316666666666,557.2916133333333,465.26559783742266,153.52992058333282,21.533333333333335,TTG00232,Ilha da Trindade
2022-01-04,,,,,,54249.607409313045,363.0,145.32608695652175,341.69565217391306,41.891304347826086,114.65217562149407,44.73913043478261,26.91304347826087,71.69565217391305,74423.38247108695,26.804347826086957,454.2608695652174,76.95652173913044,1402.3260869565217,58.05217477808827,,,,,,0.3957297851830726,1094.2010869565217,395.5805304347826,603.2368505684259,114.81724570652169,21.304347826086957,TTG00232,Ilha da Trindade
2022-01-05,,,,,,54273.32156677067,407.5416666666667,152.39583333333334,385.5833333333333,50.291666666666664,128.2270852440658,49.958333333333336,31.75,79.22916666666667,77059.07876239583,26.0,471.1666666666667,77.75,1599.1458333333333,73.23333442459503,,,,,,0.4513892500005265,1381.4566666666667,497.12813125,320.10634397845644,128.17161671875024,21.958333333333332,TTG00232,Ilha da Trindade
