Timestamp,EXH_L,Engine Power Derate [%],Oil_Temp,Boost,Inlet Air Temperature [Deg. C],Throttle Position [%],Crank_Press,Right Turbo Inlet Pressure (absolute) [kPa],Fuel_Press,Oil_Press,Fuel_Rate,Total_Fuel,Fuel Position,FRC Fuel Limit,Batt,Load,Coolant_Temp,Left Air Filter Restriction [kPa],Aftercooler Temperature [Deg. C],Coolant Level,Peak Air Filter Restriction [kPa],Oil Filter Differential Pressure [kPa],Left Turbo Inlet Pressure (absolute) [kPa],Right Air Filter Restriction [kPa],Fuel Filter Differential Pressure [kPa],RPM,Engine Acceleration Rate [REUSE],EXH_R,Turbo Outlet Pressure (absolute) [kPa],Longitude,Cumulative Idle Fuel Usage [L],Cumulative Fuel Used Daily [L],Latitude,Cumulative Idle Time [Hrs],Cumulative Max Fuel Usage [L],Heading [Degrees],SMH,Speed [km/h],DIAG_STATS,Run Status,EVENT_STATS,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-02,207.0,,35.0,5.0,-2.00000002980232,76.4000011384487,-3276.80004882813,100.0,,666.5,,658616.495,,,,9.0,,,26.0,,,,100.0,,,1801.0,250.0,214.0,102.5,,,,,,,,4992.0039936,,,,,,1632.0,146.88,,2.8387499999953434,7.0,ABC00546,Hendrix
2021-12-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-15,235.0,,45.0,4.5,-4.50000006705523,76.0000011324883,,100.0,526.5,574.0,3.7000000551343,658619.33375,47.400000706315,400.000005960464,26.5,9.0,41.0,0.400000005960464,26.0,,0.5,53.0,100.0,0.300000004470348,9.0,1801.5,250.0,220.0,107.5,,,,,,,,4993.0039944,,,,,,1632.0,146.88,21.412037356101273,145.7225000000326,15.0,ABC00546,Hendrix
2021-12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-20,463.0,,86.66666666666667,57.44444444444444,6.42222231792079,80.44444564316008,0.3888888946837848,100.05555555555556,508.0,456.8888888888889,173.00555813353935,659537.5116666667,129.92222415821425,400.000005960464,26.11111111111111,41.44444444444444,78.88888888888889,0.5777777863873378,26.88888888888889,,1.0,77.33333333333333,100.05555555555556,0.5777777863873378,6.111111111111111,1800.7222222222222,250.0,468.3333333333333,157.38888888888889,,,,,,,,4998.0039984,,,,,0.8000006400000833,1632.0,676.3733333333333,200.86191216434588,178.6835416666646,7.333333333333333,ABC00546,Hendrix
2021-12-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2021-12-29,523.1176470588235,,90.0,96.29411764705883,11.541176642565166,81.24706003420494,0.4235294180757856,99.8529411764706,480.79411764705884,444.44117647058823,224.11176804540793,662197.7172794117,154.3088258287924,400.000005960464,26.0,51.0,81.76470588235294,0.8470588361515721,29.941176470588236,,1.5,79.94117647058823,99.88235294117646,0.876470601295723,2.764705882352941,1799.9117647058824,250.0,535.6470588235294,196.38235294117646,,,,,,,,5011.5138131294125,,,,,0.9250295750864419,1632.0,832.32,228.32504514737485,222.3409191176487,12.529411764705882,ABC00546,Hendrix
2021-12-30,383.0,,90.0,30.0,12.0000001788139,79.6000011861324,0.400000005960464,100.0,501.0,449.5,125.650001872331,664153.00375,106.450001586229,400.000005960464,26.0,31.0,82.0,0.500000007450581,27.0,,1.5,78.5,100.0,0.400000005960464,4.5,1804.5,250.0,382.0,124.5,,,,,,,,5020.3373495999995,,,,,0.6666672000001199,1632.0,505.92,211.10551389840558,71.91499999992084,1.0,ABC00546,Hendrix
2021-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2022-01-01,216.0,,60.0,6.0,-2.00000002980232,76.0000011324883,,100.0,513.0,527.5,44.4000006616116,664224.91875,68.5000010207295,400.000005960464,26.5,17.0,53.0,0.400000005960464,23.0,,0.5,62.5,100.0,0.300000004470348,11.5,1794.0,250.0,206.0,103.0,,,,,,,,5021.5040172,,,,,0.5000004000003173,1632.0,277.44,136.0294137917022,168.90562500001397,10.0,ABC00546,Hendrix
2022-01-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2022-01-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2022-01-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2022-01-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2022-01-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2022-01-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2022-01-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2022-01-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
2022-01-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABC00546,Hendrix
