Timestamp,Left Turbo Inlet Pressure (absolute) [kPa],Total_Fuel,Throttle Position [%],RPM,Total Operating Hours [Hours],Fuel Position,Boost,Fuel_Press,Batt,Fuel Filter Differential Pressure [kPa],EXH_L,Load,Crank_Press,Coolant_Temp,Oil_Temp,EXH_R,Oil_Press,Atmospheric Pressure [kPa],Inlet Air Temperature [Deg. C],Peak Air Filter Restriction [kPa],Aftercooler Temperature [Deg. C],Right Air Filter Restriction [kPa],Left Air Filter Restriction [kPa],Oil Filter Differential Pressure [kPa],Fuel_Rate,SMH,Cumulative Fuel Used Daily [L],Cumulative Idle Time [Hrs],Cumulative Idle Fuel Usage [L],Longitude,Heading [Degrees],Speed [km/h],Engine Code Description,Run Status,DIAG_STATS,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2022-04-13,97.93103448275862,229048.6817956349,88.80000132,1801.344827586207,37753.374234482755,118.99655348724139,,519.448275862069,25.5,17.689655172413794,439.62068965517244,33.55172413793103,-1296.8750193931457,88.75862068965517,94.79310344827586,432.82758620689657,480.8965517241379,101.10344827586206,-1274.285435723125,4.724137931034483,31.75862068965517,3.9793104041724137,3.2310345309310344,81.22413793103448,132.2948295551724,37755.96872491135,,,,,,,,,,0.18796306294264772,1678.0,562.9979310344828,199.38058376169565,10.555183531746176,6.793103448275862,TTG00233,Macaé
2022-04-14,97.90625,229275.5957115801,88.80000132,1799.9375,37765.525799375,129.07187693125,,516.875,25.5,20.1875,452.375,38.625,-2085.1204857256594,79.625,86.5625,455.9375,495.5625,101.1875,-2073.3023037313633,4.375,29.5,3.7875000565,3.2187500480625,77.25,155.22187731875002,37762.523038619656,,,,,,,,,,0.10275268382379595,1678.0,648.1275,202.75944965729715,7.846049783549626,10.9375,TTG00233,Macaé
2022-04-15,97.20833333333333,230052.36458333334,88.80000132000002,1800.3125,37781.54238041667,126.79375188541667,,517.03125,25.5,19.541666666666668,453.6666666666667,37.458333333333336,0.2208333364375,79.75,86.83333333333333,455.0208333333333,494.3229166666667,101.5,35.56041719604167,5.791666666666667,29.5,4.968750074125,4.25416673025,77.02083333333333,150.12604390416666,37781.7125449655,,,,,,,,,,0.33425472897973424,1678.0,628.5508333333333,202.32742256266874,19.96875,9.854166666666666,TTG00233,Macaé
2022-04-16,97.23958333333333,230872.20833333334,88.80000132000002,1799.1145833333333,37805.54245666667,114.54687671041667,,522.6875,25.5,20.114583333333332,426.9583333333333,31.5,0.17708333575000001,79.20833333333333,86.22916666666667,417.5,497.1145833333333,101.85416666666667,34.985417187083335,6.5,28.958333333333332,5.3708334132083335,4.591666735354166,76.41666666666667,123.17916850208333,37805.51426992188,,,,,,,,,,0.37500031250040894,1678.0,528.57,197.66413448874036,15.953125,11.375,TTG00233,Macaé
2022-04-17,97.39583333333333,231637.50260416666,88.80000132000002,1798.71875,37829.542555416665,110.71875165416667,,524.0729166666666,25.5,21.583333333333332,421.375,29.625,0.14375000191666668,78.97916666666667,86.04166666666667,408.7708333333333,497.8020833333333,102.02083333333333,34.65833385041667,7.083333333333333,28.354166666666668,5.610416750104167,4.747916737708333,76.26041666666667,114.24583503500001,37829.717953796266,,,,,,,,,,0.32605049560015686,1678.0,497.1075,195.26893473654434,15.1328125,12.604166666666666,TTG00233,Macaé
2022-04-18,97.28125,232352.3359375,88.80000132000002,1799.5520833333333,37853.54253875,109.7729183125,,523.3125,25.5,25.916666666666668,420.7083333333333,29.1875,0.14375000191666668,79.0625,86.0625,405.875,497.3541666666667,102.1875,34.82083385229166,7.5,28.75,5.847916753583333,4.950000073833333,76.30208333333333,111.68750165979166,37853.27926503097,,,,,,,,,,0.32426445945945187,1678.0,489.76624999999996,193.71398389426125,14.703125,14.833333333333334,TTG00233,Macaé
2022-04-19,97.3125,233058.08854166666,88.80000132000002,1798.9895833333333,37877.54258,110.66979330833334,,521.7395833333334,25.5,30.375,421.6875,29.541666666666668,0.1875000025625,79.125,86.10416666666667,407.3125,496.8229166666667,102.0625,34.84166718520833,7.5,28.625,5.597916749875,4.816666738625,76.26041666666667,113.84062669520834,37877.54141327778,,,,,,,,,,0.32000026666658715,1678.0,495.7091666666667,195.0964050901861,14.877604166666666,14.375,TTG00233,Macaé
2022-04-20,97.27083333333333,233779.33854166666,88.80000132000002,1799.75,37901.54261,111.17187665624999,,520.6979166666666,25.5,34.65625,421.5833333333333,29.8125,0.17291666902083333,79.20833333333333,86.10416666666667,410.8333333333333,496.0208333333333,102.0,35.0104171875,7.5,28.854166666666668,5.497916748375,4.708333403708333,76.1875,115.19375170833332,37901.725726057695,,,,,,,,,,0.3692993846149572,1678.0,500.25375,195.70235272930563,15.1171875,10.75,TTG00233,Macaé
2022-04-21,96.9375,234500.48958333334,88.80000132000002,1799.9791666666667,37925.54264020833,110.02916830833334,,519.3645833333334,25.5,40.927083333333336,420.9791666666667,29.270833333333332,0.17916666910416668,79.14583333333333,86.1875,408.5416666666667,496.34375,101.77083333333333,34.98958385416667,7.5,28.875,5.570833416145834,4.854166739208333,76.29166666666667,112.90104334375,37926.20050906829,,,,,,,,,,0.3332719444444289,1678.0,491.16458333333327,195.30306802123027,14.75,12.4375,TTG00233,Macaé
2022-04-22,96.84375,235208.48697916666,88.80000132000002,1799.6041666666667,37949.542658541664,110.4083349875,,519.25,25.5,46.739583333333336,421.8125,29.5,0.2666666703958333,79.16666666666667,86.20833333333333,409.5833333333333,495.9375,101.23958333333333,34.883333853125,7.5,28.75,5.181250077166667,4.385416732166667,76.54166666666667,113.58958503541668,37949.150996761906,,,,,,,,,,0.34285742857127843,1678.0,495.01,195.01708658556342,15.088541666666666,12.229166666666666,TTG00233,Macaé
2022-04-23,97.44318181818181,235947.55163043478,88.80000132,1800.9204545454545,37972.94806818182,118.4625017659091,,510.70454545454544,25.5,56.46590909090909,434.47727272727275,33.38636363636363,-142.25652386663043,79.63636363636364,86.54545454545455,427.15909090909093,494.5,100.97727272727273,-110.44565382782608,5.818181818181818,29.25,4.029545514659091,3.5568182349090907,77.60227272727273,131.33863831772726,37972.17385107441,,,,,,,,,,0.32774450668923394,1678.0,560.2231818181818,198.70374142943936,16.722826086956523,10.454545454545455,TTG00233,Macaé
2022-04-24,98.28125,236716.92447916666,88.80000132000002,1800.9791666666667,37996.15558125,111.56458498958334,,507.84375,25.510416666666668,75.57291666666667,415.3333333333333,30.083333333333332,0.16041666883333333,79.02083333333333,86.0,404.9166666666667,496.3541666666667,102.09375,34.58125051395833,5.520833333333333,28.645833333333332,4.289583397375,3.8458333907499997,76.92708333333333,115.91146006458332,37995.730963625,,,,,,,,,,0.3427940000007463,1678.0,504.79833333333335,195.1530635765245,15.385416666666666,10.416666666666666,TTG00233,Macaé
2022-04-25,97.48958333333333,237440.8359375,88.80000132000002,1799.03125,38020.15555354166,111.75000167083334,,500.46875,25.510416666666668,91.40625,419.4166666666667,30.145833333333332,0.18333333585416667,79.22916666666667,86.1875,408.5416666666667,495.9791666666667,102.27083333333333,34.67083385041666,6.770833333333333,28.583333333333332,5.170833410291666,4.7625000711666665,77.27083333333333,116.37187673958334,38020.25494432351,,,,,,,,,,0.3006588695287367,1678.0,505.84708333333333,195.35141457553948,15.244791666666666,11.041666666666666,TTG00233,Macaé
2022-04-26,97.625,238163.95052083334,87.30833463125002,1779.7083333333333,38044.15558791666,109.23541829520833,,501.6354166666667,25.645833333333332,62.270833333333336,412.2916666666667,28.916666666666668,0.18958333589583334,79.0625,86.0,397.9375,493.71875,102.01041666666667,34.460417179375,7.0,28.583333333333332,4.366666731958333,4.375000065333333,76.47916666666667,112.03646000208333,38044.22549013249,,,,,,,,,,0.3479566198619371,1651.11125,484.6838916666666,282.8930581361854,14.825520833333334,14.354166666666666,TTG00233,Macaé
2022-04-27,97.1875,238991.84375,88.80000132000002,1799.7291666666667,38068.155623541665,126.04375189375001,,511.8125,25.5,25.322916666666668,459.0833333333333,37.0,0.17500000245833333,80.79166666666667,87.9375,454.75,490.59375,101.9375,31.964583808541665,7.0,30.041666666666668,4.9291667401875,4.6000000686875,79.03125,147.61354386874999,38067.602692285356,,,,,,,,,,0.3635693939398455,1678.0,620.86,202.0857392549606,19.432291666666668,4.375,TTG00233,Macaé
2022-04-28,97.28125,239887.64583333334,88.80000132000002,1798.875,38092.15556125,120.09583512708333,,516.78125,25.510416666666668,24.614583333333332,442.2083333333333,34.145833333333336,0.16666666897916668,80.08333333333333,87.16666666666667,433.2708333333333,492.59375,101.90625,31.837500473749998,7.0,29.520833333333332,4.572916734916666,4.591666735291667,78.45833333333333,134.71146034166665,38092.320069889516,,,,,,,,,,0.36363651515148376,1678.0,572.9670833333333,199.71672715562553,17.6875,9.395833333333334,TTG00233,Macaé
2022-04-29,98.0,240316.75,88.80000132,1801.0,38104.40581,117.7000018,,518.5,25.5,24.5,430.0,33.0,0.200000003,80.0,87.0,418.0,493.5,102.0,31.50000047,7.0,29.0,3.600000054,3.800000057,77.5,129.5500019,,,,,,,,,,,,1678.0,553.74,198.8613819030592,17.125,12.0,TTG00233,Macaé
