Timestamp,RPM,Batt,Fuel Filter Differential Pressure [kPa],Total Operating Hours [Hours],Throttle Position [%],EXH_L,Right Air Filter Restriction [kPa],Fuel_Rate,Oil_Temp,Boost,Load,EXH_R,Crank_Press,Total_Fuel,Fuel Position,Atmospheric Pressure [kPa],Fuel_Press,FRC Fuel Limit,Oil_Press,Coolant_Temp,Aftercooler Temperature [Deg. C],Inlet Air Temperature [Deg. C],Left Air Filter Restriction [kPa],Latitude,Longitude,Speed [km/h],Heading [Degrees],Cumulative Idle Time [Hrs],Cumulative Idle Fuel Usage [L],Cumulative Fuel Used Daily [L],SMH,DIAG_STATS,Run Status,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2022-01-09,1804.71875,23.5,68.13541666666667,30010.52319405883,89.20000132918362,455.9791666666667,0.8833333464960256,122.27083515531073,91.70833333333333,21.4375,35.1875,414.9583333333333,,10589.3203125,114.73646004303977,101.48958333333333,407.1875,192.44062786758874,451.5,85.60416666666667,30.083333333333332,38.79375057807192,1.2729166856346026,,,,,,,,30010.71665678655,,,0.4075638127170957,1678.0,590.44625,180.88949069020484,16.255208333333332,41.020833333333336,ABB00240,SS Moretti
2022-01-10,1804.90625,23.5,71.73958333333333,30034.526736550193,89.20000132918362,449.4791666666667,0.9125000135973093,120.6197934640416,91.91666666666667,21.260416666666668,33.541666666666664,411.6041666666667,,11360.046875,113.76875169528647,101.03125,406.5729166666667,191.94479452686699,450.8958333333333,85.8125,30.0625,38.89166724619768,1.3145833529221522,,,,,,,,30033.964774384618,,,0.4432955976305948,1678.0,562.8291666666667,186.22586967335488,15.859375,37.875,ABB00240,SS Moretti
2022-01-11,1803.0,23.5,38.96052631578947,30056.387990929714,89.2000013291836,427.44736842105266,0.8842105394915528,109.37237005082797,90.84210526315789,17.276315789473685,33.68421052631579,392.5263157894737,-569.8782693614139,12050.320652173914,109.02894899307897,101.0,413.0263157894737,187.96052911661954,454.80263157894734,84.94736842105263,29.763157894736842,-538.5239210681108,1.2973684403849282,,,,,,,,30057.096637010964,,,0.32715406471233227,1678.0,565.221052631579,171.01890817269813,12.203804347826088,34.921052631578945,ABB00240,SS Moretti
2022-01-12,1805.8541666666667,23.5,14.302083333333334,30078.68427579232,89.20833466264111,453.2083333333333,0.9958333481724063,126.30312688206318,91.14583333333333,24.604166666666668,33.979166666666664,415.875,,12635.533854166666,115.9718767281156,101.32291666666667,413.5208333333333,196.18750292342153,452.9479166666667,84.91666666666667,30.0,38.772917244428136,1.4645833551573253,,,,,,,,30078.464438811923,,,0.3873947387145715,1678.0,570.1704166666667,187.3431006934732,16.765625,37.333333333333336,ABB00240,SS Moretti
2022-01-13,1804.21875,23.5,13.65625,30094.686637453244,89.2000013291836,528.75,1.0687500159256165,160.2031273872125,92.3125,34.71875,39.75,461.125,-2184.53336588542,13385.603993055556,131.23750195559106,101.5,407.125,207.14375308668255,448.78125,85.8125,30.875,-2171.175032353032,1.712500025518238,,,,,,,,30097.118255364938,,,0.13435857309536914,1678.0,667.005,203.3194644614016,6.924305555555558,67.625,ABB00240,SS Moretti
2022-01-14,1804.09375,23.5,16.78125,30102.983084711108,89.2000013291836,474.5625,0.9062500135041774,126.47812688467084,89.5,24.1875,32.125,404.375,-2028.4881254649265,13592.892705415501,115.70937672420402,101.875,410.53125,197.08750293683255,456.0,83.5625,30.1875,-2013.9476490577804,1.5562500231899312,,,,,,,,30102.905429369832,,,0.11195171465580989,1678.0,539.0575,195.8409820956248,6.535037348272627,70.1875,ABB00240,SS Moretti
2022-01-15,1402.5,23.5,30.5,30107.5369770502,58.0000008642673,166.0,0.600000008940697,53.2000007927418,64.0,2.5,21.0,175.0,-3167.573380533859,13723.842524509802,69.3000010326505,101.5,415.5,140.450002092868,499.5,62.0,26.0,-3166.5900471858727,0.900000013411045,,,,,,,,30107.243125775232,,,0.011285934954624583,1536.475,322.65975,140.14763438523252,0.3174019607843244,9.0,ABB00240,SS Moretti
2022-01-16,1803.9545454545455,23.5,18.09090909090909,30112.787309310792,89.2000013291836,407.27272727272725,1.0272727425802841,130.67272921990272,89.81818181818181,40.0,33.45454545454545,422.6363636363636,-2418.5905122302865,13790.503776510604,118.48636540194792,101.22727272727273,414.90909090909093,214.7363668361848,454.40909090909093,83.27272727272727,27.636363636363637,-2409.704797812165,1.5727272961627348,,,,,,,,30110.051067311077,,,0.09191138620224679,1678.0,561.3672727272727,197.2414520227456,4.912084833933564,15.727272727272727,ABB00240,SS Moretti
2022-01-17,1804.2058823529412,23.5,21.205882352941178,30120.13393103843,89.2000013291836,480.4117647058824,1.4352941390346083,193.47353229474496,91.76470588235294,75.76470588235294,46.705882352941174,488.4117647058824,-2065.8087264351257,14021.36451863354,145.88823746802183,101.20588235294117,399.79411764705884,253.32941553960833,453.8529411764706,85.17647058823529,30.705882352941178,-2052.813074067562,0.4529411832199377,-22.84745,-43.12997,,130.8,,,,30117.437518031315,,,0.15491283734571998,1678.0,783.724705882353,209.56097348179938,9.865916149068337,8.0,ABB00240,SS Moretti
2022-01-18,1804.2096774193549,23.5,22.338709677419356,30132.13414622335,89.21290455518233,489.0967741935484,1.506451635351103,200.82097073440107,92.2258064516129,82.19354838709677,48.32258064516129,495.7096774193548,-1115.5063996010656,14923.363913962317,148.78064737829465,101.48387096774194,395.56451612903226,257.7951651317698,449.5967741935484,85.87096774193549,32.03225806451613,-1091.2574630695156,0.5000000074505809,,,,,,,,30134.853315387263,,,0.2308831120371519,1678.0,810.8529032258065,210.53562537347352,17.003268500608915,6.612903225806452,ABB00240,SS Moretti
