Timestamp,Latitude,Longitude,Heading [Degrees],Speed [km/h],Oil Filter Differential Pressure [kPa],Turbo Outlet Pressure (absolute) [kPa],EXH_L,Load,Boost,Total_Fuel,Batt,Fuel_Rate,Throttle Position [%],Fuel Filter Differential Pressure [kPa],EXH_R,RPM,Coolant_Temp,Oil_Press,Cumulative Max Fuel Usage [L],Cumulative Idle Fuel Usage [L],SMH,DIAG_STATS,Run Status,SMH_DIFF,MaxPower,RealPower,BSFC,Total_Fuel_DIFF,EXH_DIFF,Asset,Site
2021-09-21,,,,,60.875,116.60416666666667,321.625,25.375,15.916666666666666,487000047.06271315,25.875,88.75000132247804,44.450000662356615,37.083333333333336,262.0833333333333,1225.5416666666667,82.29166666666667,428.8333333333333,,,53334.53313055533,,,0.5000929926660925,852.8347916666667,330.9774333333333,1067.81927393382,94.55638725062211,59.541666666666664,ABB00235,Florianopolis
2021-09-22,,,,,81.5625,138.0,464.9166666666667,47.416666666666664,36.5625,487003497.75966334,25.6875,162.63541909012318,88.71666798864801,51.916666666666664,383.5416666666667,1798.8333333333333,94.91666666666667,427.125,,,53358.53398308933,,,0.49981521466694784,1678.0,795.6516666666666,178.08195071035098,159.9138568341732,81.375,ABB00235,Florianopolis
2021-09-23,,,,,80.89583333333333,133.4375,449.375,44.458333333333336,30.666666666666668,487007221.6173194,25.708333333333332,152.0604189325435,88.75000132247806,26.270833333333332,366.0,1799.0208333333333,92.70833333333333,432.6041666666667,,,53382.53307636266,,,0.500000399999711,1678.0,746.0108333333333,180.17131193387817,150.7066356241703,83.375,ABB00235,Florianopolis
2021-09-24,,,,,81.54166666666667,134.02083333333334,456.0833333333333,49.0,32.1875,487010950.0687284,25.604166666666668,160.85000239685183,88.8000013232231,18.729166666666668,358.125,1798.0833333333333,94.125,428.6666666666667,,,53406.53318815533,,,0.49990780733363255,1678.0,822.2199999999999,169.02858355118312,162.9303554172317,97.95833333333333,ABB00235,Florianopolis
2021-09-25,,,,,81.9375,129.72916666666666,441.0,47.541666666666664,28.0625,487014741.0976963,25.5,147.98125220509243,88.75000132247806,49.229166666666664,350.5416666666667,1778.8333333333333,95.125,426.2916666666667,,,53430.53339254067,,,0.5000929926663957,1671.7654166666669,791.639275,165.9934500258113,147.394401875635,90.45833333333333,ABB00235,Florianopolis
2021-09-26,,,,,74.6875,132.375,443.9583333333333,42.958333333333336,30.75,487018194.89000773,25.541666666666668,144.48750215303167,88.75000132247806,53.666666666666664,359.2916666666667,1798.25,93.83333333333333,431.6666666666667,,,53454.53285618467,,,0.4999078073342389,1678.0,720.8408333333333,177.45603444128565,146.1720299149553,84.66666666666667,ABB00235,Florianopolis
2021-09-27,,,,,76.10416666666667,145.85416666666666,459.7916666666667,46.416666666666664,44.5,487022018.9821663,25.5625,169.13333585361642,88.700001321733,50.1875,384.625,1797.4791666666667,94.25,428.0208333333333,,,53478.533523533326,,,0.5000004000000141,1678.0,778.8716666666668,186.85999707298302,166.69604974985123,75.16666666666667,ABB00235,Florianopolis
2021-09-28,,,,,75.02083333333333,144.27083333333334,460.875,45.083333333333336,42.416666666666664,487025913.5578702,25.583333333333332,162.3666690861185,88.73333465556304,41.25,365.9166666666667,1798.125,92.375,430.875,,,53502.533172362666,,,0.5000004000000141,1678.0,756.4983333333333,185.20908490612487,162.18115966767073,94.95833333333333,ABB00235,Florianopolis
2021-09-29,,,,,60.625,134.0625,467.2083333333333,47.583333333333336,33.5,487029523.0251679,25.604166666666668,144.1500021480023,82.38333456094065,31.916666666666668,379.5416666666667,1714.5833333333333,92.5,428.2083333333333,,,53526.52615452,,,0.4929633573328829,1643.1102083333333,775.46489375,162.52318506242509,141.1839635844032,87.66666666666667,ABB00235,Florianopolis
2021-09-30,,,,,63.30434782608695,128.04347826086956,427.69565217391306,43.130434782608695,26.52173913043478,575233172.973868,25.695652173913043,117.85652349532947,77.72174028857894,18.108695652173914,373.5263157894737,1655.9347826086957,87.78260869565217,434.30434782608694,,,53550.63419313009,,,0.44410663547782664,1568.896956521739,666.9513108695652,147.56190198570906,43408078.81549722,78.21052631578948,ABB00235,Florianopolis
